symbol,entry_date,exit_date,entry_price,exit_price,shares,pnl,return_pct,exit_reason,days_held,signal_type,quality
DDOG,2021-02-12,2021-02-17,112.86000061035156,103.08000183105469,2.162318063120627,-2114.746801777131,-8.665602273973274,Stop Loss,5,trend,2
RIOT,2021-02-17,2021-02-18,77.9000015258789,62.029998779296875,2.9969894652328564,-4756.223104472284,-20.372275270508062,Stop Loss,1,breakout,3
CRWD,2021-06-22,2021-07-26,256.6099853515625,264.8299865722656,0.8171325371654884,671.6830452976557,3.203305284259108,Exit Signal,34,momentum,3
MSTR,2021-08-02,2021-08-05,63.77899932861328,71.56199645996094,3.3403280995541054,2599.776401658957,12.203071878325876,Take Profit,3,trend,2
AMD,2021-08-04,2021-08-05,118.7699966430664,112.3499984741211,1.793742440349277,-1151.5823182601855,-5.40540401650344,Stop Loss,1,breakout,3
MARA,2021-08-06,2021-08-17,34.25,30.649999618530273,6.431642453600094,-2315.3915286437227,-10.510950018889712,Stop Loss,11,breakout,3
CRWD,2021-09-01,2021-09-13,269.9700012207031,254.02999877929688,0.7730740284064551,-1232.280190018666,-5.904360621302936,Stop Loss,12,trend,3
TSLA,2021-10-25,2021-11-01,341.6199951171875,402.86334228515625,0.5928967810359319,3631.0983395754724,17.927330965203065,Take Profit,7,breakout,3
MARA,2021-10-18,2021-11-02,51.45000076293945,63.34000015258789,3.9367423214576327,4680.786379933443,23.10981382572313,Take Profit,15,breakout,3
TSLA,2021-11-01,2021-11-09,402.86334228515625,341.1666564941406,0.5478306511793553,-3379.933555250017,-15.314544490708526,Stop Loss,8,breakout,3
AMD,2021-11-08,2021-11-10,150.16000366210938,139.8699951171875,1.625631413737319,-1672.776113825044,-6.8526959869263795,Stop Loss,2,breakout,3
MSTR,2021-11-02,2021-11-16,79.41400146484375,75.2020034790039,3.0738259568509467,-1294.6948739078418,-5.30384807231314,Stop Loss,14,breakout,3
RIOT,2021-11-16,2021-11-18,36.900001525878906,33.630001068115234,5.75522459467061,-1881.9587059105636,-8.861789491987793,Stop Loss,2,trend,2
MDB,2021-11-18,2021-11-22,567.7899780273438,515.8699951171875,0.3574525980551816,-1855.893278221598,-9.144223202131947,Stop Loss,4,trend,2
COIN,2021-11-10,2021-11-26,328.6000061035156,303.19000244140625,0.6659807262015726,-1692.2572691676219,-7.732806813796805,Stop Loss,16,trend,2
DDOG,2021-11-05,2021-12-01,185.50999450683594,164.52999877929688,1.3158580468344563,-2760.669620063479,-11.309361408431265,Stop Loss,26,breakout,3
NVDA,2021-11-04,2021-12-13,29.74139976501465,28.108121871948242,8.207576676575282,-1340.5253541497855,-5.491597254906814,Stop Loss,39,breakout,3
AMD,2022-01-04,2022-01-05,144.4199981689453,136.14999389648438,1.1405018506846512,-943.1955177911672,-5.726356721585418,Stop Loss,1,trend,2
COIN,2023-02-02,2023-02-03,81.45999908447266,74.62999725341797,1.9640964816693378,-1341.4782566169647,-8.384485523958931,Stop Loss,1,breakout,3
DDOG,2023-02-15,2023-02-16,88.72000122070312,82.47000122070312,1.7277716885304228,-1079.8573053315145,-7.044634709204152,Stop Loss,1,trend,2
PLTR,2023-02-14,2023-02-21,9.220000267028809,8.470000267028809,16.62558588676844,-1246.918941507633,-8.134490003021348,Stop Loss,7,momentum,3
NVDA,2023-02-23,2023-03-09,23.641653060913086,23.417844772338867,5.991714061463718,-134.0995269722276,-0.9466693720509866,Exit Signal,14,trend,2
CRWD,2023-03-08,2023-03-09,128.9199981689453,121.68000030517578,1.0987746439127841,-795.5126074692685,-5.615884243406332,Stop Loss,1,trend,2
MARA,2023-04-11,2023-04-13,10.229999542236328,11.520000457763672,13.392567990199737,1727.642496861986,12.609980188184283,Take Profit,2,trend,2
RIOT,2023-04-11,2023-04-20,12.380000114440918,10.899999618530273,11.066717539792156,-1637.874744699542,-11.954769646441813,Stop Loss,9,momentum,3
PLTR,2023-05-18,2023-05-26,11.739999771118164,13.649999618530273,11.708245813435198,2236.27477171247,16.2691642644742,Take Profit,8,breakout,3
SMCI,2023-05-25,2023-05-30,20.68600082397461,23.40999984741211,6.6448224738837585,1810.0489929774913,13.16832115891848,Take Profit,5,breakout,3
RIOT,2023-06-02,2023-06-05,11.710000038146973,10.680000305175781,13.465962551638645,-1386.9937832387868,-8.795898630365691,Stop Loss,3,trend,2
NVDA,2023-05-25,2023-06-14,37.9505729675293,42.96813201904297,3.621942764540906,1817.3311702286676,13.221299862341265,Take Profit,20,breakout,3
MDB,2023-06-02,2023-07-18,376.29998779296875,426.0199890136719,0.419044451524483,2083.4890641326165,13.212862831145742,Take Profit,46,breakout,3
COIN,2023-07-13,2023-07-20,107.0,101.26000213623047,1.4938141021338658,-857.448975511719,-5.364483984831338,Stop Loss,7,breakout,3
PLTR,2023-07-28,2023-08-01,17.809999465942383,19.989999771118164,9.318827307592299,2031.5046374431618,12.240316510646402,Take Profit,4,trend,2
PLTR,2023-08-07,2023-08-08,17.989999771118164,17.040000915527344,9.7902076041937,-930.0686019980562,-5.280705212214538,Stop Loss,1,trend,2
MSTR,2023-11-14,2023-12-04,48.0,56.321998596191406,3.5724060322636184,2972.9557985523547,17.337497075398765,Take Profit,20,trend,2
MSTR,2023-12-04,2023-12-27,56.321998596191406,67.07099914550781,3.3084811119258846,3556.286528949429,19.08490610637399,Take Profit,23,trend,2
AMD,2023-12-08,2023-12-27,128.9199981689453,146.07000732421875,1.4453945950047473,2478.853053731416,13.302830746862817,Take Profit,19,trend,2
MSTR,2024-01-03,2024-01-08,63.10599899291992,59.80099868774414,3.430988652586125,-1133.9418543851784,-5.237220482868167,Stop Loss,5,trend,2
CRWD,2023-11-29,2024-01-09,234.44000244140625,273.7699890136719,0.7314258990059116,2876.6970786509814,16.776141512835633,Take Profit,41,breakout,3
COIN,2024-01-02,2024-01-11,156.8800048828125,141.16000366210938,1.3801374280715668,-2169.5762054023103,-10.020398222479518,Stop Loss,9,trend,2
SNOW,2023-11-30,2024-01-12,187.67999267578125,191.25999450683594,0.9136588674365467,327.0900418382189,1.907503181353577,Exit Signal,43,breakout,3
MARA,2023-12-29,2024-01-12,23.489999771118164,18.979999542236328,9.217367754981172,-4157.0330684653145,-19.199660591002008,Stop Loss,14,trend,2
SMCI,2024-01-09,2024-01-16,34.37300109863281,32.63100051879883,6.552518993900339,-1141.4491886747587,-5.067932749995672,Stop Loss,7,momentum,3
NVDA,2024-01-08,2024-01-19,52.2268180847168,59.461185455322266,4.0371262296868515,2920.6054267062036,13.851824859156931,Take Profit,11,trend,2
ZS,2024-01-17,2024-01-19,225.3300018310547,231.2899932861328,0.8410992718791512,501.2944473272174,2.6450057278864882,Exit Signal,2,trend,2
SMCI,2024-01-22,2024-01-29,43.624000549316406,49.56700134277344,4.736713672309749,2815.029311291561,13.623236563869332,Take Profit,7,breakout,3
CRWD,2024-01-09,2024-02-07,273.7699890136719,317.7799987792969,0.8226969778082611,3620.690202749174,16.075542072446506,Take Profit,29,trend,2
MSTR,2024-02-28,2024-03-01,96.29499816894531,107.93900299072266,2.480014558949488,2887.730148248585,12.092014168117489,Take Profit,2,breakout,3
MSTR,2024-03-04,2024-03-05,133.4010009765625,105.10099792480469,1.8984238971245495,-5372.540208215471,-21.21423590871698,Stop Loss,1,breakout,3
MSTR,2024-03-05,2024-03-06,105.10099792480469,124.62100219726562,2.1540132975248816,4204.634877062336,18.572615539223207,Take Profit,1,momentum,3
PLTR,2024-03-06,2024-03-12,26.15999984741211,24.700000762939453,9.45764995954124,-1380.8160282193064,-5.581036288182881,Stop Loss,6,breakout,3
TSLA,2024-07-02,2024-07-09,231.25999450683594,262.3299865722656,1.0399898256084674,3231.247562978269,13.435091586716815,Take Profit,7,breakout,3
CRWD,2024-06-10,2024-07-16,374.57000732421875,369.04998779296875,0.6420910287918528,-354.4355019771433,-1.4736950165024838,Exit Signal,36,trend,2
NET,2024-10-10,2024-10-23,92.45999908447266,87.63999938964844,2.7567824376627166,-1328.769050823106,-5.213064830793049,Stop Loss,13,breakout,3
CRWD,2024-10-10,2024-10-31,314.9200134277344,296.8699951171875,0.8093867991685321,-1460.944654530693,-5.731619948215474,Stop Loss,21,trend,2
PLTR,2024-11-05,2024-11-08,51.130001068115234,58.38999938964844,4.7123709779436895,3421.1805390312966,14.199096753120452,Take Profit,3,breakout,3
COIN,2024-11-06,2024-11-11,254.30999755859375,324.239990234375,0.947440271513911,6625.449124770799,27.497932974368883,Take Profit,5,momentum,3
RIOT,2024-11-06,2024-11-11,12.25,14.970000267028809,19.668859847805393,5349.930403818288,22.204083812480068,Take Profit,5,momentum,3
MARA,2024-11-06,2024-11-11,19.31999969482422,25.010000228881836,12.471197564261054,7096.112080098345,29.45134898517599,Take Profit,5,trend,2
COIN,2024-11-11,2024-11-13,324.239990234375,284.7200012207031,1.0899546771474782,-4307.499686626861,-12.188499322710033,Stop Loss,2,breakout,3
RIOT,2024-11-11,2024-11-13,14.970000267028809,12.670000076293945,23.60767452039282,-5429.765589971006,-15.364062456301872,Stop Loss,2,breakout,3
MARA,2024-11-11,2024-11-13,25.010000228881836,21.700000762939453,14.130623376248169,-4677.235582881439,-13.234703861057776,Stop Loss,2,momentum,3
NET,2024-11-07,2024-11-15,95.66000366210938,89.7699966430664,2.518748943254045,-1483.5448954973385,-6.157230601670969,Stop Loss,8,trend,2
MSTR,2024-11-11,2024-11-18,340.0,384.7900085449219,1.0394320408064992,4655.616998958868,13.173531924977022,Take Profit,7,breakout,3
MSTR,2024-11-20,2024-11-21,473.8299865722656,397.2799987792969,0.6272181130705928,-4801.353889908278,-16.155581107632962,Stop Loss,1,breakout,3
ZS,2024-11-13,2024-12-03,209.85000610351562,198.63999938964844,1.3406451341156285,-1502.864095434957,-5.34191393272463,Stop Loss,20,breakout,3
TSLA,2024-11-08,2024-12-05,321.2200012207031,369.489990234375,0.8033417435095286,3877.729713342895,15.02708076403581,Take Profit,27,breakout,3
SNOW,2024-11-21,2024-12-18,171.35000610351562,162.58999633789062,1.594327230309765,-1396.63221071154,-5.112348674404435,Stop Loss,27,breakout,3
NET,2025-01-28,2025-02-07,139.97999572753906,166.66000366210938,1.9865634816979303,5300.15294542284,19.059871945203525,Take Profit,10,breakout,3
PLTR,2025-02-04,2025-02-10,103.83000183105469,116.6500015258789,2.678215764004641,3433.472527721291,12.347105334433177,Take Profit,6,breakout,3
NET,2025-02-07,2025-02-20,166.66000366210938,156.3800048828125,1.8275525363913254,-1878.7237843203734,-6.168245861879854,Stop Loss,13,breakout,3
DDOG,2025-07-03,2025-07-08,155.14999389648438,145.94000244140625,2.013236663954248,-1854.1892472068614,-5.936185509116426,Stop Loss,5,breakout,3
PLTR,2025-08-05,2025-08-19,173.27000427246094,157.75,1.7491931806734362,-2714.748563741127,-8.957121192226833,Stop Loss,14,breakout,3
