symbol,entry_date,exit_date,entry_price,exit_price,shares,pnl,return_pct,exit_reason,days_held,signal_type,quality
CRWD,2020-01-27,2020-02-04,58.060001373291016,63.55500030517578,8.130234383361469,4467.562925254406,9.464345163471863,Take Profit,8,trend,1
RIOT,2020-01-31,2020-02-04,1.350000023841858,1.3799999952316284,363.7361246832202,1091.2073333922604,2.222220063700145,Exit Signal,4,trend,1
TSLA,2020-02-03,2020-02-04,52.0,59.137332916259766,9.44314955758639,6739.890217052518,13.725640223576471,Take Profit,1,breakout,3
TSLA,2020-02-04,2020-02-05,59.137332916259766,48.97999954223633,9.343287093372934,-9490.288181659935,-17.175839479278725,Stop Loss,1,breakout,3
CRWD,2020-02-04,2020-02-05,63.55500030517578,61.814998626708984,8.693841188259594,-1512.7298259895465,-2.737788797280668,Stop Loss,1,trend,1
RIOT,2020-02-05,2020-02-06,1.4800000190734863,1.4299999475479126,336.16350197495325,-1680.8199143035008,-3.3783831676485327,Stop Loss,1,trend,3
NVDA,2020-01-03,2020-02-10,5.87583065032959,6.545377254486084,68.07548137514192,4557.970738104494,11.394926845261233,Take Profit,38,trend,1
ZS,2020-01-27,2020-02-10,56.040000915527344,60.84000015258789,8.423294285356683,4043.1806143248546,8.565308991154177,Take Profit,14,trend,1
AMD,2020-01-31,2020-02-10,47.0,52.2599983215332,10.447739936053027,5495.509452745434,11.191485790496177,Take Profit,10,trend,1
RIOT,2020-02-06,2020-02-11,1.4299999475479126,1.6799999475479126,342.04049489787496,8551.012372446874,17.482518123772426,Take Profit,5,trend,3
MARA,2020-02-10,2020-02-12,1.1100000143051147,1.2599999904632568,504.14521313265055,7562.176995013904,13.513511191443136,Take Profit,2,trend,3
MSTR,2020-02-04,2020-02-13,15.180999755859375,14.807000160217285,36.396620002561214,-1361.2321163696693,-2.463603199109058,Stop Loss,9,trend,1
TSLA,2020-02-05,2020-02-13,48.97999954223633,53.599998474121094,10.157656063383968,4692.836016328674,9.432419303926,Take Profit,8,trend,3
DDOG,2020-02-10,2020-02-14,47.95000076293945,47.029998779296875,11.67051480469658,-1073.689677045093,-1.9186693826992542,Stop Loss,4,trend,3
NVDA,2020-02-10,2020-02-14,6.545377254486084,7.212933540344238,85.4956363906384,5707.314948601383,10.19889702156775,Take Profit,4,breakout,2
NET,2020-02-13,2020-02-14,18.06999969482422,17.75,36.34893033862808,-1163.164661554777,-1.7708893205785503,Stop Loss,1,trend,1
SMCI,2020-01-31,2020-02-18,2.7960000038146973,2.753000020980835,175.62366821335522,-755.1814718394203,-1.5379106858081426,Stop Loss,18,trend,1
MDB,2020-01-31,2020-02-19,163.91000366210938,180.08999633789062,2.9958133489323173,4847.22380437326,9.871266130367085,Take Profit,19,trend,1
AMD,2020-02-12,2020-02-19,53.88999938964844,58.900001525878906,11.879145442138729,5951.454404170747,9.296719600989316,Take Profit,7,trend,3
NVDA,2020-02-14,2020-02-19,7.212933540344238,7.832948684692383,93.46786011618076,5795.148878184599,8.595880453912434,Take Profit,5,breakout,3
CRWD,2020-02-11,2020-02-20,65.19000244140625,63.380001068115234,9.240009711500447,-1672.443026703813,-2.776501465723785,Stop Loss,9,momentum,3
DDOG,2020-02-14,2020-02-20,47.029998779296875,45.9900016784668,14.335051683500875,-1490.841219109024,-2.2113483474889994,Stop Loss,6,trend,1
RIOT,2020-02-18,2020-02-20,1.5,1.4199999570846558,446.9343705446711,-3575.476882391605,-5.333336194356283,Stop Loss,2,trend,3
NVDA,2020-02-19,2020-02-20,7.832948684692383,7.683607578277588,96.17970467787333,-1436.358351124183,-1.9065758302061426,Stop Loss,1,breakout,3
MARA,2020-02-19,2020-02-20,1.0700000524520874,1.0399999618530273,704.0847236634918,-2112.260549931892,-2.803746647517422,Stop Loss,1,trend,1
ZS,2020-02-18,2020-02-21,63.86000061035156,54.5099983215332,10.49798855949801,-9815.621705929534,-14.641406513395406,Stop Loss,3,breakout,3
SMCI,2020-02-19,2020-02-21,2.75600004196167,2.7739999294281006,273.3565601524499,492.03873209546833,0.653116371276202,Exit Signal,2,trend,1
CRWD,2020-02-20,2020-02-21,63.380001068115234,60.93000030517578,11.075004406357937,-2713.376924513475,-3.865573874488277,Stop Loss,1,trend,1
NET,2020-02-20,2020-02-24,20.299999237060547,19.809999465942383,34.57802056577749,-1694.3222162950142,-2.413792066669636,Stop Loss,4,breakout,3
RIOT,2020-02-20,2020-02-24,1.4199999570846558,1.3300000429153442,494.3195861396072,-4448.872032477424,-6.338022316147579,Stop Loss,4,trend,1
MARA,2020-02-20,2020-02-24,1.0399999618530273,0.9800000190734863,674.9363623568519,-4049.6143121242676,-5.769225478877488,Stop Loss,4,trend,1
DDOG,2020-02-20,2020-02-24,45.9900016784668,44.959999084472656,15.262747673110065,-1572.0669694781402,-2.239622866716274,Stop Loss,4,trend,1
AMD,2020-02-21,2020-02-24,53.279998779296875,49.119998931884766,12.044838707128033,-5010.652718375609,-7.807807700304546,Stop Loss,3,trend,1
CRWD,2020-02-21,2020-02-24,60.93000030517578,58.08000183105469,10.532561765933474,-3001.7784961496573,-4.677496241336794,Stop Loss,3,trend,1
ZS,2020-02-21,2020-02-24,54.5099983215332,51.86000061035156,11.773051025009806,-3119.8558269900655,-4.861489254779166,Stop Loss,3,trend,1
MSTR,2020-02-13,2020-02-25,14.807000160217285,14.005000114440918,44.359097252590125,-3557.59980271756,-5.416357378931766,Stop Loss,12,trend,1
TSLA,2020-02-24,2020-02-25,55.58599853515625,53.32733154296875,9.48553939207699,-2142.467472797858,-4.063373964144891,Stop Loss,1,trend,3
NVDA,2020-02-24,2020-02-25,6.801996231079102,6.522480010986328,77.51594691335355,-2166.6964478132672,-4.109326300647327,Stop Loss,1,trend,1
AMD,2020-02-24,2020-02-25,49.119998931884766,47.56999969482422,10.734185468617783,-1663.7979286823975,-3.1555359746850717,Stop Loss,1,trend,1
MDB,2020-02-24,2020-02-25,153.85000610351562,149.3800048828125,3.4271248478105196,-1531.9252253215034,-2.9054280424893535,Stop Loss,1,trend,1
NET,2020-02-24,2020-02-26,19.809999465942383,22.110000610351562,26.616011760103095,6121.685750784531,11.610303919307885,Take Profit,2,trend,2
DDOG,2020-02-24,2020-02-26,44.959999084472656,43.90999984741211,11.727384107871426,-1231.374436598098,-2.335407603295912,Stop Loss,2,trend,1
TSLA,2020-02-25,2020-02-26,53.32733154296875,51.91999816894531,8.850072387106392,-1245.5002232898096,-2.6390470576789915,Stop Loss,1,trend,1
CRWD,2020-02-24,2020-02-27,58.08000183105469,57.5,9.078222488471706,-526.5385666035431,-0.9986257106909514,Exit Signal,3,trend,1
NVDA,2020-02-25,2020-02-27,6.522480010986328,6.291027069091797,72.35756086205731,-1674.737032983576,-3.5485419887017944,Stop Loss,2,trend,1
TSLA,2020-02-26,2020-02-27,51.91999816894531,45.266666412353516,9.440963349535801,-6281.38612662858,-12.814583958462705,Stop Loss,1,trend,1
NET,2020-02-26,2020-02-28,22.110000610351562,21.299999237060547,22.16982298912675,-1795.7587066811395,-3.663506788470125,Stop Loss,2,breakout,3
TSLA,2020-02-27,2020-02-28,45.266666412353516,44.53266525268555,9.891638299826372,-726.0473983088651,-1.6215047800994153,Stop Loss,1,trend,1
NVDA,2020-02-27,2020-03-02,6.291027069091797,6.88451623916626,71.17462479056557,4224.136899731406,9.433899481855859,Take Profit,4,trend,1
TSLA,2020-02-28,2020-03-02,44.53266525268555,49.574668884277344,9.771534180490312,4926.811082425552,11.322034293215221,Take Profit,3,trend,1
DDOG,2020-02-26,2020-03-03,43.90999984741211,43.400001525878906,11.163170155416607,-569.3198042252016,-1.1614628178215776,Exit Signal,6,trend,1
NVDA,2020-03-02,2020-03-03,6.88451623916626,6.622016906738281,69.85344850228351,-1833.6483599641597,-3.812894374983247,Stop Loss,1,trend,1
MDB,2020-03-02,2020-03-03,155.63999938964844,155.16000366210938,3.0898689441123186,-148.31238918295472,-0.30840126536969575,Exit Signal,1,trend,1
NET,2020-02-28,2020-03-05,21.299999237060547,23.350000381469727,20.42969372073096,4188.089550742749,9.624418863087644,Take Profit,6,trend,3
TSLA,2020-03-02,2020-03-05,49.574668884277344,48.30266571044922,9.700663895472937,-1233.927526328148,-2.565832919222063,Stop Loss,3,trend,1
TSLA,2020-03-05,2020-03-06,48.30266571044922,46.89866638183594,9.997825188900016,-1403.6939852808575,-2.9066704869448996,Stop Loss,1,trend,1
NVDA,2020-03-03,2020-03-09,6.622016906738281,6.112706184387207,70.69610428395359,-3600.628394026727,-7.69117218400366,Stop Loss,6,trend,1
NET,2020-03-09,2020-03-12,20.739999771118164,19.15999984741211,22.0781099849415,-3488.341209178145,-7.618128935113636,Stop Loss,3,trend,1
NET,2020-03-12,2020-03-16,19.15999984741211,15.920000076293945,22.98842867934621,-7448.250365944796,-16.910228585183326,Stop Loss,4,trend,1
NET,2020-03-18,2020-03-19,19.700000762939453,20.690000534057617,20.46786916462176,2026.318578825207,5.025379354200824,Exit Signal,1,trend,1
NET,2020-03-30,2020-03-31,23.889999389648438,23.479999542236328,17.30216164141151,-709.388363287837,-1.7161986516825225,Stop Loss,1,trend,3
NET,2020-03-31,2020-04-02,23.479999542236328,23.059999465942383,17.453223902296944,-733.0355370540026,-1.788756748220715,Stop Loss,2,trend,3
ZS,2020-03-27,2020-04-03,58.630001068115234,63.400001525878906,7.050121499617558,3362.9082780465255,8.135767304902442,Take Profit,7,trend,3
NVDA,2020-04-06,2020-04-07,6.684528350830078,6.45116662979126,63.27313323294101,-1476.5527266757565,-3.49107235082397,Stop Loss,1,trend,3
NET,2020-04-02,2020-04-09,23.059999465942383,21.18000030517578,17.61216482901653,-3311.0855097834133,-8.15264182266438,Stop Loss,7,trend,3
NET,2020-04-09,2020-04-13,21.18000030517578,23.6200008392334,18.839133900372982,4596.749677809304,11.520304527386392,Take Profit,4,trend,1
AMD,2020-04-06,2020-04-14,47.52000045776367,54.93000030517578,8.900485035082582,6595.259275185569,15.593433872119178,Take Profit,8,trend,3
NVDA,2020-04-07,2020-04-14,6.45116662979126,7.071803092956543,64.41754075750958,3997.987466154623,9.62053065408675,Take Profit,7,trend,1
NET,2020-04-13,2020-04-14,23.6200008392334,22.90999984741211,17.866070921015673,-1268.492807387062,-3.005931272627053,Stop Loss,1,trend,2
ZS,2020-04-09,2020-04-15,62.59000015258789,69.95999908447266,6.375025735523173,4698.393286154368,11.775042201497806,Take Profit,6,trend,1
CRWD,2020-04-09,2020-04-16,58.150001525878906,63.45000076293945,6.861785920703229,3636.746014459991,9.114357864121208,Take Profit,7,trend,1
NET,2020-04-14,2020-04-16,22.90999984741211,25.420000076293945,20.454839936233967,5134.165292168857,10.95591551985699,Take Profit,2,trend,1
NET,2020-04-16,2020-04-17,25.420000076293945,24.829999923706055,21.08445716653261,-1243.9832945487083,-2.3210076743395054,Stop Loss,1,trend,2
AMD,2020-04-14,2020-04-21,54.93000030517578,52.91999816894531,8.531228421890313,-1714.778735266962,-3.6592064901938044,Stop Loss,7,trend,3
NVDA,2020-04-14,2020-04-21,7.071803092956543,6.7121734619140625,66.26603903673467,-2383.1231169427497,-5.085402213767357,Stop Loss,7,trend,1
NET,2020-04-17,2020-04-21,24.829999923706055,23.940000534057617,21.334957226615376,-1898.8098909863204,-3.5843712943338533,Stop Loss,4,trend,2
MSTR,2020-04-20,2020-04-21,12.692000389099121,12.270999908447266,41.73865191212251,-1757.1992516764067,-3.3170537956604815,Stop Loss,1,trend,3
RIOT,2020-04-20,2020-04-21,1.100000023841858,1.0199999809265137,481.58815893379574,-3852.707338222528,-7.272731016490004,Stop Loss,1,trend,3
CRWD,2020-04-16,2020-04-23,63.45000076293945,68.91000366210938,8.447074804369876,4612.105292136473,8.605205411374964,Take Profit,7,trend,3
NET,2020-04-21,2020-04-24,23.940000534057617,23.280000686645508,19.704005184652587,-1300.464041527812,-2.7568915316989147,Stop Loss,3,trend,1
TSLA,2020-04-21,2020-04-27,45.781333923339844,53.25,10.303629322674057,7695.436678873659,16.313779954874896,Take Profit,6,trend,3
DDOG,2020-04-21,2020-04-27,40.0,43.22999954223633,11.792847366091424,3809.0891594138184,8.07499885559082,Take Profit,6,trend,3
NVDA,2020-04-21,2020-04-27,6.7121734619140625,7.398806095123291,70.2773695167797,4825.473528632441,10.229661630547707,Take Profit,6,trend,1
ZS,2020-04-21,2020-04-27,65.18000030517578,70.47000122070312,7.237095618825877,3828.4242449347817,8.115987865540525,Take Profit,6,trend,1
RIOT,2020-04-24,2020-04-28,1.25,1.159999966621399,390.6176807173602,-3515.560430283416,-7.200002670288086,Stop Loss,4,trend,3
NVDA,2020-04-27,2020-04-28,7.398806095123291,7.256349086761475,79.61611797668796,-1134.18739843404,-1.9254053495970493,Stop Loss,1,trend,3
ZS,2020-04-27,2020-04-28,70.47000122070312,66.72000122070312,8.359077745877984,-3134.6541547042443,-5.3214132752112135,Stop Loss,1,trend,3
NET,2020-04-27,2020-04-28,24.469999313354492,23.469999313354492,24.072915222130483,-2407.291522213048,-4.086636812671467,Stop Loss,1,trend,1
MDB,2020-04-14,2020-04-30,149.0,162.1300048828125,3.14510322025476,4129.522063889432,8.81208381396812,Take Profit,16,trend,1
CRWD,2020-04-28,2020-04-30,70.12999725341797,67.66000366210938,7.6729755097997545,-1895.2200335473183,-3.52202151439299,Stop Loss,2,trend,3
AMD,2020-04-21,2020-05-01,52.91999816894531,49.880001068115234,8.91371713841951,-2709.767425841469,-5.744514750595776,Stop Loss,10,trend,3
MSTR,2020-04-23,2020-05-01,12.597999572753906,12.258999824523926,39.27404650611385,-1331.3891877545138,-2.690901410753704,Stop Loss,8,trend,1
RIOT,2020-04-28,2020-05-01,1.159999966621399,1.0700000524520874,463.88428182035216,-4174.954554832441,-7.758613513709325,Stop Loss,3,trend,3
NVDA,2020-04-28,2020-05-01,7.256349086761475,7.042662143707275,74.15654139483496,-1584.6284638134466,-2.944827219573145,Stop Loss,3,trend,1
NET,2020-04-28,2020-05-01,23.469999313354492,22.84000015258789,22.92738675631816,-1444.4234415051737,-2.6842743042098447,Stop Loss,3,trend,1
SMCI,2020-04-30,2020-05-01,2.2899999618530273,2.2230000495910645,239.85907018751445,-1607.0536657799466,-2.9257604095219176,Stop Loss,1,trend,1
CRWD,2020-04-30,2020-05-04,67.66000366210938,73.43000030517578,8.118197337419215,4684.197138465951,8.527928363529917,Take Profit,4,trend,1
TSLA,2020-05-01,2020-05-04,46.75466537475586,50.74599838256836,10.373642373318095,4140.466121586692,8.5367587936316,Take Profit,3,trend,1
MSTR,2020-05-01,2020-05-04,12.258999824523926,11.854999542236328,39.56409044982682,-1598.3903710182083,-3.2955403219714694,Stop Loss,3,trend,1
ZS,2020-04-28,2020-05-06,66.72000122070312,72.54000091552734,8.065134016526766,4693.90775149022,8.723020965740451,Take Profit,8,trend,1
NET,2020-05-01,2020-05-06,22.84000015258789,24.950000762939453,21.235384178704606,4480.667357811663,9.238181244549985,Take Profit,5,trend,1
RIOT,2020-05-04,2020-05-06,1.1200000047683716,1.2699999809265137,465.31030366810313,6979.653445635333,13.39285495710009,Take Profit,2,trend,1
MDB,2020-05-04,2020-05-07,159.9499969482422,175.42999267578125,3.258190386184782,5043.677325764927,9.678021896148078,Take Profit,3,trend,1
RIOT,2020-05-06,2020-05-07,1.2699999809265137,1.5399999618530273,473.9517276705873,12796.695743114677,21.259841337126502,Take Profit,1,momentum,3
NVDA,2020-05-01,2020-05-08,7.042662143707275,7.782843589782715,68.86830121692618,5097.503878350337,10.509966699691859,Take Profit,7,trend,1
SMCI,2020-05-01,2020-05-08,2.2230000495910645,2.5420000553131104,218.18091185877284,6959.971213138972,14.349977445152467,Take Profit,7,trend,1
NET,2020-05-07,2020-05-08,29.520000457763672,26.260000228881836,23.411942402743747,-7632.293759151298,-11.043361037701018,Stop Loss,1,momentum,3
RIOT,2020-05-07,2020-05-08,1.5399999618530273,1.850000023841858,448.77958932838624,13912.170051112165,20.12987465375119,Take Profit,1,breakout,3
AMD,2020-05-01,2020-05-11,49.880001068115234,55.7400016784668,9.7236601342399,5698.065432149697,11.748196641674587,Take Profit,10,trend,1
RIOT,2020-05-08,2020-05-11,1.850000023841858,1.590000033378601,423.1390796080871,-11001.615666273392,-14.054053357432942,Stop Loss,3,breakout,3
MSTR,2020-05-06,2020-05-12,12.199999809265137,12.01099967956543,49.33759791083065,-932.4812404218989,-1.5491814152011154,Stop Loss,6,trend,1
NET,2020-05-08,2020-05-12,26.260000228881836,28.790000915527344,29.809874354167718,7541.900258486064,9.63442751178238,Take Profit,4,momentum,3
DDOG,2020-05-08,2020-05-12,51.72999954223633,68.86000061035156,15.132559719515157,25922.076415861222,33.11424940982068,Take Profit,4,breakout,3
MDB,2020-05-08,2020-05-12,176.49000549316406,193.0,4.43542004078924,7322.876050894039,9.35463425291548,Take Profit,4,trend,3
AMD,2020-05-11,2020-05-12,55.7400016784668,53.7599983215332,13.56816529277089,-2686.501282711624,-3.552212589362908,Stop Loss,1,trend,1
RIOT,2020-05-11,2020-05-13,1.590000033378601,1.8899999856948853,475.6537989409472,14269.611700134357,18.867921133234972,Take Profit,2,trend,3
NET,2020-05-12,2020-05-13,28.790000915527344,27.8700008392334,32.724170796923595,-3010.6239629825805,-3.195554175191987,Stop Loss,1,momentum,3
MARA,2020-05-12,2020-05-13,0.6200000047683716,0.7400000095367432,1519.5627418668766,18234.7536269865,19.35483932991305,Take Profit,1,trend,3
SMCI,2020-05-12,2020-05-13,2.3980000019073486,2.3289999961853027,392.88111194910016,-2710.8798972571667,-2.877398067855041,Stop Loss,1,trend,2
DDOG,2020-05-12,2020-05-14,68.86000061035156,65.19000244140625,13.681802190714407,-5021.218898779383,-5.329651664849986,Stop Loss,2,breakout,3
RIOT,2020-05-13,2020-05-14,1.8899999856948853,2.2799999713897705,569.3350384561438,22204.065685349302,20.634920034218744,Take Profit,1,breakout,3
MARA,2020-05-13,2020-05-14,0.7400000095367432,0.8600000143051147,1454.1124333381244,17449.349893432332,16.216216651604412,Take Profit,1,trend,3
RIOT,2020-05-14,2020-05-15,2.2799999713897705,2.0799999237060547,547.8965849180557,-10957.93431093562,-8.77193202602569,Stop Loss,1,breakout,3
MARA,2020-05-14,2020-05-15,0.8600000143051147,0.800000011920929,1452.5629966960928,-8715.378326494563,-6.976744347227267,Stop Loss,1,trend,3
ZS,2020-05-13,2020-05-18,75.16000366210938,73.80999755859375,14.316699868392602,-1932.7632204531358,-1.796176207740404,Stop Loss,5,trend,3
NVDA,2020-05-14,2020-05-18,8.000018119812012,8.717035293579102,156.15017106574686,11196.235434080943,8.96269437179648,Take Profit,4,trend,2
CRWD,2020-05-06,2020-05-19,72.44000244140625,78.55000305175781,8.309202993036912,5076.923535899056,8.434567096120258,Take Profit,13,trend,1
RIOT,2020-05-15,2020-05-20,2.0799999237060547,2.5299999713897705,553.287344693771,24897.93314949935,21.6346184706548,Take Profit,5,trend,3
TSLA,2020-05-04,2020-05-21,50.74599838256836,55.17333221435547,10.269726854089566,4546.750914432333,8.72449842923562,Take Profit,17,trend,1
MDB,2020-05-12,2020-05-21,193.0,208.9199981689453,4.881496928514525,7771.342216366341,8.248703714479436,Take Profit,9,breakout,3
MARA,2020-05-15,2020-05-21,0.800000011920929,0.7099999785423279,1438.5470220021905,-12946.927999688432,-11.250004004687012,Stop Loss,6,trend,3
RIOT,2020-05-20,2020-05-21,2.5299999713897705,2.3299999237060547,532.4226460389068,-10648.45545956715,-7.905140314047218,Stop Loss,1,breakout,3
AMD,2020-05-18,2020-05-26,54.59000015258789,53.189998626708984,21.92993208412651,-3070.1938380197894,-2.564575053976324,Stop Loss,8,trend,1
NVDA,2020-05-18,2020-05-27,8.717035293579102,8.492886543273926,137.3351094150695,-3078.349314841241,-2.5713874357062885,Stop Loss,9,breakout,3
RIOT,2020-05-26,2020-05-27,1.9500000476837158,2.119999885559082,653.9958088350596,11117.918147312914,8.717940190683507,Take Profit,1,trend,3
AMD,2020-05-26,2020-05-28,53.189998626708984,51.7400016784668,23.976158889632643,-3476.5357220537126,-2.7260706630552187,Stop Loss,2,trend,1
ZS,2020-05-21,2020-05-29,75.62999725341797,98.08999633789062,17.06522377990814,38328.49104730578,29.69720996976185,Take Profit,8,trend,1
TSLA,2020-05-22,2020-06-01,54.45866775512695,59.87333297729492,23.699493226804275,12832.482175818244,9.942705992212252,Take Profit,10,trend,1
CRWD,2020-05-29,2020-06-01,87.80999755859375,94.83999633789062,16.96560210251523,11926.816207071855,8.005920709206153,Take Profit,3,breakout,3
NET,2020-05-13,2020-06-02,27.8700008392334,30.200000762939453,38.609371443682626,8995.983251811924,8.360243464456762,Take Profit,20,momentum,3
SMCI,2020-05-19,2020-06-02,2.4790000915527344,2.746000051498413,493.15835754264117,13167.326171076189,10.770469950989067,Take Profit,14,trend,3
MARA,2020-05-21,2020-06-02,0.7099999785423279,0.8199999928474426,1817.8068543793227,19995.877998566113,15.492960229513148,Take Profit,12,trend,1
RIOT,2020-05-27,2020-06-02,2.119999885559082,2.509999990463257,620.5140441452226,24200.054231115057,18.396232356461887,Take Profit,6,trend,3
CRWD,2020-06-01,2020-06-02,94.83999633789062,92.25,17.01334915037043,-4406.4511994713985,-2.7309114697380745,Stop Loss,1,breakout,3
ZS,2020-06-01,2020-06-02,109.9800033569336,106.16999816894531,14.671266792743387,-5589.76025947125,-3.464270841693953,Stop Loss,1,breakout,3
AMD,2020-05-28,2020-06-03,51.7400016784668,52.72999954223633,25.089041009939777,2483.809700386654,1.9134090290946968,Exit Signal,6,trend,1
RIOT,2020-06-02,2020-06-03,2.509999990463257,2.4100000858306885,755.1239558908137,-7551.232357484912,-3.9840599606580844,Stop Loss,1,trend,3
NET,2020-06-02,2020-06-03,30.200000762939453,29.3799991607666,62.76030047027185,-5146.354693847249,-2.715237024692838,Stop Loss,1,trend,1
MARA,2020-06-02,2020-06-03,0.8199999928474426,0.9200000166893005,2311.4160227037255,23114.165737882493,12.195124965136735,Take Profit,1,trend,1
TSLA,2020-06-02,2020-06-04,58.770668029785156,57.62533187866211,32.250120436336445,-3693.7228813808306,-1.9488227537971612,Stop Loss,2,trend,1
CRWD,2020-06-03,2020-06-04,98.0999984741211,95.9800033569336,19.978217069353153,-4235.3722637140645,-2.161055198942493,Stop Loss,1,breakout,3
MARA,2020-06-03,2020-06-04,0.9200000166893005,1.090000033378601,2130.2859005067635,36214.863863913146,18.47826234841389,Take Profit,1,momentum,3
NET,2020-06-03,2020-06-04,29.3799991607666,28.469999313354492,66.70739006134356,-6070.3714777082705,-3.0973447018586135,Stop Loss,1,trend,1
RIOT,2020-06-03,2020-06-04,2.4100000858306885,2.630000114440918,813.2211594273329,17890.867834045723,9.128631567429965,Take Profit,1,trend,1
MARA,2020-06-04,2020-06-05,1.090000033378601,1.0,1982.013140585465,-17838.12488095178,-8.256883543354942,Stop Loss,1,breakout,3
MDB,2020-06-04,2020-06-05,220.0399932861328,197.97999572753906,9.818189671482477,-21658.92401827138,-10.025449114565118,Stop Loss,1,trend,1
DDOG,2020-06-02,2020-06-08,70.80999755859375,76.54000091552734,26.766857610977162,15337.418396546267,8.092082409962153,Take Profit,6,trend,1
TSLA,2020-06-04,2020-06-08,57.62533187866211,63.327999114990234,37.49035916953995,21379.504291430916,9.896111745327312,Take Profit,4,trend,1
RIOT,2020-06-04,2020-06-08,2.630000114440918,2.569999933242798,821.4426978662838,-4928.671071584967,-2.2813756116841417,Stop Loss,4,trend,1
MARA,2020-06-05,2020-06-08,1.0,0.9100000262260437,1962.909144898867,-17666.1771561557,-8.99999737739563,Stop Loss,3,trend,3
DDOG,2020-06-08,2020-06-09,76.54000091552734,73.73999786376953,26.56806235793392,-7439.065568150683,-3.6582218686514123,Stop Loss,1,trend,1
NVDA,2020-05-27,2020-06-10,8.492886543273926,9.335450172424316,154.8931209516154,13050.731011942347,9.920815789275697,Take Profit,14,trend,1
RIOT,2020-06-08,2020-06-10,2.569999933242798,3.0999999046325684,791.2527509812721,41936.39353821515,20.622567515829555,Take Profit,2,trend,3
MARA,2020-06-08,2020-06-10,0.9100000262260437,1.25,2234.6367676861187,75977.64424075988,37.36263340386986,Take Profit,2,trend,3
MSTR,2020-06-02,2020-06-11,12.109000205993652,11.734000205993652,156.52498883816708,-5869.687081431265,-3.0968700439395844,Stop Loss,9,trend,1
