symbol,entry_date,exit_date,entry_price,exit_price,shares,pnl,return_pct,exit_reason,days_held,signal_type,quality,delta,theta_cost,iv_crush
RIOT,2020-04-27,2020-05-27,1.2400000095367432,2.119999885559082,11.67232483935687,340.2714965346159,23.50966914231031,Expiration,30,trend,3,0.79,0.38688000297546393,0.0
NET,2020-04-29,2020-05-29,23.780000686645508,29.06999969482422,0.2925233194356358,-110.25235941091482,-15.849498911937049,Expiration,30,trend,1,0.74,7.4193602142334,0.0
AMD,2020-05-21,2020-06-03,54.650001525878906,52.72999954223633,0.11593925224427379,-87.94712931441822,-13.8803684585622,Exit Signal,13,trend,1,0.711,5.683600158691407,0.0
NVDA,2020-05-06,2020-06-05,7.416488170623779,8.890193939208984,0.8819320055518436,-115.08643394432328,-17.595058753002466,Expiration,30,trend,1,0.74,2.3139443092346195,0.0
SMCI,2020-05-06,2020-06-05,2.2019999027252197,2.8610000610351562,2.970408072395797,-66.7387876627112,-10.203399738649054,Expiration,30,trend,1,0.74,0.6870239696502687,0.0
MARA,2020-05-12,2020-06-11,0.6200000047683716,0.9300000071525574,20.93784897542388,91.51933857544579,7.049999999999995,Expiration,30,trend,3,0.79,0.19344000148773197,0.0
CRWD,2020-05-13,2020-06-12,76.56999969482422,93.12000274658203,0.16321236924596297,-190.36743932526167,-15.23284256574437,Expiration,30,trend,3,0.79,23.88983990478516,0.0
TSLA,2020-05-22,2020-06-22,54.45866775512695,66.28800201416016,0.11634659041879188,-109.86595134996429,-17.339734652805376,Expiration,31,trend,1,0.737,17.557474484252932,0.0
RIOT,2020-05-27,2020-06-24,2.119999885559082,2.369999885559082,6.160869358253995,-227.6823013102199,-17.432169307789856,Exit Signal,28,trend,3,0.796,0.5461119705200195,0.0
AMD,2020-06-12,2020-06-24,53.5,52.38999938964844,0.1169510198296969,-75.52685671592818,-12.071010154652818,Exit Signal,12,trend,1,0.714,5.136,0.0
ZS,2020-05-29,2020-06-29,98.08999633789062,105.38999938964844,0.13186910103876417,-354.6818910770177,-27.420239984095645,Expiration,31,breakout,3,0.787,31.62421481933594,0.0
SMCI,2020-06-05,2020-06-29,2.8610000610351562,2.8239998817443848,4.413396753025165,-454.751966426246,-36.01502723021785,Stop Loss,24,breakout,3,0.728,0.6317088134765625,0.34332000732421875
NET,2020-06-03,2020-07-06,29.3799991607666,38.34000015258789,0.21842288971508014,-84.5745438636227,-13.179220878573632,Expiration,33,trend,1,0.731,10.0832157119751,0.0
NVDA,2020-06-05,2020-07-06,8.890193939208984,9.806373596191406,0.7101492085616322,-162.23052996387605,-25.69636806691752,Expiration,31,trend,1,0.737,2.866198526000977,0.0
SMCI,2020-06-29,2020-07-08,2.8239998817443848,2.821000099182129,1.9682376916223243,-46.00201233935704,-8.276269262389956,Exit Signal,9,trend,1,0.723,0.20332799148559572,0.0
MARA,2020-06-11,2020-07-10,0.9300000071525574,0.9300000071525574,13.689593345873405,-396.70799070244635,-31.16,Exit Signal,29,trend,3,0.7130000000000001,0.2804880021572113,0.0
CRWD,2020-06-22,2020-07-22,105.0199966430664,103.70999908447266,0.11796037355271005,-409.79418670778165,-33.07940231225439,Expiration,30,trend,3,0.7100000000000001,32.766238952636726,0.0
TSLA,2020-06-30,2020-07-30,71.98733520507812,99.16600036621094,0.11581835178129064,-37.10360241557543,-4.45023146568225,Expiration,30,trend,2,0.74,22.460048583984378,0.0
MARA,2020-07-24,2020-08-03,1.0399999618530273,3.8299999237060547,9.48101243688115,2146.4537833414774,217.6875052154066,Take Profit,10,trend,3,0.85,0.08319999694824219,0.0
NVDA,2020-07-06,2020-08-05,9.806373596191406,11.249035835266113,0.5524235319498403,-115.85954165186926,-21.38706558220737,Expiration,30,trend,1,0.74,3.059588562011719,0.0
NET,2020-07-08,2020-08-07,38.400001525878906,40.060001373291016,0.14039022029206563,-158.32507923534297,-29.368489956121053,Expiration,30,trend,1,0.66,11.98080047607422,0.0
SMCI,2020-08-06,2020-08-12,3.009000062942505,2.6010000705718994,2.0170367788439614,-86.80075710489204,-14.30169457843769,Exit Signal,6,trend,1,0.632,0.14443200302124024,0.0
AMD,2020-07-22,2020-08-21,61.790000915527344,83.80999755859375,0.15957683163274838,-41.66045103659317,-4.22508964445837,Expiration,30,breakout,3,0.79,19.278480285644534,0.0
MARA,2020-08-03,2020-08-24,3.8299999237060547,2.309999942779541,3.203900453833121,-526.2021945235205,-42.88198451910163,Stop Loss,21,breakout,3,0.637,0.6434399871826172,0.0
RIOT,2020-07-28,2020-08-27,2.7699999809265137,3.2699999809265137,3.559657992989011,-177.78355661562136,-18.030324812178662,Expiration,30,trend,3,0.79,0.8642399940490724,0.0
MSTR,2020-07-29,2020-08-28,12.27400016784668,14.689000129699707,0.4016723332998916,-87.45222420486594,-17.738333487953827,Expiration,30,trend,1,0.74,3.829488052368165,0.0
MARA,2020-08-24,2020-08-31,2.309999942779541,2.4800000190734863,2.4262766608360566,-71.08503614402564,-12.683114081125485,Exit Signal,7,trend,1,0.8089999999999999,0.1293599967956543,0.27719999313354493
NET,2020-08-07,2020-09-01,40.060001373291016,39.7400016784668,0.29849186798262406,-293.85927747086333,-24.575136725849067,Exit Signal,25,trend,3,0.7250000000000001,9.213800315856933,0.0
RIOT,2020-08-27,2020-09-04,3.2699999809265137,3.109999895095825,1.6829077602499054,-60.13703608173212,-10.927830659229562,Exit Signal,8,trend,1,0.726,0.20927999877929687,0.0
NVDA,2020-08-07,2020-09-08,11.162077903747559,11.87674617767334,0.5356343480314484,-177.0468169670816,-29.61247146109797,Expiration,32,trend,1,0.734,3.714739526367188,0.0
TSLA,2020-08-14,2020-09-14,110.04733276367188,139.8733367919922,0.1077571212153176,-142.8406659962284,-12.045542520294473,Expiration,31,trend,3,0.787,35.479260083007816,0.0
AMD,2020-08-25,2020-09-15,86.3499984741211,78.93000030517578,0.12981352742880112,-260.40254232227664,-23.230734135078016,Exit Signal,21,trend,3,0.637,14.506799743652344,0.0
NVDA,2020-09-08,2020-09-23,11.87674617767334,12.08685302734375,0.4301735786762396,-60.0910422017304,-11.761657506449302,Exit Signal,15,trend,1,0.705,1.4252095413208008,0.0
MSTR,2020-08-31,2020-09-30,14.444000244140625,15.055999755859375,0.3747241437436666,-159.26182304222587,-29.424732252836993,Expiration,30,trend,1,0.66,4.506528076171876,0.0
MSTR,2020-09-30,2020-10-06,15.055999755859375,15.003999710083008,0.31570757827200446,-28.762602663596237,-6.051089491846643,Exit Signal,6,trend,1,0.732,0.72268798828125,0.0
RIOT,2020-10-14,2020-10-16,3.2799999713897705,3.109999895095825,2.8883277376545653,-58.46265670594937,-6.171038219152761,Exit Signal,2,trend,3,0.6940000000000001,0.05247999954223633,0.0
DDOG,2020-09-21,2020-10-21,88.13999938964844,102.16999816894531,0.11070201383242445,-309.3493682413576,-31.70448250735803,Expiration,30,trend,3,0.79,27.499679809570317,10.576799926757811
AMD,2020-10-07,2020-10-21,86.69000244140625,79.19999694824219,0.1092826696281908,-169.029186809057,-17.84191192674373,Exit Signal,14,trend,3,0.658,9.7092802734375,0.0
SMCI,2020-10-07,2020-10-23,2.703000068664551,2.5460000038146973,1.7524444425101062,-81.79412608826682,-17.267592909151144,Exit Signal,16,trend,1,0.602,0.3459840087890625,0.0
NVDA,2020-10-01,2020-10-28,13.573065757751465,12.58857250213623,0.3502004120676781,-142.27012167061963,-29.93085320941506,Exit Signal,27,trend,1,0.5690000000000001,3.371549534225464,0.0
MARA,2020-10-20,2020-11-02,2.4600000381469727,2.0999999046325684,3.823943205769348,-197.54494116516204,-21.000003411517827,Exit Signal,13,trend,3,0.661,0.2558400039672852,0.0
NET,2020-10-13,2020-11-05,59.72999954223633,58.0,0.15860898994603528,-343.5430675252096,-36.262761890656705,Stop Loss,23,breakout,3,0.7310000000000001,12.638867903137207,7.167599945068359
MSTR,2020-10-08,2020-11-09,16.393999099731445,18.500999450683594,0.5778769926263108,-229.90891731825056,-24.268084887606154,Expiration,32,trend,3,0.784,5.455922900390625,0.0
MARA,2020-11-03,2020-11-10,2.2200000286102295,2.190000057220459,1.8870141672080039,-31.74712279670309,-7.578377432715218,Exit Signal,7,trend,1,0.729,0.12432000160217285,0.0
RIOT,2020-10-19,2020-11-18,3.299999952316284,5.25,2.8505759296940933,133.449727195643,14.186365440923018,Expiration,30,trend,3,0.79,1.029599985122681,0.0
NVDA,2020-11-16,2020-11-19,13.47411823272705,13.399347305297852,0.2852389579264625,-14.637077701255599,-3.8084230347201933,Exit Signal,3,trend,1,0.741,0.3233788375854492,0.0
NET,2020-11-06,2020-12-07,64.47000122070312,81.95999908447266,0.12386725935433476,-191.8586201097199,-24.025205412597934,Expiration,31,momentum,3,0.787,20.78512839355469,7.736400146484375
MSTR,2020-11-09,2020-12-09,18.500999450683594,28.621000289916992,0.3130764367893396,46.36282560536352,8.004317808147993,Expiration,30,trend,2,0.74,5.772311828613282,0.0
NVDA,2020-12-07,2020-12-09,13.56934928894043,12.895204544067383,0.2801610311661842,-23.84159303186405,-6.271458047492587,Exit Signal,2,trend,1,0.744,0.21710958862304688,0.0
SMCI,2020-11-12,2020-12-14,2.8550000190734863,2.9240000247955322,2.692359662350031,-250.514105534424,-32.590647857180684,Expiration,32,trend,3,0.7040000000000001,0.9501440063476564,0.0
MARA,2020-11-17,2020-12-17,3.0999999046325684,9.470000267028809,2.4795764915589893,992.3885794878096,129.10485284881753,Take Profit,30,breakout,3,0.79,0.9671999702453615,0.0
RIOT,2020-11-18,2020-12-18,5.25,10.050000190734863,1.4931811164380764,310.20839929694347,39.5714314233689,Expiration,30,trend,3,0.79,1.6380000000000003,0.0
PLTR,2020-12-09,2021-01-06,26.6299991607666,23.540000915527344,0.2864793304552366,-258.23753065557844,-33.84970704971978,Exit Signal,28,trend,3,0.6160000000000001,6.859887783813477,0.0
NET,2020-12-17,2021-01-07,81.81999969482422,79.0199966430664,0.10360304207868591,-172.1215581566382,-20.305013739344187,Exit Signal,21,trend,3,0.7370000000000001,13.74575994873047,0.0
MSTR,2020-12-09,2021-01-08,28.621000289916992,53.16400146484375,0.2665505835687917,267.8911685148242,35.11510334076231,Expiration,30,trend,3,0.79,8.929752090454103,0.0
MARA,2020-12-17,2021-01-08,9.470000267028809,26.389999389648438,0.8951215028762104,1045.2200624976663,123.30359983343429,Take Profit,22,breakout,3,0.8140000000000001,1.916728054046631,0.0
SMCI,2020-12-14,2021-01-13,2.9240000247955322,3.253999948501587,1.2555818112923747,-87.76241437263577,-23.904858349277518,Expiration,30,trend,1,0.74,0.9122880077362062,0.0
NVDA,2021-01-13,2021-01-15,13.494553565979004,12.824151039123535,0.36088205502673093,-30.540938031911104,-6.271314244846224,Exit Signal,2,trend,1,0.744,0.21591285705566407,0.0
RIOT,2020-12-22,2021-01-21,14.645000457763672,19.350000381469727,0.6030265947509775,-61.64531068848831,-6.9803016410881895,Expiration,30,breakout,3,0.79,4.569240142822267,0.0
MARA,2021-01-08,2021-01-27,26.389999389648438,17.649999618530273,0.37287550492015564,-367.33083703013887,-37.32967026501955,Stop Loss,19,breakout,3,0.643,4.011279907226562,0.0
MSTR,2021-01-14,2021-02-16,63.099998474121094,95.5,0.15435633408314867,44.07616908071796,4.525327721194104,Expiration,33,breakout,3,0.781,21.655919476318363,0.0
RIOT,2021-01-21,2021-02-16,19.350000381469727,59.5,0.2489542259007052,626.6185239939906,130.07766989029935,Take Profit,26,trend,1,0.752,4.628520091247559,0.0
PLTR,2021-01-22,2021-02-16,32.58000183105469,27.84000015258789,0.29571909732401636,-318.13464867063544,-33.020260514068475,Exit Signal,25,breakout,3,0.6250000000000001,7.493400421142578,0.0
MARA,2021-01-27,2021-02-17,17.649999618530273,47.900001525878906,0.2610402906674402,519.6999335960859,112.79774476821822,Take Profit,21,trend,1,0.7669999999999999,2.9651999359130863,0.0
NVDA,2021-01-20,2021-02-19,13.329010963439941,14.885468482971191,0.36405478780676265,-114.60245412437193,-23.61724558563776,Expiration,30,trend,1,0.74,4.158651420593262,0.0
SMCI,2021-01-27,2021-02-19,3.2239999771118164,3.1679999828338623,1.42908221569803,-107.50905352330473,-23.334193436744684,Exit Signal,23,trend,1,0.681,0.6821983951568604,0.0
NET,2021-02-08,2021-02-22,91.12999725341797,78.37999725341797,0.10111623328351514,-196.60645707513564,-21.336124493505054,Exit Signal,14,momentum,3,0.658,10.206559692382813,0.0
NVDA,2021-02-22,2021-03-03,14.316290855407715,12.769550323486328,0.339929381470552,-72.39889047538522,-14.876908553910454,Exit Signal,9,trend,1,0.623,1.0307729415893556,0.0
MSTR,2021-02-16,2021-03-04,95.5,64.56600189208984,0.10070835420351762,-334.2842288881545,-34.75737882284593,Exit Signal,16,trend,3,0.652,12.224,0.0
RIOT,2021-02-16,2021-03-05,59.5,40.29999923706055,0.1616411399400997,-340.2837029210619,-35.381177296358,Stop Loss,17,breakout,3,0.649,8.092,0.0
MARA,2021-02-22,2021-03-24,37.11000061035156,34.040000915527344,0.26227581866833943,-362.11819080370384,-37.204984599355036,Stop Loss,30,trend,3,0.6100000000000001,11.57832019042969,0.0
RIOT,2021-03-05,2021-03-29,40.29999923706055,47.88999938964844,0.11016599988383678,-39.50519385467768,-8.898188032016572,Exit Signal,24,trend,1,0.758,8.898239831542968,0.0
SMCI,2021-03-04,2021-04-05,3.26200008392334,4.0,1.420642986598448,-82.4273668068531,-17.786991876811715,Expiration,32,trend,1,0.734,1.0855936279296876,0.0
MARA,2021-03-24,2021-04-19,34.040000915527344,35.54999923706055,0.12434679544554889,-143.74986266168105,-33.96121958468214,Exit Signal,26,trend,1,0.672,8.142368218994141,4.084800109863281
NET,2021-04-13,2021-04-20,77.61000061035156,72.38999938964844,0.10728228963071698,-92.69770074343924,-11.13328281804528,Exit Signal,7,trend,3,0.679,4.346160034179688,0.0
SMCI,2021-04-05,2021-04-27,4.0,3.8499999046325684,1.0407723204649824,-99.02428917010843,-23.786251618862153,Exit Signal,22,trend,1,0.6839999999999999,0.8096,0.0
SMCI,2021-04-30,2021-05-03,3.7019999027252197,3.7260000705718994,1.0727690936633574,-11.607777093803747,-2.9228491626336126,Exit Signal,3,bounce,1,0.741,0.08884799766540527,0.0
SMCI,2021-05-04,2021-05-05,3.6579999923706055,3.625999927520752,1.083859506062162,-9.710085743404415,-2.4490991844754966,Exit Signal,1,bounce,1,0.747,0.029263999938964846,0.0
NVDA,2021-04-06,2021-05-06,13.828168869018555,14.488078117370605,0.3010586087928938,-121.03850078027243,-29.074202493729956,Expiration,30,trend,1,0.66,4.31438868713379,0.0
SMCI,2021-05-05,2021-05-06,3.625999927520752,3.617000102996826,1.091894518373163,-7.855729942614935,-1.984166297028,Exit Signal,1,bounce,1,0.747,0.029007999420166016,0.0
NVDA,2021-05-07,2021-05-11,14.776631355285645,14.271849632263184,0.2629527329288185,-26.048716186060318,-6.70398750621272,Exit Signal,4,trend,1,0.738,0.47285220336914063,0.0
NVDA,2021-05-13,2021-05-14,13.632390975952148,14.20875072479248,0.283931896063151,5.17539407784429,1.3370794337833074,Exit Signal,1,bounce,1,0.747,0.10905912780761719,0.0
MSTR,2021-06-21,2021-06-22,58.367000579833984,55.37200164794922,0.1327334948597347,-41.454598681447195,-5.350875049728576,Exit Signal,1,trend,3,0.6970000000000001,0.4669360046386719,0.0
NVDA,2021-05-28,2021-06-28,16.2054386138916,19.941518783569336,0.4780651826850547,-117.8465623111941,-15.211393911032275,Expiration,31,breakout,3,0.787,5.224633409118653,0.0
PLTR,2021-06-01,2021-07-01,23.059999465942383,24.719999313354492,0.33596080446070925,-205.68259387533095,-26.54908972073885,Expiration,30,trend,3,0.79,7.194719833374025,0.0
PLTR,2021-07-01,2021-07-12,24.719999313354492,22.950000762939453,0.14826318535138241,-51.97809336969688,-14.182035367892611,Exit Signal,11,trend,1,0.617,2.1753599395751952,0.0
MARA,2021-06-24,2021-07-13,29.479999542236328,25.959999084472656,0.26118993917223293,-183.39504386087313,-23.81791155673424,Exit Signal,19,trend,3,0.643,4.480959930419922,0.0
RIOT,2021-06-24,2021-07-13,34.02000045776367,30.059999465942383,0.11316694861297365,-88.71972647702407,-23.044446066606493,Exit Signal,19,trend,1,0.593,5.171040069580078,0.0
MSTR,2021-06-24,2021-07-16,58.1879997253418,52.308998107910156,0.13232761606480764,-212.47875957314628,-27.595076707945353,Exit Signal,22,trend,3,0.6340000000000001,11.77725114440918,0.0
NVDA,2021-07-08,2021-07-26,19.85944175720215,19.252016067504883,0.18455029526460706,-64.18816473286083,-17.513509315681507,Exit Signal,18,trend,1,0.696,2.85975961303711,0.0
RIOT,2021-08-05,2021-08-18,33.59000015258789,31.889999389648438,0.19778353781219968,-97.79328937997003,-14.720037199828246,Exit Signal,13,trend,3,0.661,3.493360015869141,0.0
SMCI,2021-07-28,2021-08-25,3.571000099182129,3.559000015258789,0.9302084683241455,-89.62853301084634,-26.9821242019888,Exit Signal,28,trend,1,0.666,0.9198896255493164,0.0
MSTR,2021-08-02,2021-09-01,63.77899932861328,70.25,0.10416515052331111,-161.009138323117,-24.235410432098707,Expiration,30,trend,3,0.79,19.899047790527348,0.0
MARA,2021-08-05,2021-09-07,31.469999313354492,39.38999938964844,0.21110737878128677,-104.90524559629297,-15.790542760399614,Expiration,33,breakout,3,0.781,10.800503764343263,0.0
RIOT,2021-08-31,2021-09-07,37.31999969482422,32.11000061035156,0.17227633304981452,-102.92924062437143,-16.009269591772195,Exit Signal,7,trend,3,0.679,2.0899199829101565,0.0
NVDA,2021-08-10,2021-09-09,19.892620086669922,22.132644653320312,0.16698526982232503,-79.4683836108874,-23.923473080394757,Expiration,30,trend,1,0.74,6.206497467041017,0.0
PLTR,2021-08-13,2021-09-13,24.899999618530273,25.829999923706055,0.2668092034968191,-203.41265955484062,-30.618071388613405,Expiration,31,trend,3,0.7070000000000001,8.02775987701416,0.0
SMCI,2021-09-15,2021-09-20,3.6440000534057617,3.631999969482422,0.7799841413097155,-14.894582149226379,-5.240396847849954,Exit Signal,5,trend,1,0.735,0.14576000213623047,0.0
NVDA,2021-09-10,2021-09-28,22.43304443359375,20.657602310180664,0.13188125520840024,-59.39898945886976,-20.07741370567526,Exit Signal,18,trend,1,0.596,3.2303583984375,0.0
PLTR,2021-09-13,2021-09-30,25.829999923706055,24.040000915527344,0.11003725361918028,-53.196843433346345,-18.716374037935342,Exit Signal,17,trend,1,0.599,3.5128799896240235,0.0
SMCI,2021-09-22,2021-10-12,3.7739999294281006,3.5880000591278076,0.7508614509216779,-57.74048714262494,-20.37599134971388,Exit Signal,20,trend,1,0.69,0.6038399887084961,0.0
PLTR,2021-11-02,2021-11-09,25.920000076293945,24.25,0.10557160550595329,-29.06175211943755,-10.620370542207263,Exit Signal,7,trend,1,0.629,1.451520004272461,0.0
MARA,2021-10-13,2021-11-12,43.790000915527344,75.91999816894531,0.12497903473660298,138.99752749520806,25.39773308200527,Expiration,30,trend,3,0.79,13.662480285644534,0.0
NVDA,2021-10-21,2021-11-22,22.646617889404297,31.892087936401367,0.12083111200675462,-12.364804146517038,-4.518612683025433,Expiration,32,trend,1,0.734,7.536794433593751,0.0
SMCI,2021-11-04,2021-12-03,4.697000026702881,4.322999954223633,1.1651760729027059,-197.02862343052584,-36.001218709274816,Stop Loss,29,breakout,3,0.6130000000000001,1.416615208053589,0.0
RIOT,2021-11-04,2021-12-03,32.720001220703125,28.639999389648438,0.16726258683861872,-212.0252915015159,-38.741421212514076,Stop Loss,29,trend,3,0.6130000000000001,9.868352368164064,0.0
NVDA,2021-11-24,2021-12-14,32.6086540222168,28.283788681030273,0.17125336492385515,-141.96494100808889,-25.421965192989422,Exit Signal,20,trend,3,0.6400000000000001,5.217384643554688,0.0
SMCI,2021-12-03,2021-12-14,4.322999954223633,4.163000106811523,0.5918172094183612,-31.814547758437694,-12.435204546928583,Exit Signal,11,trend,1,0.717,0.38042399597167964,0.0
SMCI,2021-12-28,2022-01-21,4.416999816894531,4.10099983215332,0.5567406171965456,-66.83735407395982,-27.179343417768532,Exit Signal,24,trend,1,0.5780000000000001,0.9752735595703125,0.0
RIOT,2022-02-24,2022-02-25,16.25,16.219999313354492,0.14898033418205178,-4.689312589127711,-1.9369877507136413,Exit Signal,1,recovery,1,0.747,0.13,0.0
MSTR,2022-03-01,2022-03-03,46.472999572753906,42.869998931884766,0.10407121750248811,-38.410245186307186,-7.941741364622941,Exit Signal,2,trend,3,0.6940000000000001,0.7435679931640625,0.0
SMCI,2022-03-09,2022-03-31,4.159999847412109,3.806999921798706,0.5760341826022506,-62.67084422011767,-26.153148183342058,Exit Signal,22,trend,1,0.5840000000000001,0.8419839691162109,0.0
MARA,2022-03-22,2022-04-06,29.440000534057617,24.190000534057617,0.1627922600719632,-117.856713654525,-24.5913720723349,Exit Signal,15,trend,3,0.655,3.532800064086914,0.0
RIOT,2022-03-22,2022-04-08,20.75,16.68000030517578,0.23096887823899007,-130.5108078606619,-27.231709896225524,Exit Signal,17,trend,3,0.649,2.822,0.0
NVDA,2022-03-23,2022-04-08,25.59022331237793,23.079519271850586,0.18728262606215212,-96.56060589830547,-20.147836415462077,Exit Signal,16,trend,3,0.652,3.275548583984375,0.0
MSTR,2022-03-21,2022-04-20,43.64799880981445,44.90299987792969,0.109801236119476,-144.60690885835402,-30.17292939619882,Exit Signal,30,trend,3,0.7100000000000001,13.618175628662112,0.0
PLTR,2022-03-25,2022-04-20,12.970000267028809,12.789999961853027,0.36951458171071744,-124.2006605255447,-25.915067202420346,Exit Signal,26,trend,3,0.7220000000000001,3.102424063873291,0.0
SMCI,2022-04-26,2022-05-26,4.125,4.926000118255615,0.9744407700804585,-68.15871227863502,-16.956725022287085,Expiration,30,trend,3,0.79,1.2870000000000001,0.0
SMCI,2022-05-26,2022-06-16,4.926000118255615,4.290999889373779,0.4000885516423947,-49.866963230712855,-25.30243857769333,Exit Signal,21,trend,1,0.587,0.8275680198669434,0.0
PLTR,2022-06-21,2022-06-22,8.710000038146973,9.010000228881836,0.22300124416026684,1.467797329781693,0.7556847365138026,Exit Signal,1,recovery,1,0.747,0.06968000030517578,0.0
PLTR,2022-06-23,2022-07-25,9.460000038146973,9.680000305175781,0.205410103450135,-63.67934720747749,-32.77069584856297,Expiration,32,trend,1,0.654,3.1482880126953128,0.0
