entry_date,exit_date,symbol,strategy,quality,shares,entry_price,exit_price,leveraged_value,exit_value,pnl,pnl_pct,days_held,exit_reason
2024-09-09,2024-09-23,PLTR,TREND_FOLLOW,3,2117.154766503401,34.599998474121094,37.95000076293945,73253.55169049586,80346.02500406497,7092.473313569106,9.682087966922845,14,TIME_EXIT
2024-09-18,2024-10-02,TSLA,TREND_FOLLOW,3,294.80235245952645,227.1999969482422,249.02000427246094,66979.09357913902,73411.68306900281,6432.589489863793,9.603876592124045,14,TIME_EXIT
2024-09-23,2024-10-07,PLTR,TREND_FOLLOW,3,2049.5818351332805,37.95000076293945,38.88999938964844,77781.63220701485,79708.2363173678,1926.604110352957,2.476939678027486,14,TIME_EXIT
2024-09-30,2024-10-14,NVDA,TREND_FOLLOW,3,352.3729139870128,121.40518188476562,138.0304412841797,42779.89771385816,48638.18881421967,5858.291100361508,13.694027834161387,14,TIME_EXIT
2024-10-07,2024-10-21,PLTR,TREND_FOLLOW,3,2521.865895753661,38.88999938964844,42.70000076293945,98075.36314663508,107683.67567271231,9608.312526077236,9.796866631746846,14,TIME_EXIT
2024-10-14,2024-10-28,NVDA,TREND_FOLLOW,3,578.0100421872407,138.0304412841797,140.479736328125,79782.98118979216,81198.69832147198,1415.7171316798194,1.77446005472274,14,TIME_EXIT
2024-10-21,2024-10-31,COIN,TREND_FOLLOW,3,462.39895235708644,213.72000122070312,179.25,98823.90466220836,82885.01221000774,-15938.892452200613,-16.128579928795173,10,STOP_LOSS
2024-10-28,2024-10-31,PLTR,TREND_FOLLOW,3,1123.3376163832943,44.970001220703125,41.560001373291016,50516.49398001848,46685.91287955917,-3830.5811004593124,-7.582832454632496,3,RSI_SELL
2024-10-31,2024-11-08,TSLA,TREND_FOLLOW,3,291.1610628543675,249.85000610351562,321.2200012207031,72746.59333126982,93526.75696550115,20780.16363423133,28.565136431342776,8,TAKE_PROFIT
2024-10-28,2024-11-11,NVDA,TREND_FOLLOW,3,653.817933272788,140.479736328125,145.21835327148438,91848.17087276088,94946.36360923952,3098.192736478639,3.3731675949983018,14,TIME_EXIT
2024-11-08,2024-11-22,TSLA,TREND_FOLLOW,3,299.24748475962804,321.2200012207031,352.55999755859375,96124.27741978006,105502.69249626978,9378.41507648972,9.756551964009738,14,TIME_EXIT
2024-11-11,2024-11-25,NVDA,PULLBACK,3,672.6800993228298,145.21835327148438,135.9810028076172,97685.4963021599,91471.71447464594,-6213.781827513958,-6.361007583248125,14,TIME_EXIT
2024-11-22,2024-12-06,TSLA,TREND_FOLLOW,3,305.0081277251777,352.55999755859375,389.2200012207031,107533.6647661399,118715.26384551804,11181.599079378138,10.398231199220682,14,TIME_EXIT
2024-11-22,2024-12-06,PLTR,TREND_FOLLOW,3,919.0911736410067,64.3499984741211,76.33999633789062,59143.515621376944,70163.41682994204,11019.901208565097,18.632475754589812,14,TIME_EXIT
2024-12-06,2024-12-09,COIN,TREND_FOLLOW,3,149.19734864954413,343.6199951171875,310.5199890136719,51267.19221445367,46328.75906352542,-4938.4331509282565,-9.632735747006587,3,STOP_LOSS
2024-12-06,2024-12-20,TSLA,TREND_FOLLOW,3,435.4306583386343,389.2200012207031,421.05999755859375,169478.3213700948,183342.43193700223,13864.110566907417,8.180462524544334,14,TIME_EXIT
2024-12-06,2024-12-20,PLTR,TREND_FOLLOW,3,1221.02542867541,76.33999633789062,80.55000305175781,93213.07675355213,98353.60200607817,5140.525252526044,5.514811259923518,14,TIME_EXIT
2024-12-24,2024-12-30,TSLA,TREND_FOLLOW,3,220.46495613872975,462.2799987792969,417.4100036621094,101916.53965468972,92024.27814923397,-9892.261505455754,-9.706237612631266,6,STOP_LOSS
2024-12-31,2025-01-02,TSLA,PULLBACK,3,224.811178398215,403.8399963378906,379.2799987792969,90787.74546105202,85266.38346844727,-5521.361992604754,-6.081615932376491,2,RSI_SELL
2024-12-20,2025-01-03,PLTR,TREND_FOLLOW,3,2300.46917879191,80.55000305175781,79.88999938964844,185302.79937216314,183784.48128959074,-1518.3180825723975,-0.8193713682236389,14,TIME_EXIT
2025-01-03,2025-01-07,TSLA,PULLBACK,3,312.33570895306383,410.44000244140625,394.3599853515625,128195.06914523388,123172.70560750015,-5022.363537733734,-3.9177509487855824,4,RSI_SELL
2025-01-03,2025-01-07,PLTR,TREND_FOLLOW,3,882.5546197089401,79.88999938964844,69.98999786376953,70507.28802987863,61769.99594808865,-8737.292081789987,-12.392041058347633,4,STOP_LOSS
2025-01-02,2025-01-16,NET,PULLBACK,3,751.5213482435872,112.54000091552734,114.81999969482422,84576.21321937165,86289.68097598257,1713.4677566109167,2.0259452290286006,14,TIME_EXIT
2025-01-07,2025-01-16,NVDA,TREND_FOLLOW,3,804.481376929987,140.10946655273438,133.54090881347656,112715.45657326971,107431.17419874747,-5284.282374522241,-4.688161264810421,9,RSI_SELL
2025-01-07,2025-01-21,META,PULLBACK,3,100.56532362669161,616.4500732421875,615.0234375,61993.501115298335,61850.03103018784,-143.47008511049353,-0.231427621491584,14,TIME_EXIT
2025-01-17,2025-01-27,NVDA,PULLBACK,3,474.82043178913233,137.6800079345703,118.39421081542969,65373.28081622384,56215.99030071589,-9157.290515507957,-14.007696112500092,10,STOP_LOSS
2025-01-16,2025-01-30,NET,PULLBACK,3,1035.189957244969,114.81999969482422,137.25999450683594,118860.51057495244,142090.16784497618,23229.657270023745,19.543629046903106,14,TIME_EXIT
2025-01-30,2025-02-04,PLTR,TREND_FOLLOW,3,1288.7184229092886,81.22000122070312,103.83000183105469,104669.71188183503,133807.63621038536,29137.924328550333,27.83797127620363,5,TAKE_PROFIT
2025-01-28,2025-02-06,COIN,PULLBACK,3,161.60616411073696,281.82000732421875,270.3699951171875,45543.85035332679,43693.45780152735,-1850.3925517994358,-4.06288123960576,9,RSI_SELL
2025-01-27,2025-02-10,META,TREND_FOLLOW,3,125.78108711310765,658.3422241210938,715.7281494140625,82807.00064241233,90025.06471075352,7218.064068341191,8.71673169218041,14,TIME_EXIT
2025-02-04,2025-02-18,PLTR,TREND_FOLLOW,3,1323.7973064384946,103.83000183105469,124.62000274658203,137449.87675145417,164971.6239642831,27521.747212828923,20.02311523537816,14,TIME_EXIT
2025-02-18,2025-02-19,PLTR,TREND_FOLLOW,3,1359.9829602543946,124.62000274658203,112.05999755859375,169481.08024220742,152399.68720583656,-17081.393036370864,-10.078643003667219,1,STOP_LOSS
2025-02-18,2025-02-21,NET,TREND_FOLLOW,3,552.1864550756799,168.80999755859375,151.9600067138672,93214.59413321406,83910.25742060684,-9304.336712607226,-9.98163087993527,3,STOP_LOSS
2025-02-10,2025-02-24,META,TREND_FOLLOW,3,194.75822731243423,715.7281494140625,666.572998046875,139393.94561749187,129820.57547394406,-9573.370143547814,-6.867852187653764,14,RSI_SELL
2025-02-19,2025-02-25,NVDA,TREND_FOLLOW,3,778.1479700903266,139.19967651367188,126.60242462158203,108317.94571634388,98515.41972779763,-9802.525988546244,-9.049770953205181,6,STOP_LOSS
2025-02-25,2025-02-28,NET,PULLBACK,3,1262.5857721426141,143.13999938964844,145.3000030517578,180726.5266538726,183453.71654542783,2727.18989155523,1.5090147207766258,3,RSI_SELL
2025-03-25,2025-03-28,AMD,TREND_FOLLOW,3,1600.8589773557997,114.80999755859375,103.22000122070312,183794.61528187225,165240.6655968392,-18553.94968503306,-10.094936490156819,3,STOP_LOSS
2025-04-09,2025-04-11,TSLA,TREND_FOLLOW,3,598.5356891251513,272.20001220703125,252.30999755859375,162921.42188621004,151016.53826189815,-11904.883624311886,-7.307132166221007,2,RSI_SELL
2025-04-16,2025-04-29,PLTR,PULLBACK,3,1612.8619273592747,92.70999908447266,116.08000183105469,149528.42780885915,187221.015481103,37692.587672243855,25.207639928125207,13,TAKE_PROFIT
2025-04-24,2025-05-08,COIN,TREND_FOLLOW,3,403.39744574771487,203.8699951171875,206.5,82240.63529487254,83301.57254690312,1060.937252030577,1.2900401951256852,14,TIME_EXIT
2025-04-29,2025-05-13,TSLA,TREND_FOLLOW,3,530.5081796563156,292.0299987792969,334.07000732421875,154924.30305744085,177226.87146334333,22302.56840590248,14.395784241568233,14,TIME_EXIT
2025-04-29,2025-05-13,PLTR,TREND_FOLLOW,3,734.0486331625541,116.08000183105469,128.10000610351562,85208.36668159247,94031.63438840049,8823.267706808023,10.354931153391195,14,TIME_EXIT
2025-05-08,2025-05-22,NVDA,TREND_FOLLOW,3,724.8627505824695,117.35523986816406,132.81329345703125,85066.4419661029,96271.40920918038,11204.96724307748,13.172018229635624,14,TIME_EXIT
2025-05-13,2025-05-27,TSLA,TREND_FOLLOW,3,568.3324031733771,334.07000732421875,362.8900146484375,189862.81009072092,206242.1541127685,16379.34402204759,8.626936478092341,14,TIME_EXIT
2025-05-22,2025-06-05,NVDA,TREND_FOLLOW,3,1169.3862002853805,132.81329345703125,139.97239685058594,155310.03258310497,163681.78929794405,8371.75671483908,5.390351528230754,14,TIME_EXIT
2025-05-23,2025-06-05,PLTR,PULLBACK,3,692.7298646658239,123.30999755859375,119.91000366210938,85420.51792070773,83065.24060893148,-2355.2773117762554,-2.7572735088805715,13,RSI_SELL
2025-06-05,2025-06-06,COIN,PULLBACK,3,329.4346418701936,244.1999969482422,251.27000427246094,80447.93853934653,82777.0438702202,2329.105330873659,2.895170930619322,1,RSI_SELL
2025-06-05,2025-06-20,NVDA,TREND_FOLLOW,3,1899.9717405786878,139.97239685058594,143.84188842773438,265943.5984771786,273295.52312416787,7351.924646989268,2.7644676123385454,15,TIME_EXIT
2025-06-05,2025-06-20,AMD,PULLBACK,3,1264.3182304065506,115.69000244140625,128.24000549316406,146268.97916244826,162136.1768124435,15867.197649995243,10.847958152748797,15,TIME_EXIT
2025-06-20,2025-07-07,NVDA,TREND_FOLLOW,3,2048.6755129509293,143.84188842773438,158.2310791015625,294685.3545585191,324164.1371431726,29478.782584653527,10.003477311866064,17,TIME_EXIT
2025-06-20,2025-07-07,PLTR,TREND_FOLLOW,3,1180.4584224669504,137.3000030517578,139.1199951171875,162076.9450071855,164225.369969645,2148.4249624594813,1.3255586489270472,17,TIME_EXIT
2025-06-20,2025-07-07,AMD,TREND_FOLLOW,3,695.1209913875418,128.24000549316406,134.8000030517578,89142.31975395202,93702.31176038156,4559.992006429544,5.115406485960762,17,TIME_EXIT
2025-07-07,2025-07-21,NVDA,TREND_FOLLOW,3,2119.6591463613577,158.2310791015625,171.37034606933594,335395.9540562544,363246.7214609791,27850.76740472467,8.303847159722562,14,TIME_EXIT
2025-07-07,2025-07-21,PLTR,PULLBACK,3,1325.961624535379,139.1199951171875,151.7899932861328,184467.77473093994,201267.70608589496,16799.931354955013,9.107244546891168,14,TIME_EXIT
2025-07-07,2025-07-21,COIN,TREND_FOLLOW,3,284.11446196561155,357.1000061035156,413.6300048828125,101457.27610201694,117518.26629011355,16060.990188096606,15.83029902354861,14,TIME_EXIT
2025-07-21,2025-08-04,NVDA,TREND_FOLLOW,3,2355.696964976474,171.37034606933594,179.98985290527344,403696.60412250273,424001.55021551467,20304.94609301194,5.029753999825659,14,TIME_EXIT
2025-07-21,2025-08-04,PLTR,TREND_FOLLOW,3,1462.7652815612907,151.7899932861328,160.66000366210938,222033.1322673765,235007.87549244342,12974.743225066923,5.843606804340575,14,TIME_EXIT
2025-07-21,2025-08-04,AMD,TREND_FOLLOW,3,777.8230748220195,157.0,176.77999877929688,122118.22274705707,137503.56221754555,15385.339470488485,12.598725337131764,14,TIME_EXIT
2025-08-04,2025-08-18,NVDA,TREND_FOLLOW,3,2547.0589264324535,179.98985290527344,181.99972534179688,458444.76150964096,463564.02504007856,5119.263530437602,1.1166587471912786,14,TIME_EXIT
2025-08-04,2025-08-18,PLTR,TREND_FOLLOW,3,1569.4299332931562,160.66000366210938,174.02999877929688,252144.61883030256,273127.8893752,20983.270544897416,8.321918842543095,14,TIME_EXIT
2025-08-04,2025-08-18,AMD,TREND_FOLLOW,3,784.47528744359,176.77999877929688,176.13999938964844,138679.5403566664,138177.47665150822,-502.0637051581871,-0.36203156130092595,14,TIME_EXIT
2025-08-18,2025-08-19,NVDA,TREND_FOLLOW,3,2677.17596694742,181.99972534179688,175.63009643554688,487245.29067608994,470192.67324990383,-17052.6174261861,-3.499801383923957,1,RSI_SELL
2025-08-18,2025-08-19,AMD,PULLBACK,3,836.7872200536594,176.13999938964844,166.5500030517578,147391.7004295172,139366.91405360893,-8024.786375908268,-5.444530697809356,1,RSI_SELL
2025-08-22,2025-08-28,NVDA,PULLBACK,3,1901.5623559491523,177.97996520996094,180.1598358154297,338440.0019564015,342585.16184060095,4145.159884199442,1.2247842631597163,6,RSI_SELL
2025-08-18,2025-09-02,TSLA,TREND_FOLLOW,3,799.5730604598564,335.1600036621094,329.3599853515625,267984.90987184946,263347.3714805623,-4637.5383912871475,-1.730522212427864,15,RSI_SELL
2025-09-03,2025-09-16,TSLA,PULLBACK,3,1372.3226992841926,334.0899963378906,421.6199951171875,458479.2855782601,578598.6897714068,120119.40419314674,26.19952699534622,13,TAKE_PROFIT
2025-09-03,2025-09-17,NET,TREND_FOLLOW,3,1225.820810062928,205.7100067138672,213.8800048828125,252163.60706804306,262178.5608417122,10014.953773669171,3.9716094999254854,14,TIME_EXIT
2025-09-16,2025-09-30,TSLA,TREND_FOLLOW,3,1138.7979642224461,421.6199951171875,444.7200012207031,480139.99211493076,506446.2320391405,26306.239924209716,5.478868737497877,14,TIME_EXIT
2025-09-16,2025-09-30,COIN,TREND_FOLLOW,3,805.3337583909963,327.9100036621094,337.489990234375,264076.9956632119,271792.0822547899,7715.086591577972,2.921529219992087,14,TIME_EXIT
2025-09-23,2025-10-07,NVDA,TREND_FOLLOW,3,1513.102084139743,178.42999267578125,185.0399932861328,269982.7937907637,279984.3994904516,10001.605699687905,3.7045344850528275,14,TIME_EXIT
2025-09-30,2025-10-10,TSLA,TREND_FOLLOW,3,1173.0126191388856,444.7200012207031,413.489990234375,521662.1734153454,485028.97643253644,-36633.196982808935,-7.02239856552561,10,RSI_SELL
2025-10-10,2025-10-13,PLTR,PULLBACK,3,2418.762357353521,175.44000244140625,177.2100067138672,424347.67387928325,428628.8935858667,4281.219706583477,1.008894350108157,3,RSI_SELL
2025-10-07,2025-10-17,NVDA,TREND_FOLLOW,3,2267.9327400725883,185.0399932861328,183.22000122070312,419658.25899643253,415530.6394045722,-4127.6195918603335,-0.9835668674151893,10,BACKTEST_END
2025-10-13,2025-10-17,TSLA,PULLBACK,3,984.5470338572788,435.8999938964844,439.30999755859375,429164.04604918964,432521.35504016187,3357.308990972233,0.7822903670237622,4,BACKTEST_END
