entry_date,exit_date,symbol,strategy,quality,shares,entry_price,exit_price,leveraged_value,exit_value,pnl,pnl_pct,days_held,exit_reason
2025-01-07,2025-01-16,NVDA,TREND_FOLLOW,3,11232.281236328132,140.10946655273438,133.54090881347656,1573748.9321922222,1499969.044347819,-73779.88784440327,-4.6881612648104145,9,RSI_SELL
2025-01-07,2025-01-21,META,PULLBACK,3,1404.1070806486305,616.4500732421875,615.0234375,865561.9127057223,863558.7633586104,-2003.1493471118156,-0.23142762149157267,14,TIME_EXIT
2025-01-17,2025-01-27,NVDA,PULLBACK,3,6629.5091217188565,137.6800079345703,118.39420318603516,912750.8684805584,784895.4499804558,-127855.41850010259,-14.007701653896143,10,STOP_LOSS
2025-01-16,2025-01-30,NET,PULLBACK,3,14453.466626126661,114.81999969482422,137.25999450683594,1659547.0336010153,1983882.749706882,324335.7161058667,19.543629046903096,14,TIME_EXIT
2025-01-30,2025-02-04,PLTR,TREND_FOLLOW,3,17993.26622737073,81.22000122070312,103.83000183105469,1461413.104951487,1868240.8653345571,406827.7603830702,27.83797127620361,5,TAKE_PROFIT
2025-01-28,2025-02-06,COIN,PULLBACK,3,2256.3677016442366,281.82000732421875,270.3699951171875,635889.5622035094,610054.1244761319,-25835.437727377517,-4.06288123960575,9,RSI_SELL
2025-01-27,2025-02-10,META,TREND_FOLLOW,3,1756.1730024434155,658.3422241210938,715.7281494140625,1156162.840370017,1256942.4530897636,100779.61271974654,8.716731692180414,14,TIME_EXIT
2025-02-04,2025-02-18,PLTR,TREND_FOLLOW,3,18483.04248809573,103.83000183105469,124.62000274658203,1919094.335382441,2303356.8056316823,384262.4702492412,20.02311523537818,14,TIME_EXIT
2025-02-18,2025-02-19,PLTR,TREND_FOLLOW,3,18988.271482637734,124.62000274658203,112.05999755859375,2366318.4443191597,2127825.6559862997,-238492.78833286,-10.07864300366722,1,STOP_LOSS
2025-02-18,2025-02-21,NET,TREND_FOLLOW,3,7709.70418338995,168.80999755859375,151.9600067138672,1301475.1443755375,1171566.6994698667,-129908.44490567083,-9.981630879935272,3,STOP_LOSS
