date,equity,positions,cash,cummax,drawdown
2024-05-30,24045.777935028076,3,476.6682548522949,30015.97982788086,-19.890078308579014
2024-05-31,24070.449703216553,3,476.6682548522949,30015.97982788086,-19.807882863586208
2024-06-03,23911.460765838623,3,476.6682548522949,30015.97982788086,-20.337563847813986
2024-06-04,24047.203853607178,3,476.6682548522949,30015.97982788086,-19.885327777071204
2024-06-05,24457.565563201904,3,476.6682548522949,30015.97982788086,-18.51818363602419
2024-06-06,24570.13496017456,3,476.6682548522949,30015.97982788086,-18.14315207744054
2024-06-07,24746.682064056396,3,476.6682548522949,30015.97982788086,-17.554975030100415
2024-06-10,24822.149013519287,3,476.6682548522949,30015.97982788086,-17.303552454873365
2024-06-11,24879.17237472534,3,476.6682548522949,30015.97982788086,-17.113575777340127
2024-06-12,24773.958827972412,3,476.6682548522949,30015.97982788086,-17.464100888818248
2024-06-13,24538.348064422607,3,476.6682548522949,30015.97982788086,-18.249051987869006
2024-06-14,25659.76533126831,3,476.6682548522949,30015.97982788086,-14.512984488902822
2024-06-17,25705.112407684326,3,476.6682548522949,30015.97982788086,-14.36190804003776
2024-06-18,25616.71506881714,3,476.6682548522949,30015.97982788086,-14.656408967124198
2024-06-20,25774.042720794678,2,9366.818462371826,30015.97982788086,-14.132262652795314
2024-06-21,26031.43984603882,1,17875.418544769287,30015.97982788086,-13.274729009981984
2024-06-24,25895.025310516357,1,17875.418544769287,30015.97982788086,-13.729202048359197
2024-06-25,25939.622341156006,1,17875.418544769287,30015.97982788086,-13.580624421057408
2024-06-26,25887.15548324585,1,17875.418544769287,30015.97982788086,-13.755420840201527
2024-06-27,25900.27219772339,1,17875.418544769287,30015.97982788086,-13.711721735415496
2024-06-28,25999.95952987671,1,17875.418544769287,30015.97982788086,-13.379607532497742
2024-07-01,25965.856273651123,1,17875.418544769287,30015.97982788086,-13.493224533912132
2024-07-02,26026.193462371826,1,17875.418544769287,30015.97982788086,-13.292207645352464
2024-07-03,26068.16704940796,1,17875.418544769287,30015.97982788086,-13.152370174522526
2024-07-05,26275.412548065186,1,17875.418544769287,30015.97982788086,-12.461919621698252
2024-07-08,26792.214321136475,0,26792.214321136475,30015.97982788086,-10.740164156660095
2024-07-09,26792.214321136475,0,26792.214321136475,30015.97982788086,-10.740164156660095
2024-07-10,26792.214321136475,0,26792.214321136475,30015.97982788086,-10.740164156660095
2024-07-11,26792.214321136475,0,26792.214321136475,30015.97982788086,-10.740164156660095
2024-07-12,26792.214321136475,0,26792.214321136475,30015.97982788086,-10.740164156660095
2024-07-15,26792.214321136475,0,26792.214321136475,30015.97982788086,-10.740164156660095
2024-07-16,26792.214321136475,0,26792.214321136475,30015.97982788086,-10.740164156660095
2024-07-17,26792.214321136475,0,26792.214321136475,30015.97982788086,-10.740164156660095
2024-07-18,26792.214321136475,2,9612.694606781006,30015.97982788086,-10.740164156660095
2024-07-19,26636.3551902771,2,9612.694606781006,30015.97982788086,-11.259418006619718
2024-07-22,26792.59475326538,2,9612.694606781006,30015.97982788086,-10.738896724675241
2024-07-23,26916.25490951538,2,9612.694606781006,30015.97982788086,-10.32691565006399
2024-07-24,26560.404567718506,3,1116.0549583435059,30015.97982788086,-11.512451967177107
2024-07-25,26506.42599105835,3,1116.0549583435059,30015.97982788086,-11.692284766138469
2024-07-26,26762.904933929443,3,1116.0549583435059,30015.97982788086,-10.83781010183696
2024-07-29,26645.894863128662,3,1116.0549583435059,30015.97982788086,-11.227636026133773
2024-07-30,26551.0358543396,3,1116.0549583435059,30015.97982788086,-11.54366438613737
2024-07-31,27086.04482650757,3,1116.0549583435059,30015.97982788086,-9.76125056777847
2024-08-01,26817.024562835693,3,1116.0549583435059,30015.97982788086,-10.657507379032022
2024-08-02,25571.294582366943,3,509.3475646972656,30015.97982788086,-14.807729985830392
2024-08-05,24552.810691833496,3,509.3475646972656,30015.97982788086,-18.200868895083694
2024-08-06,24661.187824249268,3,509.3475646972656,30015.97982788086,-17.839804112133965
2024-08-07,24386.44713973999,3,-136.31242752075195,30015.97982788086,-18.75511884143719
2024-08-08,25557.676998138428,3,-136.31242752075195,30015.97982788086,-14.85309776761397
2024-08-09,25358.107006072998,3,-136.31242752075195,30015.97982788086,-15.517976919351858
2024-08-12,25107.787914276123,3,-136.31242752075195,30015.97982788086,-16.35192967795667
2024-08-13,25858.267055511475,3,-136.31242752075195,30015.97982788086,-13.851664334167168
2024-08-14,25866.96715927124,3,-136.31242752075195,30015.97982788086,-13.822679427428644
2024-08-15,26455.706996917725,3,-136.31242752075195,30015.97982788086,-11.861258074461105
2024-08-16,26664.758388519287,2,8626.597667694092,30015.97982788086,-11.164791083210726
2024-08-19,27105.317790985107,2,8626.597667694092,30015.97982788086,-9.697041554486033
2024-08-20,26858.197566986084,2,8626.597667694092,30015.97982788086,-10.5203370971139
2024-08-21,27099.63724899292,2,8626.597667694092,30015.97982788086,-9.715966613820298
2024-08-22,26389.63787460327,2,8626.597667694092,30015.97982788086,-12.081371236494496
2024-08-23,26596.997875213623,1,17559.39747238159,30015.97982788086,-11.39053921368729
2024-08-26,26416.597103118896,1,17559.39747238159,30015.97982788086,-11.991554983051442
2024-08-27,26390.197338104248,1,17559.39747238159,30015.97982788086,-12.079507350976899
2024-08-28,26187.79774093628,1,17559.39747238159,30015.97982788086,-12.753813498331004
2024-08-29,26416.597103118896,1,17559.39747238159,30015.97982788086,-11.991554983051442
2024-08-30,27256.997875213623,0,27256.997875213623,30015.97982788086,-9.191710443863334
2024-09-03,27256.997875213623,0,27256.997875213623,30015.97982788086,-9.191710443863334
2024-09-04,27256.997875213623,0,27256.997875213623,30015.97982788086,-9.191710443863334
2024-09-05,27256.997875213623,1,18219.53503036499,30015.97982788086,-9.191710443863334
2024-09-06,27178.049938201904,3,247.96270370483398,30015.97982788086,-9.454730133590026
2024-09-09,27204.737148284912,3,247.96270370483398,30015.97982788086,-9.365820125534187
2024-09-10,27216.4383354187,3,247.96270370483398,30015.97982788086,-9.32683693324499
2024-09-11,27617.196544647217,3,247.96270370483398,30015.97982788086,-7.991687417798341
2024-09-12,28214.45009994507,3,247.96270370483398,30015.97982788086,-6.001902114361128
2024-09-13,28406.414394378662,3,247.96270370483398,30015.97982788086,-5.36236179105879
2024-09-16,28692.54446029663,3,247.96270370483398,30015.97982788086,-4.4091026685556765
2024-09-17,28759.20412826538,3,247.96270370483398,30015.97982788086,-4.187022068985071
2024-09-18,28730.926753997803,3,247.96270370483398,30015.97982788086,-4.28122980243148
2024-09-19,29748.321376800537,2,10280.217220306396,30015.97982788086,-0.8917198526089863
2024-09-20,29864.727535247803,2,10280.217220306396,30015.97982788086,-0.503905897793026
2024-09-23,29665.533016204834,1,19997.17058944702,30015.97982788086,-1.1675341391004896
2024-09-24,29691.81597518921,1,19997.17058944702,30015.97982788086,-1.0799709173263277
2024-09-25,29644.02819442749,1,19997.17058944702,30015.97982788086,-1.2391787160913383
2024-09-26,29718.099849700928,0,29718.099849700928,30015.97982788086,-0.9924046454190402
2024-09-27,29718.099849700928,1,19923.980220794678,30015.97982788086,-0.9924046454190402
2024-09-30,29761.800777435303,1,19923.980220794678,30015.97982788086,-0.8468124375851893
2024-10-01,29477.179988861084,1,19923.980220794678,30015.97982788086,-1.7950433139593929
2024-10-02,29534.37017440796,1,19923.980220794678,30015.97982788086,-1.6045108513350912
2024-10-03,29496.179988861084,1,19923.980220794678,30015.97982788086,-1.7317436978584
2024-10-04,29561.160243988037,1,19923.980220794678,30015.97982788086,-1.515258160822574
2024-10-07,29182.679988861084,2,10168.261470794678,30015.97982788086,-2.77618736352478
2024-10-08,29475.696041107178,2,10168.261470794678,30015.97982788086,-1.799987173071824
2024-10-09,29500.163051605225,2,10168.261470794678,30015.97982788086,-1.7184738903525965
2024-10-10,29641.88433456421,2,10168.261470794678,30015.97982788086,-1.2463211111608137
2024-10-11,29498.467555999756,2,10168.261470794678,30015.97982788086,-1.7241225335592854
2024-10-14,29836.013454437256,3,306.06130599975586,30015.97982788086,-0.5995685447404208
2024-10-15,29814.154903411865,3,306.06130599975586,30015.97982788086,-0.672391591499957
2024-10-16,29726.632976531982,3,306.06130599975586,30015.97982788086,-0.963976032127101
2024-10-17,29612.635662078857,3,306.06130599975586,30015.97982788086,-1.3437647816758884
2024-10-18,29601.718669891357,3,306.06130599975586,30015.97982788086,-1.3801353824362195
2024-10-21,29586.627590179443,3,306.06130599975586,30015.97982788086,-1.4304122009790425
2024-10-22,29667.586727142334,3,306.06130599975586,30015.97982788086,-1.160692080472797
2024-10-23,29250.34658432007,3,306.06130599975586,30015.97982788086,-2.5507521258713646
2024-10-24,31319.75396347046,3,1593.7416343688965,31319.75396347046,0.0
2024-10-25,31607.091640472412,2,11792.771907806396,31607.091640472412,0.0
2024-10-28,31807.091945648193,3,1232.7135887145996,31807.091945648193,0.0
2024-10-29,32197.177059173584,3,1232.7135887145996,32197.177059173584,0.0
2024-10-30,30747.205638885498,3,1232.7135887145996,32197.177059173584,-4.50341164265195
2024-10-31,30366.036602020264,3,1232.7135887145996,32197.177059173584,-5.687270203185698
2024-11-01,30381.321392059326,3,1232.7135887145996,32197.177059173584,-5.639797749277793
2024-11-04,30179.846767425537,3,635.8433494567871,32197.177059173584,-6.265550200380909
2024-11-05,30404.11004257202,3,635.8433494567871,32197.177059173584,-5.569019337646199
2024-11-06,31019.555110931396,3,635.8433494567871,32197.177059173584,-3.6575316714191897
2024-11-07,31167.674083709717,3,635.8433494567871,32197.177059173584,-3.197494530566438
2024-11-08,31038.226406097412,3,635.8433494567871,32197.177059173584,-3.59954119873986
2024-11-11,31091.850902557373,3,635.8433494567871,32197.177059173584,-3.4329908941544383
2024-11-12,31456.721279144287,2,10637.823024749756,32197.177059173584,-2.299753728932354
2024-11-13,31500.515132904053,2,10637.823024749756,32197.177059173584,-2.163736047384437
2024-11-14,31546.131282806396,2,10637.823024749756,32197.177059173584,-2.022058564856984
2024-11-15,31198.576808929443,3,250.52349472045898,32197.177059173584,-3.101514919798289
2024-11-18,31802.282863616943,3,250.52349472045898,32197.177059173584,-1.2264870141592983
2024-11-19,31957.59913253784,3,250.52349472045898,32197.177059173584,-0.7440960621964897
2024-11-20,32070.22675704956,3,250.52349472045898,32197.177059173584,-0.39429016367089514
2024-11-21,32429.67338180542,2,11368.20754623413,32429.67338180542,0.0
2024-11-22,32557.774013519287,2,11368.20754623413,32557.774013519287,0.0
2024-11-25,32909.34539413452,2,11368.20754623413,32909.34539413452,0.0
2024-11-26,32747.158657073975,1,22142.718563079834,32909.34539413452,-0.492828815396169
2024-11-27,32633.198986053467,1,22142.718563079834,32909.34539413452,-0.8391124307512743
2024-11-29,32705.57799911499,1,22142.718563079834,32909.34539413452,-0.6191779039635623
2024-12-02,33081.33837509155,1,22142.718563079834,33081.33837509155,0.0
2024-12-03,33075.17823410034,1,22142.718563079834,33081.33837509155,-0.018621196401924257
2024-12-04,33229.94898605347,2,11316.439014434814,33229.94898605347,0.0
2024-12-05,32455.558685302734,2,11316.439014434814,33229.94898605347,-2.330398704721883
2024-12-06,32301.428770065308,2,11316.439014434814,33229.94898605347,-2.7942270280879966
2024-12-09,31652.758375167847,2,11316.439014434814,33229.94898605347,-4.7462926035413515
2024-12-10,31091.29877471924,2,10711.639019012451,33229.94898605347,-6.435911810252297
2024-12-11,31255.948987960815,2,10711.639019012451,33229.94898605347,-5.940424401256633
2024-12-12,31635.779848098755,2,10711.639019012451,33229.94898605347,-4.797386654501881
2024-12-13,31121.52938079834,2,10711.639019012451,33229.94898605347,-6.344937833458684
2024-12-16,31360.859167099,2,10711.639019012451,33229.94898605347,-5.624714680539896
2024-12-17,31028.2990398407,3,241.3487663269043,33229.94898605347,-6.625499025402645
2024-12-18,29833.94859313965,3,-561.2331008911133,33229.94898605347,-10.219697882591129
2024-12-19,29635.915197372437,3,-561.2331008911133,33229.94898605347,-10.815646422416833
2024-12-20,30258.475337982178,3,-561.2331008911133,33229.94898605347,-8.942155310916696
2024-12-23,30685.392013549805,3,-561.2331008911133,33229.94898605347,-7.657420640554117
2024-12-24,30971.101713180542,3,-561.2331008911133,33229.94898605347,-6.797624858891471
2024-12-26,31066.02068901062,3,-561.2331008911133,33229.94898605347,-6.511982001389898
2024-12-27,30842.87509536743,3,-561.2331008911133,33229.94898605347,-7.183501520534638
2024-12-30,30502.08494567871,3,-561.2331008911133,33229.94898605347,-8.209052747928185
2024-12-31,30598.379634857178,3,-561.2331008911133,33229.94898605347,-7.919269910106551
2025-01-02,30585.004442214966,3,-561.2331008911133,33229.94898605347,-7.959520325922193
2025-01-03,30551.35955619812,3,-561.2331008911133,33229.94898605347,-8.06076900984574
2025-01-06,30188.530950546265,3,-561.2331008911133,33229.94898605347,-9.152641301928204
2025-01-07,30093.525777816772,3,-561.2331008911133,33229.94898605347,-9.438543554650186
2025-01-08,30003.3503780365,3,-561.2331008911133,33229.94898605347,-9.709911409647857
2025-01-10,29225.66181755066,3,-967.1531143188477,33229.94898605347,-12.05023567801262
2025-01-13,29317.284511566162,3,-967.1531143188477,33229.94898605347,-11.774512431931331
2025-01-14,29519.58650970459,3,-967.1531143188477,33229.94898605347,-11.165718243823088
2025-01-15,30016.699182510376,3,-967.1531143188477,33229.94898605347,-9.669740404632233
2025-01-16,30193.725259780884,3,-967.1531143188477,33229.94898605347,-9.137009892933868
2025-01-17,31291.86168861389,3,-967.1531143188477,33229.94898605347,-5.832351106686881
2025-01-21,31733.30418777466,3,-108.40583801269531,33229.94898605347,-4.503903388196434
2025-01-22,31856.774703979492,3,-108.40583801269531,33229.94898605347,-4.13233942264038
2025-01-23,31696.522254943848,3,-108.40583801269531,33229.94898605347,-4.614592492312266
2025-01-24,31224.441690444946,3,-108.40583801269531,33229.94898605347,-6.035240368410518
2025-01-27,31336.775535583496,3,-108.40583801269531,33229.94898605347,-5.697190360612745
2025-01-28,31558.92656326294,3,-108.40583801269531,33229.94898605347,-5.02866382217996
2025-01-29,31554.262741088867,3,-108.40583801269531,33229.94898605347,-5.042698818670716
2025-01-30,31714.55436897278,2,10595.594161987305,33229.94898605347,-4.560327846776701
2025-01-31,31339.917945861816,2,10595.594161987305,33229.94898605347,-5.687733799967289
2025-02-03,30955.4887676239,2,10595.594161987305,33229.94898605347,-6.844609419605644
2025-02-04,31123.207893371582,2,10595.594161987305,33229.94898605347,-6.339886629275535
2025-02-05,31296.689317703247,2,10595.594161987305,33229.94898605347,-5.81782316055196
2025-02-06,31189.109601974487,2,10595.594161987305,33229.94898605347,-6.141566407265672
2025-02-07,30792.01029777527,3,470.2342987060547,33229.94898605347,-7.336570661909218
2025-02-10,30849.62007522583,3,470.2342987060547,33229.94898605347,-7.163203626423427
2025-02-11,31077.88334083557,3,-186.7657012939453,33229.94898605347,-6.476283325385521
2025-02-12,32298.69683456421,3,-186.7657012939453,33229.94898605347,-2.802448333219236
2025-02-13,33953.73434257507,3,1817.5162181854248,33953.73434257507,0.0
2025-02-14,34033.98686027527,3,1817.5162181854248,34033.98686027527,0.0
2025-02-18,34007.53912162781,3,1817.5162181854248,34033.98686027527,-0.07770978685524187
2025-02-19,34351.64541435242,3,1817.5162181854248,34351.64541435242,0.0
2025-02-20,34266.68462944031,3,1817.5162181854248,34351.64541435242,-0.24732668228058743
2025-02-21,33550.908475875854,3,1817.5162181854248,34351.64541435242,-2.3310002441455326
2025-02-24,33293.3089427948,3,1832.4804210662842,34351.64541435242,-3.0808901838379916
2025-02-25,32066.670179367065,3,1832.4804210662842,34351.64541435242,-6.651719902857023
2025-02-26,31587.84751701355,3,-147.5523853302002,34351.64541435242,-8.045605571441211
2025-02-27,30706.964155197144,3,-147.5523853302002,34351.64541435242,-10.60991756055008
2025-02-28,31035.267560958862,3,-147.5523853302002,34351.64541435242,-9.654203789632572
2025-03-03,30446.12385368347,3,-147.5523853302002,34351.64541435242,-11.369241599813394
2025-03-04,30491.642072677612,3,-147.5523853302002,34351.64541435242,-11.236734936900756
2025-03-05,31104.217847824097,3,-147.5523853302002,34351.64541435242,-9.453484767199875
2025-03-06,30749.61787223816,3,-147.5523853302002,34351.64541435242,-10.485749659634351
2025-03-07,30640.116682052612,3,-147.5523853302002,34351.64541435242,-10.804515147763768
2025-03-10,29469.49561882019,3,-962.2551746368408,34351.64541435242,-14.212273492705599
2025-03-11,29520.716901779175,3,-728.0906085968018,34351.64541435242,-14.063164818750831
2025-03-12,30631.454710006714,3,-728.0906085968018,34351.64541435242,-10.829730743527573
2025-03-13,29710.69210624695,3,-728.0906085968018,34351.64541435242,-13.510133945917008
2025-03-14,30653.90888786316,3,-728.0906085968018,34351.64541435242,-10.764365089028054
2025-03-17,30193.876264572144,3,-728.0906085968018,34351.64541435242,-12.103551662893915
2025-03-18,29437.178129196167,3,-728.0906085968018,34351.64541435242,-14.30635192543919
2025-03-19,30027.19990348816,3,-728.0906085968018,34351.64541435242,-12.588758001843681
2025-03-20,30005.39213371277,3,-728.0906085968018,34351.64541435242,-12.652241918006482
2025-03-21,30715.3899974823,3,-728.0906085968018,34351.64541435242,-10.585389354743565
2025-03-24,32240.713834762573,2,11242.68002128601,34351.64541435242,-6.145066863981654
2025-03-25,32394.81625175476,2,11242.68002128601,34351.64541435242,-5.696464140201202
2025-03-26,31972.198148727417,2,11242.68002128601,34351.64541435242,-6.926734474939725
2025-03-27,31867.75277519226,2,11242.68002128601,34351.64541435242,-7.230782133429813
2025-03-28,31266.070402145386,2,11242.68002128601,34351.64541435242,-8.982320861165652
2025-03-31,31116.837553024292,1,20968.94613456726,34351.64541435242,-9.416747938299904
2025-04-01,31186.416471481323,2,10622.545804977417,34351.64541435242,-9.214198926112092
2025-04-02,31306.746641159058,2,10622.545804977417,34351.64541435242,-8.863909534654121
2025-04-03,30189.682920455933,3,240.25131034851074,34351.64541435242,-12.115758775728338
2025-04-04,28387.76286125183,3,-520.6777153015137,34351.64541435242,-17.3612718726097
2025-04-07,28727.785793304443,3,-520.6777153015137,34351.64541435242,-16.371441755445797
2025-04-08,27878.206480026245,3,-1082.7076892852783,34351.64541435242,-18.844625508452392
2025-04-09,32328.0998210907,2,10112.892667770386,34351.64541435242,-5.890680253750709
2025-04-10,31254.584119796753,2,10112.892667770386,34351.64541435242,-9.01575821827063
2025-04-11,31592.477277755737,2,10112.892667770386,34351.64541435242,-8.032128019823688
2025-04-14,31552.099592208862,3,287.41256523132324,34351.64541435242,-8.149670236680658
2025-04-15,31704.370267868042,3,287.41256523132324,34351.64541435242,-7.70639983777406
2025-04-16,30541.804929733276,3,287.41256523132324,34351.64541435242,-11.090707413471833
2025-04-17,30262.06498527527,3,287.41256523132324,34351.64541435242,-11.905049611884053
2025-04-21,29200.185667037964,3,287.41256523132324,34351.64541435242,-14.996253265825013
2025-04-22,29873.693159103394,3,287.41256523132324,34351.64541435242,-13.035626681737044
2025-04-23,30603.34245109558,3,287.41256523132324,34351.64541435242,-10.911567460727113
2025-04-24,31800.247510910034,3,287.41256523132324,34351.64541435242,-7.427294595840193
2025-04-25,32583.611097335815,3,287.41256523132324,34351.64541435242,-5.146869373185546
2025-04-28,32288.173597335815,3,287.41256523132324,34351.64541435242,-6.006908234312599
2025-04-29,32468.348066329956,3,287.41256523132324,34351.64541435242,-5.482407975821743
2025-04-30,32608.02331352234,3,287.41256523132324,34351.64541435242,-5.075803734576212
