date,equity,cash,positions,peak,drawdown
2022-02-09,8676.72502949184,8676.72502949184,0,10074.818123832021,-13.87710504701804
2022-02-10,8676.72502949184,8676.72502949184,0,10074.818123832021,-13.87710504701804
2022-02-11,8676.72502949184,8676.72502949184,0,10074.818123832021,-13.87710504701804
2022-02-14,8676.72502949184,8676.72502949184,0,10074.818123832021,-13.87710504701804
2022-02-15,8676.72502949184,8676.72502949184,0,10074.818123832021,-13.87710504701804
2022-02-16,8676.72502949184,8676.72502949184,0,10074.818123832021,-13.87710504701804
2022-02-17,8676.72502949184,8676.72502949184,0,10074.818123832021,-13.87710504701804
2022-02-18,8676.72502949184,8676.72502949184,0,10074.818123832021,-13.87710504701804
2022-02-22,8676.72502949184,8676.72502949184,0,10074.818123832021,-13.87710504701804
2022-02-23,8676.72502949184,8676.72502949184,0,10074.818123832021,-13.87710504701804
2022-02-24,8676.72502949184,8676.72502949184,0,10074.818123832021,-13.87710504701804
2022-02-25,8676.72502949184,8676.72502949184,0,10074.818123832021,-13.87710504701804
2022-02-28,8676.72502949184,8676.72502949184,0,10074.818123832021,-13.87710504701804
2022-03-01,8676.72502949184,8676.72502949184,0,10074.818123832021,-13.87710504701804
2022-03-02,8676.72502949184,8676.72502949184,0,10074.818123832021,-13.87710504701804
2022-03-03,8676.72502949184,8676.72502949184,0,10074.818123832021,-13.87710504701804
2022-03-04,8676.72502949184,8676.72502949184,0,10074.818123832021,-13.87710504701804
2022-03-07,8676.72502949184,8676.72502949184,0,10074.818123832021,-13.87710504701804
2022-03-08,8676.72502949184,8676.72502949184,0,10074.818123832021,-13.87710504701804
2022-03-09,8676.72502949184,8676.72502949184,0,10074.818123832021,-13.87710504701804
2022-03-10,8676.72502949184,8676.72502949184,0,10074.818123832021,-13.87710504701804
2022-03-11,8676.72502949184,8676.72502949184,0,10074.818123832021,-13.87710504701804
2022-03-14,8676.72502949184,8676.72502949184,0,10074.818123832021,-13.87710504701804
2022-03-15,8676.72502949184,8676.72502949184,0,10074.818123832021,-13.87710504701804
2022-03-16,8676.72502949184,8676.72502949184,0,10074.818123832021,-13.87710504701804
2022-03-17,8676.72502949184,8676.72502949184,0,10074.818123832021,-13.87710504701804
2022-03-18,8676.72502949184,8676.72502949184,0,10074.818123832021,-13.87710504701804
2022-03-21,8676.72502949184,8676.72502949184,0,10074.818123832021,-13.87710504701804
2022-03-22,8676.72502949184,8676.72502949184,0,10074.818123832021,-13.87710504701804
2022-03-23,8676.72502949184,8676.72502949184,0,10074.818123832021,-13.87710504701804
2022-03-24,8676.72502949184,8676.72502949184,0,10074.818123832021,-13.87710504701804
2022-03-25,8676.72502949184,8676.72502949184,0,10074.818123832021,-13.87710504701804
2022-03-28,8676.72502949184,8676.72502949184,0,10074.818123832021,-13.87710504701804
2022-03-29,8676.72502949184,8676.72502949184,0,10074.818123832021,-13.87710504701804
2022-03-30,8676.72502949184,8676.72502949184,0,10074.818123832021,-13.87710504701804
2022-03-31,8676.72502949184,8676.72502949184,0,10074.818123832021,-13.87710504701804
2022-04-01,8676.72502949184,8676.72502949184,0,10074.818123832021,-13.87710504701804
2022-04-04,8676.72502949184,8676.72502949184,0,10074.818123832021,-13.87710504701804
2022-04-05,8676.72502949184,8676.72502949184,0,10074.818123832021,-13.87710504701804
2022-04-06,8676.72502949184,8676.72502949184,0,10074.818123832021,-13.87710504701804
2022-04-07,8676.72502949184,8676.72502949184,0,10074.818123832021,-13.87710504701804
2022-04-08,8676.72502949184,8676.72502949184,0,10074.818123832021,-13.87710504701804
2022-04-11,8676.72502949184,8676.72502949184,0,10074.818123832021,-13.87710504701804
2022-04-12,8676.72502949184,8676.72502949184,0,10074.818123832021,-13.87710504701804
2022-04-13,8676.72502949184,8676.72502949184,0,10074.818123832021,-13.87710504701804
2022-04-14,8676.72502949184,8676.72502949184,0,10074.818123832021,-13.87710504701804
2022-04-18,8676.72502949184,8676.72502949184,0,10074.818123832021,-13.87710504701804
2022-04-19,8676.72502949184,8676.72502949184,0,10074.818123832021,-13.87710504701804
2022-04-20,8676.72502949184,8676.72502949184,0,10074.818123832021,-13.87710504701804
2022-04-21,8676.72502949184,8676.72502949184,0,10074.818123832021,-13.87710504701804
2022-04-22,8676.72502949184,8676.72502949184,0,10074.818123832021,-13.87710504701804
2022-04-25,8676.72502949184,8676.72502949184,0,10074.818123832021,-13.87710504701804
2022-04-26,8676.72502949184,8676.72502949184,0,10074.818123832021,-13.87710504701804
2022-04-27,8676.72502949184,8676.72502949184,0,10074.818123832021,-13.87710504701804
2022-04-28,8676.72502949184,8676.72502949184,0,10074.818123832021,-13.87710504701804
2022-04-29,8676.72502949184,8676.72502949184,0,10074.818123832021,-13.87710504701804
2022-05-02,8676.72502949184,8676.72502949184,0,10074.818123832021,-13.87710504701804
2022-05-03,8676.72502949184,8676.72502949184,0,10074.818123832021,-13.87710504701804
2022-05-04,8676.72502949184,7145.285048031267,1,10074.818123832021,-13.87710504701804
2022-05-05,8593.343337966533,7145.285048031267,1,10074.818123832021,-14.704729828929159
2022-05-06,8551.367523658137,7145.285048031267,1,10074.818123832021,-15.121370742863895
2022-05-09,8501.715664851126,7145.285048031267,1,10074.818123832021,-15.614202059486463
2022-05-10,8536.032981562763,7145.285048031267,1,10074.818123832021,-15.273577382297912
2022-05-11,8500.218594684224,7145.285048031267,1,10074.818123832021,-15.629061584973691
2022-05-12,8530.74986372066,7145.285048031267,1,10074.818123832021,-15.326016223150082
2022-05-13,8549.407572681032,7145.285048031267,1,10074.818123832021,-15.140824701764345
2022-05-16,8521.370676952083,8521.370676952083,0,10074.818123832021,-15.419111568925024
2022-05-17,8521.370676952083,8521.370676952083,0,10074.818123832021,-15.419111568925024
2022-05-18,8521.370676952083,8521.370676952083,0,10074.818123832021,-15.419111568925024
2022-05-19,8521.370676952083,8521.370676952083,0,10074.818123832021,-15.419111568925024
2022-05-20,8521.370676952083,8521.370676952083,0,10074.818123832021,-15.419111568925024
2022-05-23,8521.370676952083,8521.370676952083,0,10074.818123832021,-15.419111568925024
2022-05-24,8521.370676952083,8521.370676952083,0,10074.818123832021,-15.419111568925024
2022-05-25,8521.370676952083,8521.370676952083,0,10074.818123832021,-15.419111568925024
2022-05-26,8521.370676952083,8521.370676952083,0,10074.818123832021,-15.419111568925024
2022-05-27,8521.370676952083,8521.370676952083,0,10074.818123832021,-15.419111568925024
2022-05-31,8521.370676952083,8521.370676952083,0,10074.818123832021,-15.419111568925024
2022-06-01,8521.370676952083,8521.370676952083,0,10074.818123832021,-15.419111568925024
2022-06-02,8521.370676952083,8521.370676952083,0,10074.818123832021,-15.419111568925024
2022-06-03,8521.370676952083,8521.370676952083,0,10074.818123832021,-15.419111568925024
2022-06-06,8521.370676952083,8521.370676952083,0,10074.818123832021,-15.419111568925024
2022-06-07,8521.370676952083,8521.370676952083,0,10074.818123832021,-15.419111568925024
2022-06-08,8521.370676952083,8521.370676952083,0,10074.818123832021,-15.419111568925024
2022-06-09,8521.370676952083,8521.370676952083,0,10074.818123832021,-15.419111568925024
2022-06-10,8521.370676952083,8521.370676952083,0,10074.818123832021,-15.419111568925024
2022-06-13,8521.370676952083,8521.370676952083,0,10074.818123832021,-15.419111568925024
2022-06-14,8521.370676952083,8521.370676952083,0,10074.818123832021,-15.419111568925024
2022-06-15,8521.370676952083,8521.370676952083,0,10074.818123832021,-15.419111568925024
2022-06-16,8521.370676952083,8521.370676952083,0,10074.818123832021,-15.419111568925024
2022-06-17,8521.370676952083,8521.370676952083,0,10074.818123832021,-15.419111568925024
2022-06-21,8521.370676952083,8521.370676952083,0,10074.818123832021,-15.419111568925024
2022-06-22,8521.370676952083,8521.370676952083,0,10074.818123832021,-15.419111568925024
2022-06-23,8521.370676952083,8521.370676952083,0,10074.818123832021,-15.419111568925024
2022-06-24,8521.370676952083,8521.370676952083,0,10074.818123832021,-15.419111568925024
2022-06-27,8521.370676952083,8521.370676952083,0,10074.818123832021,-15.419111568925024
2022-06-28,8521.370676952083,8521.370676952083,0,10074.818123832021,-15.419111568925024
2022-06-29,8521.370676952083,8521.370676952083,0,10074.818123832021,-15.419111568925024
2022-06-30,8521.370676952083,8521.370676952083,0,10074.818123832021,-15.419111568925024
2022-07-01,8521.370676952083,8521.370676952083,0,10074.818123832021,-15.419111568925024
2022-07-05,8521.370676952083,8521.370676952083,0,10074.818123832021,-15.419111568925024
2022-07-06,8521.370676952083,8521.370676952083,0,10074.818123832021,-15.419111568925024
2022-07-07,8521.370676952083,8521.370676952083,0,10074.818123832021,-15.419111568925024
2022-07-08,8521.370676952083,8521.370676952083,0,10074.818123832021,-15.419111568925024
2022-07-11,8521.370676952083,8521.370676952083,0,10074.818123832021,-15.419111568925024
2022-07-12,8521.370676952083,8521.370676952083,0,10074.818123832021,-15.419111568925024
2022-07-13,8521.370676952083,8521.370676952083,0,10074.818123832021,-15.419111568925024
2022-07-14,8521.370676952083,8521.370676952083,0,10074.818123832021,-15.419111568925024
2022-07-15,8521.370676952083,8521.370676952083,0,10074.818123832021,-15.419111568925024
2022-07-18,8521.370676952083,8521.370676952083,0,10074.818123832021,-15.419111568925024
2022-07-19,8521.370676952083,8521.370676952083,0,10074.818123832021,-15.419111568925024
2022-07-20,8521.370676952083,4816.320618587213,3,10074.818123832021,-15.419111568925024
2022-07-21,8660.975472323615,4816.320618587213,3,10074.818123832021,-14.033431017121353
2022-07-22,8479.831246647213,4816.320618587213,3,10074.818123832021,-15.83142104979405
2022-07-25,8272.479561813076,4816.320618587213,3,10074.818123832021,-17.889539442459082
2022-07-26,8022.886309272639,4816.320618587213,3,10074.818123832021,-20.366936547524663
2022-07-27,8269.285447171862,4816.320618587213,3,10074.818123832021,-17.92124338591448
2022-07-28,8459.747180312985,4816.320618587213,3,10074.818123832021,-16.03077022004576
2022-07-29,8459.651673702267,4816.320618587213,3,10074.818123832021,-16.031718193592717
2022-08-01,8198.671795669792,8198.671795669792,0,10074.818123832021,-18.622135954238196
2022-08-02,8198.671795669792,8198.671795669792,0,10074.818123832021,-18.622135954238196
2022-08-03,8198.671795669792,8198.671795669792,0,10074.818123832021,-18.622135954238196
2022-08-04,8198.671795669792,8198.671795669792,0,10074.818123832021,-18.622135954238196
2022-08-05,8198.671795669792,8198.671795669792,0,10074.818123832021,-18.622135954238196
2022-08-08,8198.671795669792,8198.671795669792,0,10074.818123832021,-18.622135954238196
2022-08-09,8198.671795669792,8198.671795669792,0,10074.818123832021,-18.622135954238196
2022-08-10,8198.671795669792,6732.881762329338,1,10074.818123832021,-18.622135954238196
2022-08-11,8202.39116931157,6732.881762329338,1,10074.818123832021,-18.585218427826685
2022-08-12,8216.413705204246,6732.881762329338,1,10074.818123832021,-18.44603441755154
2022-08-15,8108.5778091284255,6732.881762329338,1,10074.818123832021,-19.516385214463046
2022-08-16,8207.067957971543,6732.881762329338,1,10074.818123832021,-18.538797851271454
2022-08-17,8105.713647908827,6732.881762329338,1,10074.818123832021,-19.544814126870143
2022-08-18,8287.15854305169,6732.881762329338,1,10074.818123832021,-17.743839728000804
2022-08-19,8246.528697297581,6732.881762329338,1,10074.818123832021,-18.1471209113901
2022-08-22,8060.667755565343,8060.667755565343,0,10074.818123832021,-19.99192782946818
2022-08-23,8060.667755565343,8060.667755565343,0,10074.818123832021,-19.99192782946818
2022-08-24,8060.667755565343,8060.667755565343,0,10074.818123832021,-19.99192782946818
2022-08-25,8060.667755565343,8060.667755565343,0,10074.818123832021,-19.99192782946818
2022-08-26,8060.667755565343,8060.667755565343,0,10074.818123832021,-19.99192782946818
2022-08-29,8060.667755565343,8060.667755565343,0,10074.818123832021,-19.99192782946818
2022-08-30,8060.667755565343,8060.667755565343,0,10074.818123832021,-19.99192782946818
2022-08-31,8060.667755565343,8060.667755565343,0,10074.818123832021,-19.99192782946818
2022-09-01,8060.667755565343,8060.667755565343,0,10074.818123832021,-19.99192782946818
2022-09-02,8060.667755565343,8060.667755565343,0,10074.818123832021,-19.99192782946818
2022-09-06,8060.667755565343,8060.667755565343,0,10074.818123832021,-19.99192782946818
2022-09-07,8060.667755565343,8060.667755565343,0,10074.818123832021,-19.99192782946818
2022-09-08,8060.667755565343,8060.667755565343,0,10074.818123832021,-19.99192782946818
2022-09-09,8060.667755565343,8060.667755565343,0,10074.818123832021,-19.99192782946818
2022-09-12,8060.667755565343,8060.667755565343,0,10074.818123832021,-19.99192782946818
2022-09-13,8060.667755565343,8060.667755565343,0,10074.818123832021,-19.99192782946818
2022-09-14,8060.667755565343,8060.667755565343,0,10074.818123832021,-19.99192782946818
2022-09-15,8060.667755565343,8060.667755565343,0,10074.818123832021,-19.99192782946818
2022-09-16,8060.667755565343,8060.667755565343,0,10074.818123832021,-19.99192782946818
2022-09-19,8060.667755565343,8060.667755565343,0,10074.818123832021,-19.99192782946818
2022-09-20,8060.667755565343,8060.667755565343,0,10074.818123832021,-19.99192782946818
2022-09-21,8060.667755565343,8060.667755565343,0,10074.818123832021,-19.99192782946818
2022-09-22,8060.667755565343,8060.667755565343,0,10074.818123832021,-19.99192782946818
2022-09-23,8060.667755565343,8060.667755565343,0,10074.818123832021,-19.99192782946818
2022-09-26,8060.667755565343,8060.667755565343,0,10074.818123832021,-19.99192782946818
2022-09-27,8060.667755565343,8060.667755565343,0,10074.818123832021,-19.99192782946818
2022-09-28,8060.667755565343,8060.667755565343,0,10074.818123832021,-19.99192782946818
2022-09-29,8060.667755565343,8060.667755565343,0,10074.818123832021,-19.99192782946818
2022-09-30,8060.667755565343,8060.667755565343,0,10074.818123832021,-19.99192782946818
2022-10-03,8060.667755565343,8060.667755565343,0,10074.818123832021,-19.99192782946818
2022-10-04,8060.667755565343,8060.667755565343,0,10074.818123832021,-19.99192782946818
2022-10-05,8060.667755565343,8060.667755565343,0,10074.818123832021,-19.99192782946818
2022-10-06,8060.667755565343,8060.667755565343,0,10074.818123832021,-19.99192782946818
2022-10-07,8060.667755565343,8060.667755565343,0,10074.818123832021,-19.99192782946818
2022-10-10,8060.667755565343,8060.667755565343,0,10074.818123832021,-19.99192782946818
2022-10-11,8060.667755565343,8060.667755565343,0,10074.818123832021,-19.99192782946818
2022-10-12,8060.667755565343,8060.667755565343,0,10074.818123832021,-19.99192782946818
2022-10-13,8060.667755565343,8060.667755565343,0,10074.818123832021,-19.99192782946818
2022-10-14,8060.667755565343,8060.667755565343,0,10074.818123832021,-19.99192782946818
2022-10-17,8060.667755565343,8060.667755565343,0,10074.818123832021,-19.99192782946818
2022-10-18,8060.667755565343,8060.667755565343,0,10074.818123832021,-19.99192782946818
2022-10-19,8060.667755565343,8060.667755565343,0,10074.818123832021,-19.99192782946818
2022-10-20,8060.667755565343,8060.667755565343,0,10074.818123832021,-19.99192782946818
2022-10-21,8060.667755565343,8060.667755565343,0,10074.818123832021,-19.99192782946818
2022-10-24,8060.667755565343,8060.667755565343,0,10074.818123832021,-19.99192782946818
2022-10-25,8060.667755565343,8060.667755565343,0,10074.818123832021,-19.99192782946818
2022-10-26,8060.667755565343,8060.667755565343,0,10074.818123832021,-19.99192782946818
2022-10-27,8060.667755565343,8060.667755565343,0,10074.818123832021,-19.99192782946818
2022-10-28,8060.667755565343,8060.667755565343,0,10074.818123832021,-19.99192782946818
2022-10-31,8060.667755565343,8060.667755565343,0,10074.818123832021,-19.99192782946818
2022-11-01,8060.667755565343,6623.467781505284,1,10074.818123832021,-19.99192782946818
2022-11-02,8196.666981712424,6623.467781505284,1,10074.818123832021,-18.642035211303952
2022-11-03,8171.432405801092,6623.467781505284,1,10074.818123832021,-18.89250698757989
2022-11-04,8117.6974927971705,6623.467781505284,1,10074.818123832021,-19.425865628336002
2022-11-07,7987.297626392614,6623.467781505284,1,10074.818123832021,-20.720180471559775
2022-11-08,8115.557435536466,6623.467781505284,1,10074.818123832021,-19.447107274928534
2022-11-09,8083.791265813146,6623.467781505284,1,10074.818123832021,-19.76240993680167
2022-11-10,8134.1557078312735,6623.467781505284,1,10074.818123832021,-19.26250570628271
2022-11-11,8139.646414795385,8139.646414795385,0,10074.818123832021,-19.208006390298802
2022-11-14,8139.646414795385,8139.646414795385,0,10074.818123832021,-19.208006390298802
2022-11-15,8139.646414795385,8139.646414795385,0,10074.818123832021,-19.208006390298802
2022-11-16,8139.646414795385,8139.646414795385,0,10074.818123832021,-19.208006390298802
2022-11-17,8139.646414795385,8139.646414795385,0,10074.818123832021,-19.208006390298802
2022-11-18,8139.646414795385,8139.646414795385,0,10074.818123832021,-19.208006390298802
2022-11-21,8139.646414795385,8139.646414795385,0,10074.818123832021,-19.208006390298802
2022-11-22,8139.646414795385,8139.646414795385,0,10074.818123832021,-19.208006390298802
2022-11-23,8139.646414795385,8139.646414795385,0,10074.818123832021,-19.208006390298802
2022-11-25,8139.646414795385,8139.646414795385,0,10074.818123832021,-19.208006390298802
2022-11-28,8139.646414795385,8139.646414795385,0,10074.818123832021,-19.208006390298802
2022-11-29,8139.646414795385,8139.646414795385,0,10074.818123832021,-19.208006390298802
2022-11-30,8139.646414795385,8139.646414795385,0,10074.818123832021,-19.208006390298802
2022-12-01,8139.646414795385,8139.646414795385,0,10074.818123832021,-19.208006390298802
2022-12-02,8139.646414795385,8139.646414795385,0,10074.818123832021,-19.208006390298802
2022-12-05,8139.646414795385,8139.646414795385,0,10074.818123832021,-19.208006390298802
2022-12-06,8139.646414795385,8139.646414795385,0,10074.818123832021,-19.208006390298802
2022-12-07,8139.646414795385,8139.646414795385,0,10074.818123832021,-19.208006390298802
2022-12-08,8139.646414795385,8139.646414795385,0,10074.818123832021,-19.208006390298802
2022-12-09,8139.646414795385,8139.646414795385,0,10074.818123832021,-19.208006390298802
2022-12-12,8139.646414795385,8139.646414795385,0,10074.818123832021,-19.208006390298802
2022-12-13,8139.646414795385,8139.646414795385,0,10074.818123832021,-19.208006390298802
2022-12-14,8139.646414795385,8139.646414795385,0,10074.818123832021,-19.208006390298802
2022-12-15,8139.646414795385,8139.646414795385,0,10074.818123832021,-19.208006390298802
2022-12-16,8139.646414795385,8139.646414795385,0,10074.818123832021,-19.208006390298802
2022-12-19,8139.646414795385,8139.646414795385,0,10074.818123832021,-19.208006390298802
2022-12-20,8139.646414795385,8139.646414795385,0,10074.818123832021,-19.208006390298802
2022-12-21,8139.646414795385,8139.646414795385,0,10074.818123832021,-19.208006390298802
2022-12-22,8139.646414795385,8139.646414795385,0,10074.818123832021,-19.208006390298802
2022-12-23,8139.646414795385,8139.646414795385,0,10074.818123832021,-19.208006390298802
2022-12-27,8139.646414795385,8139.646414795385,0,10074.818123832021,-19.208006390298802
2022-12-28,8139.646414795385,8139.646414795385,0,10074.818123832021,-19.208006390298802
2022-12-29,8139.646414795385,8139.646414795385,0,10074.818123832021,-19.208006390298802
2022-12-30,8139.646414795385,8139.646414795385,0,10074.818123832021,-19.208006390298802
2023-01-03,8139.646414795385,8139.646414795385,0,10074.818123832021,-19.208006390298802
2023-01-04,8139.646414795385,8139.646414795385,0,10074.818123832021,-19.208006390298802
2023-01-05,8139.646414795385,8139.646414795385,0,10074.818123832021,-19.208006390298802
2023-01-06,8139.646414795385,8139.646414795385,0,10074.818123832021,-19.208006390298802
2023-01-09,8139.646414795385,8139.646414795385,0,10074.818123832021,-19.208006390298802
2023-01-10,8139.646414795385,8139.646414795385,0,10074.818123832021,-19.208006390298802
2023-01-11,8139.646414795385,8139.646414795385,0,10074.818123832021,-19.208006390298802
2023-01-12,8139.646414795385,8139.646414795385,0,10074.818123832021,-19.208006390298802
2023-01-13,8139.646414795385,8139.646414795385,0,10074.818123832021,-19.208006390298802
2023-01-17,8139.646414795384,4872.84648803757,3,10074.818123832021,-19.20800639029881
2023-01-18,7871.0851305390215,4872.84648803757,3,10074.818123832021,-21.873675198960274
2023-01-19,7893.044456473545,4872.84648803757,3,10074.818123832021,-21.65571269418236
2023-01-20,8109.08714184712,4872.84648803757,3,10074.818123832021,-19.511329711600027
2023-01-23,8118.851194762706,4872.84648803757,3,10074.818123832021,-19.414414285479438
2023-01-24,8127.988941116567,4872.84648803757,3,10074.818123832021,-19.323715413881494
2023-01-25,8094.433900264134,4872.84648803757,3,10074.818123832021,-19.656773940993347
2023-01-26,7989.875073632993,4872.84648803757,3,10074.818123832021,-20.694597406846356
2023-01-27,8042.654227571956,8042.654227571956,0,10074.818123832021,-20.170725379676817
2023-01-30,8042.654227571956,8042.654227571956,0,10074.818123832021,-20.170725379676817
2023-01-31,8042.654227571956,8042.654227571956,0,10074.818123832021,-20.170725379676817
2023-02-01,8042.654227571956,7196.2542336754705,1,10074.818123832021,-20.170725379676817
2023-02-02,8068.510194615108,6381.654242830744,2,10074.818123832021,-19.914085838145148
2023-02-03,7991.419497152644,6381.654242830744,2,10074.818123832021,-20.679267864410274
2023-02-06,7958.519007698146,6381.654242830744,2,10074.818123832021,-21.005829486169695
2023-02-07,7946.6799740543465,6381.654242830744,2,10074.818123832021,-21.12334062630427
2023-02-08,7853.411124205366,6381.654242830744,2,10074.818123832021,-22.049102746300782
2023-02-09,7785.365126051872,6381.654242830744,2,10074.818123832021,-22.724509461510173
2023-02-10,7741.359690120167,6381.654242830744,2,10074.818123832021,-23.16129586689063
2023-02-13,7734.907417063292,7734.907417063292,0,10074.818123832021,-23.225339435494735
2023-02-14,7734.907417063292,7734.907417063292,0,10074.818123832021,-23.225339435494735
2023-02-15,7734.907417063292,7734.907417063292,0,10074.818123832021,-23.225339435494735
2023-02-16,7734.907417063292,7734.907417063292,0,10074.818123832021,-23.225339435494735
2023-02-17,7734.907417063292,7734.907417063292,0,10074.818123832021,-23.225339435494735
2023-02-21,7734.907417063292,7734.907417063292,0,10074.818123832021,-23.225339435494735
2023-02-22,7734.907417063292,7734.907417063292,0,10074.818123832021,-23.225339435494735
2023-02-23,7734.907417063292,7734.907417063292,0,10074.818123832021,-23.225339435494735
2023-02-24,7734.907417063292,7734.907417063292,0,10074.818123832021,-23.225339435494735
2023-02-27,7734.907417063292,7734.907417063292,0,10074.818123832021,-23.225339435494735
2023-02-28,7734.907417063292,7734.907417063292,0,10074.818123832021,-23.225339435494735
2023-03-01,7734.907417063292,7734.907417063292,0,10074.818123832021,-23.225339435494735
2023-03-02,7734.907417063292,7734.907417063292,0,10074.818123832021,-23.225339435494735
2023-03-03,7734.907417063292,7734.907417063292,0,10074.818123832021,-23.225339435494735
2023-03-06,7734.907417063292,7734.907417063292,0,10074.818123832021,-23.225339435494735
2023-03-07,7734.907417063292,7734.907417063292,0,10074.818123832021,-23.225339435494735
2023-03-08,7734.907417063292,7734.907417063292,0,10074.818123832021,-23.225339435494735
2023-03-09,7734.907417063292,7734.907417063292,0,10074.818123832021,-23.225339435494735
2023-03-10,7734.907417063292,7734.907417063292,0,10074.818123832021,-23.225339435494735
2023-03-13,7734.907417063292,7734.907417063292,0,10074.818123832021,-23.225339435494735
2023-03-14,7734.907417063292,7734.907417063292,0,10074.818123832021,-23.225339435494735
2023-03-15,7734.907417063292,7734.907417063292,0,10074.818123832021,-23.225339435494735
2023-03-16,7734.907417063292,7734.907417063292,0,10074.818123832021,-23.225339435494735
2023-03-17,7734.907417063292,6357.907352213438,1,10074.818123832021,-23.225339435494735
2023-03-20,7778.281208869837,6357.907352213438,1,10074.818123832021,-22.794822563890428
2023-03-21,7837.898062403563,6357.907352213438,1,10074.818123832021,-22.203081325478376
2023-03-22,7602.577710831221,6357.907352213438,1,10074.818123832021,-24.53880936225246
2023-03-23,7750.855132681887,6357.907352213438,1,10074.818123832021,-23.067046596630767
2023-03-24,7651.606381779674,6357.907352213438,1,10074.818123832021,-24.052163644723574
2023-03-27,7660.187451347074,7660.187451347074,0,10074.818123832021,-23.966990200777214
2023-03-28,7660.187451347074,7660.187451347074,0,10074.818123832021,-23.966990200777214
2023-03-29,7660.187451347074,7660.187451347074,0,10074.818123832021,-23.966990200777214
2023-03-30,7660.187451347074,7660.187451347074,0,10074.818123832021,-23.966990200777214
2023-03-31,7660.187451347074,7660.187451347074,0,10074.818123832021,-23.966990200777214
2023-04-03,7660.187451347074,7660.187451347074,0,10074.818123832021,-23.966990200777214
2023-04-04,7660.187451347074,7660.187451347074,0,10074.818123832021,-23.966990200777214
2023-04-05,7660.187451347074,7660.187451347074,0,10074.818123832021,-23.966990200777214
2023-04-06,7660.187451347074,7660.187451347074,0,10074.818123832021,-23.966990200777214
2023-04-10,7660.187451347074,7660.187451347074,0,10074.818123832021,-23.966990200777214
2023-04-11,7660.187451347074,7660.187451347074,0,10074.818123832021,-23.966990200777214
2023-04-12,7660.187451347074,7660.187451347074,0,10074.818123832021,-23.966990200777214
2023-04-13,7660.187451347074,7660.187451347074,0,10074.818123832021,-23.966990200777214
2023-04-14,7660.187451347074,7660.187451347074,0,10074.818123832021,-23.966990200777214
2023-04-17,7660.187451347074,7660.187451347074,0,10074.818123832021,-23.966990200777214
2023-04-18,7660.187451347074,7660.187451347074,0,10074.818123832021,-23.966990200777214
2023-04-19,7660.187451347074,7660.187451347074,0,10074.818123832021,-23.966990200777214
2023-04-20,7660.187451347074,7660.187451347074,0,10074.818123832021,-23.966990200777214
2023-04-21,7660.187451347074,7660.187451347074,0,10074.818123832021,-23.966990200777214
2023-04-24,7660.187451347074,7660.187451347074,0,10074.818123832021,-23.966990200777214
2023-04-25,7660.187451347074,7660.187451347074,0,10074.818123832021,-23.966990200777214
2023-04-26,7660.187451347074,7660.187451347074,0,10074.818123832021,-23.966990200777214
2023-04-27,7660.187451347074,7660.187451347074,0,10074.818123832021,-23.966990200777214
2023-04-28,7660.187451347074,7660.187451347074,0,10074.818123832021,-23.966990200777214
2023-05-01,7660.187451347074,7660.187451347074,0,10074.818123832021,-23.966990200777214
2023-05-02,7660.187451347074,7660.187451347074,0,10074.818123832021,-23.966990200777214
2023-05-03,7660.187451347074,7660.187451347074,0,10074.818123832021,-23.966990200777214
2023-05-04,7660.187451347074,7660.187451347074,0,10074.818123832021,-23.966990200777214
2023-05-05,7660.187451347074,7660.187451347074,0,10074.818123832021,-23.966990200777214
2023-05-08,7660.187451347074,7660.187451347074,0,10074.818123832021,-23.966990200777214
2023-05-09,7660.187451347074,7660.187451347074,0,10074.818123832021,-23.966990200777214
2023-05-10,7660.187451347074,7660.187451347074,0,10074.818123832021,-23.966990200777214
2023-05-11,7660.187451347074,7660.187451347074,0,10074.818123832021,-23.966990200777214
2023-05-12,7660.187451347074,7660.187451347074,0,10074.818123832021,-23.966990200777214
2023-05-15,7660.187451347074,7660.187451347074,0,10074.818123832021,-23.966990200777214
2023-05-16,7660.187451347074,7660.187451347074,0,10074.818123832021,-23.966990200777214
2023-05-17,7660.187451347074,7660.187451347074,0,10074.818123832021,-23.966990200777214
2023-05-18,7660.187451347074,6343.707501395901,1,10074.818123832021,-23.966990200777214
2023-05-19,7653.255533803129,6343.707501395901,1,10074.818123832021,-24.035794594650564
2023-05-22,7643.239766559476,6343.707501395901,1,10074.818123832021,-24.135208471115096
2023-05-23,7621.735627723416,6343.707501395901,1,10074.818123832021,-24.348652908242872
2023-05-24,7649.988548237943,6343.707501395901,1,10074.818123832021,-24.068221835768274
2023-05-25,7864.2919607712065,5205.190312370022,2,10074.818123832021,-21.941102418829843
2023-05-26,7941.086191998395,5205.190312370022,2,10074.818123832021,-21.17886303859198
2023-05-30,7956.871658041977,5621.334237086319,2,10074.818123832021,-21.02218064641816
2023-05-31,7859.375488740219,5621.334237086319,2,10074.818123832021,-21.9899020296075
2023-06-01,7828.027466015683,5621.334237086319,2,10074.818123832021,-22.301054274136686
2023-06-02,7867.849863362183,5621.334237086319,2,10074.818123832021,-21.905787611681507
2023-06-05,7830.901101353344,6722.185197516522,1,10074.818123832021,-22.272531324120713
2023-06-06,7860.6902885537,6722.185197516522,1,10074.818123832021,-21.97685167180133
