symbol,strategy,entry_date,entry_price,exit_date,exit_price,pnl,pnl_pct,days_held,exit_reason
BTC-USD,TREND_FOLLOW,2020-05-06,9268.76171875,2020-05-20,9522.9814453125,100.05467272931719,2.7427582483670156,14,TIME_EXIT
LINK-USD,PULLBACK,2020-05-06,3.636457920074463,2020-05-20,4.071049213409424,283.37769116807385,11.950950702216897,14,TIME_EXIT
BTC-USD,PULLBACK,2020-05-20,9522.9814453125,2020-05-21,9081.76171875,-250.2042432432072,-4.633209978369555,1,RSI_SELL
ETH-USD,PULLBACK,2020-05-20,210.09674072265625,2020-05-21,199.88360595703125,-170.63408649546045,-4.861158117206168,1,RSI_SELL
LINK-USD,TREND_FOLLOW,2020-05-20,4.071049213409424,2020-06-03,4.490728855133057,235.20738364475665,10.308881561570693,14,TIME_EXIT
ETH-USD,PULLBACK,2020-05-22,207.169189453125,2020-06-05,241.22198486328125,720.0698503741687,16.43719102249091,14,TIME_EXIT
MATIC-USD,TREND_FOLLOW,2020-05-25,0.021273000165820122,2020-06-08,0.020299000665545464,-130.37381443350705,-4.578571394173203,14,TIME_EXIT
LINK-USD,PULLBACK,2020-06-12,4.090941905975342,2020-06-14,3.9550130367279053,-111.04607036892003,-3.3226790399759794,2,RSI_SELL
BTC-USD,PULLBACK,2020-06-03,9656.7177734375,2020-06-15,9450.7021484375,-59.156914997394324,-2.1333917986780375,12,RSI_SELL
ETH-USD,TREND_FOLLOW,2020-06-06,241.9313201904297,2020-06-15,229.9289093017578,-184.23880128301562,-4.961081880272674,9,RSI_SELL
BTC-USD,PULLBACK,2020-06-16,9538.0244140625,2020-06-17,9480.2548828125,-32.86572530601825,-0.6056760681470558,1,RSI_SELL
ETH-USD,PULLBACK,2020-06-16,234.41616821289062,2020-06-17,233.0282745361328,-20.882610987965563,-0.5920639720965679,1,RSI_SELL
ETH-USD,PULLBACK,2020-06-22,242.53318786621094,2020-06-24,235.7724609375,-97.80792940580022,-2.78754713455561,2,RSI_SELL
SOL-USD,PULLBACK,2020-06-18,0.6209560036659241,2020-06-29,0.8524540066719055,2012.449111985271,37.28090261456397,11,TAKE_PROFIT
SOL-USD,TREND_FOLLOW,2020-06-29,0.8524540066719055,2020-07-05,0.6916639804840088,-979.5362103497837,-18.86201776628894,6,STOP_LOSS
LINK-USD,TREND_FOLLOW,2020-06-24,4.719017028808594,2020-07-08,6.475725173950195,1287.0553208654278,37.226145496345374,14,TAKE_PROFIT
SOL-USD,PULLBACK,2020-07-05,0.6916639804840088,2020-07-10,0.9135599732398987,1501.0636207498283,32.08147294306301,5,TAKE_PROFIT
LINK-USD,TREND_FOLLOW,2020-07-08,6.475725173950195,2020-07-15,8.643122673034668,1649.0742463035594,33.4695719917706,7,TAKE_PROFIT
SOL-USD,TREND_FOLLOW,2020-07-15,1.289597988128662,2020-07-16,0.8724409937858582,-2295.9244079916016,-32.34783228439594,1,STOP_LOSS
ETH-USD,TREND_FOLLOW,2020-07-09,243.01596069335938,2020-07-20,236.15316772460938,-90.44186452002486,-2.824009151155944,11,RSI_SELL
LINK-USD,TREND_FOLLOW,2020-07-15,8.643122673034668,2020-07-20,7.272983074188232,-731.3409643930431,-15.852367838317038,5,STOP_LOSS
SOL-USD,PULLBACK,2020-07-16,0.8724409937858582,2020-07-25,1.252223014831543,1862.0575938929078,43.53096928626245,9,TAKE_PROFIT
ETH-USD,TREND_FOLLOW,2020-07-21,245.0167236328125,2020-07-27,321.51409912109375,1587.474007132786,31.221287410128753,6,TAKE_PROFIT
BTC-USD,TREND_FOLLOW,2020-07-22,9525.36328125,2020-08-05,11747.0224609375,770.8414505026612,23.323616266275934,14,TIME_EXIT
ETH-USD,TREND_FOLLOW,2020-07-27,321.51409912109375,2020-08-10,395.8875732421875,1673.8479800380846,23.13225899716517,14,TIME_EXIT
BTC-USD,TREND_FOLLOW,2020-08-05,11747.0224609375,2020-08-19,11758.283203125,6.005490093767548,0.09586039547421882,14,TIME_EXIT
SOL-USD,TREND_FOLLOW,2020-08-11,3.3034191131591797,2020-08-19,2.899040937423706,-595.4461407332265,-12.241201067240667,8,STOP_LOSS
ETH-USD,TREND_FOLLOW,2020-08-10,395.8875732421875,2020-08-24,408.1441955566406,231.6882614307724,3.0959856138134034,14,TIME_EXIT
BTC-USD,PULLBACK,2020-08-19,11758.283203125,2020-08-27,11323.3974609375,-249.55999006468483,-3.698547948495749,8,RSI_SELL
ETH-USD,PULLBACK,2020-08-24,408.1441955566406,2020-08-27,382.63262939453125,-445.46625530300025,-6.250625744491074,3,RSI_SELL
MATIC-USD,PULLBACK,2020-08-27,0.02573700062930584,2020-08-29,0.027682999148964882,567.2447073254862,7.561092870484686,2,RSI_SELL
SOL-USD,PULLBACK,2020-08-25,3.264849901199341,2020-08-30,4.4358229637146,1661.4541324873971,35.8660611651734,5,TAKE_PROFIT
LINK-USD,PULLBACK,2020-08-31,15.708488464355469,2020-09-02,14.8973970413208,-345.47300636982163,-5.16339573266477,2,RSI_SELL
SOL-USD,TREND_FOLLOW,2020-08-30,4.4358229637146,2020-09-03,3.5273399353027344,-2108.1813394652236,-20.48059708070705,4,STOP_LOSS
ETH-USD,TREND_FOLLOW,2020-09-01,477.0519104003906,2020-09-03,385.67193603515625,-833.0622538636417,-19.155142736675966,2,STOP_LOSS
SOL-USD,PULLBACK,2020-09-03,3.5273399353027344,2020-09-05,2.5979158878326416,-2257.602413489979,-26.349148778322235,2,STOP_LOSS
SOL-USD,PULLBACK,2020-09-09,3.636378049850464,2020-09-11,3.4274280071258545,-424.22255251366187,-5.746103399045704,2,RSI_SELL
BTC-USD,TREND_FOLLOW,2020-10-05,10793.33984375,2020-10-19,11742.037109375,629.3453846163247,8.789654354989604,14,TIME_EXIT
ETH-USD,TREND_FOLLOW,2020-10-13,381.1907653808594,2020-10-27,403.9970397949219,278.4470272681647,5.982903177435595,14,TIME_EXIT
BTC-USD,TREND_FOLLOW,2020-10-19,11742.037109375,2020-11-02,13550.4892578125,902.7693479492591,15.401519613607825,14,TIME_EXIT
ETH-USD,TREND_FOLLOW,2020-10-27,403.9970397949219,2020-11-10,449.67962646484375,631.545436385898,11.307653811798076,14,TIME_EXIT
BTC-USD,TREND_FOLLOW,2020-11-02,13550.4892578125,2020-11-16,16716.111328125,1438.104092077956,23.36168097020828,14,TIME_EXIT
ETH-USD,TREND_FOLLOW,2020-11-10,449.67962646484375,2020-11-23,608.4540405273438,2220.0604489020043,35.308340586987455,13,TAKE_PROFIT
ETH-USD,TREND_FOLLOW,2020-11-23,608.4540405273438,2020-11-26,518.8011474609375,-1166.0817435866347,-14.734538205828098,3,STOP_LOSS
BTC-USD,TREND_FOLLOW,2020-11-16,16716.111328125,2020-11-30,19625.8359375,1217.8616133084543,17.406707530592737,14,TIME_EXIT
DOT-USD,PULLBACK,2020-11-27,4.782790184020996,2020-12-05,5.188902854919434,402.9999967825306,8.491124537623135,8,RSI_SELL
MATIC-USD,PULLBACK,2020-11-27,0.017704999074339867,2020-12-07,0.019199000671505928,616.1431559774965,8.438303729319825,10,RSI_SELL
ETH-USD,PULLBACK,2020-12-07,591.8433837890625,2020-12-08,554.8277587890625,-548.1480683000627,-6.254293959158738,1,RSI_SELL
BTC-USD,TREND_FOLLOW,2020-11-30,19625.8359375,2020-12-14,19246.64453125,-119.27145430178825,-1.9321032105718425,14,TIME_EXIT
ETH-USD,PULLBACK,2020-12-09,573.4791259765625,2020-12-14,586.0111694335938,185.23558792831682,2.185265843057629,5,RSI_SELL
BTC-USD,PULLBACK,2020-12-14,19246.64453125,2020-12-26,26437.037109375,3986.899361593274,37.35920080225023,12,TAKE_PROFIT
ETH-USD,PULLBACK,2020-12-15,589.3555908203125,2020-12-29,731.5201416015625,1673.265905966693,24.12203311474045,14,TIME_EXIT
ETH-USD,TREND_FOLLOW,2020-12-29,731.5201416015625,2021-01-03,975.5076904296875,3343.823632763626,33.35349704711451,5,TAKE_PROFIT
BTC-USD,TREND_FOLLOW,2020-12-26,26437.037109375,2021-01-06,36824.36328125,4061.525671624191,39.29081057344163,11,TAKE_PROFIT
ETH-USD,TREND_FOLLOW,2021-01-03,975.5076904296875,2021-01-09,1281.0772705078125,3690.2721783377365,31.324159007247705,6,TAKE_PROFIT
ETH-USD,TREND_FOLLOW,2021-01-09,1281.0772705078125,2021-01-11,1090.1453857421875,-2202.191479050236,-14.904010020405762,2,STOP_LOSS
AVAX-USD,TREND_FOLLOW,2021-01-11,6.494089126586914,2021-01-13,8.466814994812012,2689.235289058777,30.37725275664486,2,TAKE_PROFIT
BTC-USD,TREND_FOLLOW,2021-01-06,36824.36328125,2021-01-20,35547.75,-464.8192325424807,-3.4667626742103588,14,TIME_EXIT
ETH-USD,TREND_FOLLOW,2021-01-16,1233.53759765625,2021-01-21,1121.5709228515625,-931.7087504165029,-9.07687572858961,5,RSI_SELL
BTC-USD,PULLBACK,2021-01-20,35547.75,2021-01-21,30825.69921875,-1477.2444095566643,-13.283684006020072,1,STOP_LOSS
SOL-USD,TREND_FOLLOW,2021-01-11,3.1080899238586426,2021-01-25,3.6999809741973877,2593.672563819797,19.043562600786085,14,TIME_EXIT
AVAX-USD,TREND_FOLLOW,2021-01-21,11.310115814208984,2021-01-30,11.984418869018555,801.8023614664216,5.961946507766421,9,RSI_SELL
DOT-USD,TREND_FOLLOW,2021-01-21,15.94483757019043,2021-01-30,16.506908416748047,308.1509940335909,3.525096095104996,9,RSI_SELL
SOL-USD,TREND_FOLLOW,2021-01-30,4.224276065826416,2021-02-03,5.71599006652832,5659.328508833627,35.31289095354314,4,TAKE_PROFIT
ETH-USD,TREND_FOLLOW,2021-01-25,1324.414794921875,2021-02-08,1746.6168212890625,3765.0374747462647,31.878383417794158,14,TAKE_PROFIT
SOL-USD,TREND_FOLLOW,2021-02-03,5.71599006652832,2021-02-08,7.8832502365112305,7203.000672507995,37.915744162572054,5,TAKE_PROFIT
BTC-USD,TREND_FOLLOW,2021-02-06,39266.01171875,2021-02-17,52149.0078125,4051.4204043585523,32.80953560047509,11,TAKE_PROFIT
ETH-USD,TREND_FOLLOW,2021-02-08,1746.6168212890625,2021-02-22,1781.992919921875,497.59026537504906,2.025406958276271,14,TIME_EXIT
ETH-USD,PULLBACK,2021-02-22,1781.992919921875,2021-02-23,1570.2039794921875,-2784.8043334143185,-11.884948478862228,1,STOP_LOSS
BTC-USD,TREND_FOLLOW,2021-02-17,52149.0078125,2021-02-26,46339.76171875,-2497.2686617057334,-11.139705887860702,9,STOP_LOSS
SOL-USD,TREND_FOLLOW,2021-02-23,15.2015380859375,2021-02-26,13.58794116973877,-2331.977559500516,-10.614695085962532,3,STOP_LOSS
BTC-USD,PULLBACK,2021-02-26,46339.76171875,2021-02-28,45137.76953125,-707.6118522772995,-2.5938678640499995,2,RSI_SELL
MATIC-USD,TREND_FOLLOW,2021-02-26,0.19060200452804565,2021-03-01,0.25157201290130615,3686.911849710861,31.98812547865372,3,TAKE_PROFIT
BTC-USD,PULLBACK,2021-03-01,49631.2421875,2021-03-04,48561.16796875,-488.0880795014018,-2.156049640481306,3,RSI_SELL
DOT-USD,TREND_FOLLOW,2021-03-04,35.3303108215332,2021-03-06,33.433692932128906,-780.9824238290712,-5.368245694143007,2,RSI_SELL
MATIC-USD,TREND_FOLLOW,2021-03-04,0.20039500296115875,2021-03-09,0.2989810109138489,11010.927733660203,49.19584146107596,5,TAKE_PROFIT
SOL-USD,TREND_FOLLOW,2021-02-26,13.58794116973877,2021-03-10,14.231083869934082,839.2943381659425,4.733187258917733,12,RSI_SELL
MATIC-USD,TREND_FOLLOW,2021-03-10,0.28752401471138,2021-03-11,0.4106050133705139,10567.398381945022,42.80720648071225,1,TAKE_PROFIT
SOL-USD,TREND_FOLLOW,2021-03-11,15.992279052734375,2021-03-15,14.186661720275879,-3413.576833762745,-11.29055668991575,4,STOP_LOSS
ETH-USD,PULLBACK,2021-03-21,1788.217041015625,2021-03-22,1691.333984375,-1001.607982478643,-5.4178578113538105,1,RSI_SELL
BTC-USD,TREND_FOLLOW,2021-03-09,54824.1171875,2021-03-23,54738.9453125,-43.114903200421395,-0.15535475876193286,14,TIME_EXIT
BTC-USD,PULLBACK,2021-03-23,54738.9453125,2021-03-24,52774.265625,-992.4828092570533,-3.5891807492523102,1,RSI_SELL
SOL-USD,PULLBACK,2021-03-15,14.186661720275879,2021-03-25,13.02508544921875,-2328.7578712100003,-8.187805517326034,10,RSI_SELL
MATIC-USD,PULLBACK,2021-03-23,0.33169400691986084,2021-03-25,0.3018510043621063,-1617.1336398030198,-8.997148557153388,2,RSI_SELL
BTC-USD,PULLBACK,2021-03-26,55137.3125,2021-03-27,55973.51171875,531.0146374660326,1.5165759461888897,1,RSI_SELL
ETH-USD,PULLBACK,2021-03-26,1702.842041015625,2021-03-27,1716.49462890625,182.47202973036838,0.8017530435460822,1,RSI_SELL
SOL-USD,PULLBACK,2021-03-26,14.779420852661133,2021-03-30,19.233924865722656,4458.7280134711,30.139909117341766,4,TAKE_PROFIT
SOL-USD,TREND_FOLLOW,2021-03-30,19.233924865722656,2021-04-07,26.47808074951172,10227.744377665887,37.66343028977453,8,TAKE_PROFIT
BTC-USD,TREND_FOLLOW,2021-03-29,57750.19921875,2021-04-12,59893.453125,1121.202823398511,3.7112493727192906,14,TIME_EXIT
BTC-USD,TREND_FOLLOW,2021-04-12,59893.453125,2021-04-18,56216.18359375,-1736.8063154758238,-6.139685290102398,6,RSI_SELL
ETH-USD,TREND_FOLLOW,2021-04-06,2118.37890625,2021-04-20,2330.2109375,1765.0675765950073,9.999723402882141,14,TIME_EXIT
SOL-USD,TREND_FOLLOW,2021-04-07,26.47808074951172,2021-04-21,32.51304244995117,6005.152700521881,22.792292830932407,14,TIME_EXIT
SOL-USD,TREND_FOLLOW,2021-04-21,32.51304244995117,2021-04-25,47.36762619018555,15893.45227979339,45.68807660218425,4,TAKE_PROFIT
SOL-USD,TREND_FOLLOW,2021-04-25,47.36762619018555,2021-04-29,42.460540771484375,-4468.18199982823,-10.359576388731737,4,STOP_LOSS
ETH-USD,TREND_FOLLOW,2021-04-20,2330.2109375,2021-05-03,3431.086181640625,16290.03416001395,47.243587540693404,13,TAKE_PROFIT
SOL-USD,TREND_FOLLOW,2021-04-29,42.460540771484375,2021-05-09,44.330196380615234,1795.882965523233,4.403277902636797,10,RSI_SELL
BTC-USD,TREND_FOLLOW,2021-05-09,58232.31640625,2021-05-12,49150.53515625,-7151.091279816137,-15.595775353743724,3,STOP_LOSS
SOL-USD,PULLBACK,2021-05-12,42.45730972290039,2021-05-15,43.461307525634766,995.511130461593,2.364723081342208,3,RSI_SELL
ETH-USD,TREND_FOLLOW,2021-05-03,3431.086181640625,2021-05-17,3282.397705078125,-2042.4515467864694,-4.333568691982036,14,TIME_EXIT
LINK-USD,PULLBACK,2021-05-15,41.498313903808594,2021-05-17,37.19443893432617,-2873.206662118013,-10.371204428832046,2,STOP_LOSS
AVAX-USD,PULLBACK,2021-05-15,34.41056442260742,2021-05-19,23.383895874023438,-13657.676993312263,-32.044428022632395,4,STOP_LOSS
ETH-USD,PULLBACK,2021-05-17,3282.397705078125,2021-05-19,2460.67919921875,-10418.88944243077,-25.034093357673033,2,STOP_LOSS
SOL-USD,PULLBACK,2021-05-17,46.86320495605469,2021-05-19,35.107181549072266,-6786.2737474836795,-25.08582888858427,2,STOP_LOSS
MATIC-USD,TREND_FOLLOW,2021-05-19,1.6593899726867676,2021-05-21,1.4823360443115234,-4303.478150403389,-10.66982031285695,2,STOP_LOSS
SOL-USD,PULLBACK,2021-05-20,44.74274826049805,2021-05-21,38.81285095214844,-3474.5644292544566,-13.253314869763885,1,STOP_LOSS
MATIC-USD,PULLBACK,2021-05-22,1.1932920217514038,2021-05-24,1.7175769805908203,15926.678211876999,43.93601476275015,2,TAKE_PROFIT
MATIC-USD,TREND_FOLLOW,2021-05-24,1.7175769805908203,2021-06-01,1.8211640119552612,2690.5015346362343,6.030997884520352,8,RSI_SELL
MATIC-USD,PULLBACK,2021-06-02,1.7958970069885254,2021-06-05,1.5273339748382568,-6882.506307172822,-14.954255790013937,3,STOP_LOSS
SOL-USD,TREND_FOLLOW,2021-06-09,42.031776428222656,2021-06-11,36.046085357666016,-6039.612384603592,-14.240871024755187,2,STOP_LOSS
SOL-USD,TREND_FOLLOW,2021-06-15,41.153648376464844,2021-06-18,36.64879608154297,-4295.334404793386,-10.94642266880555,3,STOP_LOSS
SOL-USD,PULLBACK,2021-06-18,36.64879608154297,2021-06-19,35.35343551635742,-991.7010383906636,-3.534524196383944,1,RSI_SELL
BTC-USD,PULLBACK,2021-06-17,38053.50390625,2021-06-21,31676.693359375,-4274.122706747938,-16.75748588772572,4,STOP_LOSS
ETH-USD,TREND_FOLLOW,2021-07-29,2380.956787109375,2021-08-07,3157.23876953125,7252.061481329409,32.60378292561656,9,TAKE_PROFIT
BTC-USD,TREND_FOLLOW,2021-07-27,39406.94140625,2021-08-10,45585.03125,5364.899850903763,15.677669017900856,14,TIME_EXIT
ETH-USD,TREND_FOLLOW,2021-08-07,3157.23876953125,2021-08-21,3226.083984375,568.0410273597299,2.1805514206950947,14,TIME_EXIT
BTC-USD,TREND_FOLLOW,2021-08-10,45585.03125,2021-08-24,47706.1171875,1476.2345916304112,4.653031662668872,14,TIME_EXIT
SOL-USD,TREND_FOLLOW,2021-08-17,64.21070861816406,2021-08-27,88.08698272705078,7668.171543689754,37.184255745984004,10,TAKE_PROFIT
BTC-USD,TREND_FOLLOW,2021-08-24,47706.1171875,2021-09-07,46811.12890625,-650.9769004775226,-1.876045115414477,14,TIME_EXIT
ETH-USD,PULLBACK,2021-08-24,3172.456298828125,2021-09-07,3426.394287109375,1805.3760759684155,8.004459773805308,14,TIME_EXIT
ETH-USD,PULLBACK,2021-09-12,3410.134521484375,2021-09-15,3615.28271484375,1183.1323664692245,6.015838732076687,3,RSI_SELL
SOL-USD,TREND_FOLLOW,2021-09-07,173.14892578125,2021-09-16,152.47406005859375,-5558.189284672517,-11.9405105341376,9,STOP_LOSS
LINK-USD,PULLBACK,2021-09-07,28.11425018310547,2021-09-17,27.694597244262695,-451.6349647216557,-1.492669859980662,10,RSI_SELL
SOL-USD,PULLBACK,2021-09-17,147.5930633544922,2021-09-20,132.13446044921875,-3866.3154708919974,-10.473800430677851,3,STOP_LOSS
AVAX-USD,TREND_FOLLOW,2021-09-15,57.62539291381836,2021-09-23,76.41905975341797,6616.662990166718,32.61351617629137,8,TAKE_PROFIT
AVAX-USD,TREND_FOLLOW,2021-09-23,76.41905975341797,2021-09-25,68.38166046142578,-4781.15742315114,-10.517532298783225,2,STOP_LOSS
DOT-USD,TREND_FOLLOW,2021-09-23,33.54473876953125,2021-09-25,29.843185424804688,-3260.5596072609405,-11.034676317374368,2,STOP_LOSS
AVAX-USD,PULLBACK,2021-09-30,66.76588439941406,2021-10-06,60.11407470703125,-4108.398393332078,-9.962887112510396,6,RSI_SELL
BTC-USD,TREND_FOLLOW,2021-10-06,55361.44921875,2021-10-20,65992.8359375,7504.786196491368,19.203591793166655,14,TIME_EXIT
ETH-USD,TREND_FOLLOW,2021-10-07,3587.974853515625,2021-10-21,4054.32275390625,3301.6410099724744,12.997524214353978,14,TIME_EXIT
BTC-USD,TREND_FOLLOW,2021-10-20,65992.8359375,2021-10-27,58482.38671875,-3884.1663212765925,-11.380703847706954,7,STOP_LOSS
BTC-USD,PULLBACK,2021-10-27,58482.38671875,2021-11-03,62970.046875,2396.5516861369833,7.673524300285122,7,RSI_SELL
ETH-USD,TREND_FOLLOW,2021-10-21,4054.32275390625,2021-11-04,4537.32421875,3908.521795730383,11.913246531208912,14,TIME_EXIT
MATIC-USD,TREND_FOLLOW,2021-10-27,1.7599420547485352,2021-11-10,1.7056560516357422,-626.1736409183322,-3.084533548495123,14,TIME_EXIT
BTC-USD,PULLBACK,2021-11-04,61452.23046875,2021-11-16,60161.24609375,-817.6144168429964,-2.100793356323328,12,RSI_SELL
ETH-USD,TREND_FOLLOW,2021-11-04,4537.32421875,2021-11-16,4216.365234375,-1789.4859207670597,-7.073750274416622,12,RSI_SELL
SOL-USD,PULLBACK,2021-11-16,219.23902893066406,2021-11-17,218.71524047851562,-86.48630804417917,-0.23891204714015105,1,RSI_SELL
AVAX-USD,TREND_FOLLOW,2021-11-15,93.55023193359375,2021-11-20,125.7706298828125,7997.327946366837,34.44181514385797,5,TAKE_PROFIT
ETH-USD,PULLBACK,2021-11-20,4409.93115234375,2021-11-21,4269.73291015625,-1541.2570635987358,-3.1791480942506034,1,RSI_SELL
AVAX-USD,TREND_FOLLOW,2021-11-20,125.7706298828125,2021-11-26,103.82958221435547,-5497.38056222006,-17.44528725736742,6,STOP_LOSS
AVAX-USD,TREND_FOLLOW,2021-11-30,120.34369659423828,2021-12-02,107.86654663085938,-4643.267618621037,-10.367929784846144,2,STOP_LOSS
AVAX-USD,PULLBACK,2021-12-02,107.86654663085938,2021-12-04,92.88023376464844,-5883.457542277749,-13.89338338372606,2,STOP_LOSS
ETH-USD,TREND_FOLLOW,2021-12-08,4439.35791015625,2021-12-10,3908.49609375,-3542.5071718496,-11.958076531557815,2,STOP_LOSS
MATIC-USD,TREND_FOLLOW,2021-12-02,2.1272881031036377,2021-12-13,1.8202769756317139,-3972.517010290743,-14.432042703760036,11,STOP_LOSS
MATIC-USD,PULLBACK,2021-12-15,2.1220600605010986,2021-12-20,2.127742052078247,94.55344944243552,0.2677582827607011,5,RSI_SELL
AVAX-USD,TREND_FOLLOW,2021-12-22,116.47735595703125,2021-12-29,102.99812316894531,-2659.99954514578,-11.572406222080158,7,STOP_LOSS
MATIC-USD,PULLBACK,2021-12-21,2.3759849071502686,2022-01-04,2.367248058319092,-130.03362791225663,-0.36771482869626654,14,TIME_EXIT
AVAX-USD,PULLBACK,2021-12-31,109.2704849243164,2022-01-04,103.23924255371094,-1191.6278194957013,-5.5195530383002005,4,RSI_SELL
MATIC-USD,PULLBACK,2022-01-04,2.367248058319092,2022-01-05,2.1954751014709473,-1569.3023717147116,-7.256229707085074,1,RSI_SELL
LINK-USD,TREND_FOLLOW,2022-01-04,23.52586555480957,2022-01-18,23.003719329833984,-738.4630737070547,-2.2194559590554137,14,TIME_EXIT
ETH-USD,TREND_FOLLOW,2022-02-09,3239.45703125,2022-02-13,2883.46337890625,-2290.108760304731,-10.98930002496078,4,STOP_LOSS
BTC-USD,TREND_FOLLOW,2022-02-08,44118.4453125,2022-02-18,40030.9765625,-2970.345489810432,-9.26476153238769,10,RSI_SELL
ETH-USD,TREND_FOLLOW,2022-02-15,3179.877197265625,2022-02-18,2785.7275390625,-2434.046778892709,-12.395122004775974,3,STOP_LOSS
AVAX-USD,TREND_FOLLOW,2022-02-17,88.12377166748047,2022-02-20,77.33678436279297,-1562.4227801209654,-12.240723587490441,3,STOP_LOSS
AVAX-USD,PULLBACK,2022-02-20,77.33678436279297,2022-02-21,69.98892974853516,-2584.3779788926367,-9.501112148377473,1,RSI_SELL
AVAX-USD,PULLBACK,2022-02-25,80.8326187133789,2022-03-02,83.29166412353516,786.2118115211197,3.0421449277496246,5,RSI_SELL
BTC-USD,TREND_FOLLOW,2022-03-09,41982.92578125,2022-03-14,39666.75390625,-1448.5689427271573,-5.516937735755486,5,RSI_SELL
DOT-USD,PULLBACK,2022-03-17,18.751731872558594,2022-03-31,21.30251121520996,3468.2305502900563,13.602900041378014,14,TIME_EXIT
BTC-USD,TREND_FOLLOW,2022-03-18,41801.15625,2022-04-01,46281.64453125,1776.343128311728,10.718574994561305,14,TIME_EXIT
BTC-USD,TREND_FOLLOW,2022-04-01,46281.64453125,2022-04-08,42287.6640625,-1787.9781235470218,-8.629728932931952,7,RSI_SELL
ETH-USD,TREND_FOLLOW,2022-03-31,3281.642822265625,2022-04-11,2981.05224609375,-1970.876111458474,-9.159759073485919,11,RSI_SELL
SOL-USD,PULLBACK,2022-04-10,111.74243927001953,2022-04-11,99.33910369873047,-2195.5814391085005,-11.099932713404508,1,STOP_LOSS
LINK-USD,TREND_FOLLOW,2022-06-07,8.732022285461426,2022-06-11,7.016141891479492,-3208.980463993632,-19.65043535034063,4,STOP_LOSS
BTC-USD,TREND_FOLLOW,2022-06-06,31370.671875,2022-06-12,26762.6484375,-3690.3911417944,-14.688953605651776,6,STOP_LOSS
LINK-USD,PULLBACK,2022-06-15,7.3247151374816895,2022-06-16,6.336337089538574,-2901.344562609811,-13.493740430742942,1,STOP_LOSS
SOL-USD,PULLBACK,2022-07-04,36.785030364990234,2022-07-08,38.286720275878906,815.578197128616,4.08233973436621,4,RSI_SELL
AVAX-USD,PULLBACK,2022-07-10,19.152053833007812,2022-07-11,17.374582290649414,-1472.065815881655,-9.280840362379287,1,RSI_SELL
MATIC-USD,TREND_FOLLOW,2022-07-05,0.5117179751396179,2022-07-14,0.7075889706611633,4970.605290562067,38.277138001279646,9,TAKE_PROFIT
ETH-USD,TREND_FOLLOW,2022-07-14,1191.5262451171875,2022-07-18,1578.7178955078125,5511.921094413352,32.49543616662379,4,TAKE_PROFIT
