entry_date,exit_date,symbol,strategy,quality,shares,entry_price,exit_price,leveraged_value,exit_value,pnl,pnl_pct,days_held,exit_reason
2025-08-18,2025-08-19,AMD,PULLBACK,2,243.25561228077171,176.13999938964844,166.5500030517578,42847.043398663685,40514.22296771975,-2332.820430943939,-5.444530697809349,1,RSI_SELL
2025-08-22,2025-08-28,NVDA,PULLBACK,2,225.41449224272347,177.97996520996094,180.1598358154297,40119.263487180935,40610.63791286751,491.3744256865757,1.22478426315972,6,RSI_SELL
2025-08-22,2025-09-02,TSLA,TREND_FOLLOW,3,117.99435997438977,340.010009765625,329.3599853515625,40119.263487180935,38862.62067273201,-1256.6428144489255,-3.1322679062900862,11,RSI_SELL
2025-09-03,2025-09-16,TSLA,PULLBACK,2,118.48177451866417,334.0899963378906,421.6199951171875,39583.575615047295,49954.2851940349,10370.709578987604,26.19952699534623,13,TAKE_PROFIT
2025-09-04,2025-09-18,NET,TREND_FOLLOW,3,190.264872776617,209.97999572753906,223.57000732421875,39951.8171727348,42537.51900020982,2585.7018274750153,6.4720506111036995,14,TIME_EXIT
2025-09-18,2025-09-25,COIN,TREND_FOLLOW,3,140.6823221594691,343.1300048828125,306.69000244140625,48272.32588950403,43145.861726550276,-5126.464162953751,-10.619882237885726,7,STOP_LOSS
2025-09-16,2025-09-30,TSLA,TREND_FOLLOW,3,114.02772895757185,421.6199951171875,444.7200012207031,48076.370526315426,50710.41176120536,2634.0412348899335,5.478868737497865,14,TIME_EXIT
2025-09-25,2025-10-09,NVDA,TREND_FOLLOW,3,254.40835150847343,177.69000244140625,192.57000732421875,45205.820600654784,48991.41811332915,3785.597512674365,8.374137361903198,14,TIME_EXIT
2025-09-30,2025-10-10,TSLA,TREND_FOLLOW,3,109.03838478045785,444.7200012207031,413.489990234375,48491.55061266871,45086.280658043535,-3405.269954625175,-7.022398565525616,10,RSI_SELL
2025-10-09,2025-10-17,NVDA,TREND_FOLLOW,3,253.71347483502615,192.57000732421875,183.22000122070312,48857.605707233975,46485.38316898232,-2372.2225382516554,-4.855380250245088,8,BACKTEST_END
2025-10-10,2025-10-17,AMD,TREND_FOLLOW,3,211.7421443639158,214.89999389648438,233.0800018310547,45503.38553143402,49352.85939605294,3849.4738646189217,8.459752652821145,7,BACKTEST_END
