date,equity,positions,cash,cummax,drawdown
2025-04-10,24561.386154174805,2,7989.454406738281,30463.710159301758,-19.374934879114665
2025-04-11,24782.69190979004,2,7989.454406738281,30463.710159301758,-18.648477876806094
2025-04-14,24584.444717407227,2,7989.454406738281,30463.710159301758,-19.29924297188523
2025-04-15,24551.466918945312,2,7989.454406738281,30463.710159301758,-19.40749570370767
2025-04-16,23662.42788696289,2,7989.454406738281,30463.710159301758,-22.32585012387984
2025-04-17,23416.025100708008,2,7989.454406738281,30463.710159301758,-23.134690494820827
2025-04-21,22806.894592285156,1,15248.865264892578,30463.710159301758,-25.134218803216513
2025-04-22,22961.31462097168,1,15248.865264892578,30463.710159301758,-24.62732050396463
2025-04-23,23259.237106323242,1,15248.865264892578,30463.710159301758,-23.6493618646733
2025-04-24,23549.360305786133,1,15248.865264892578,30463.710159301758,-22.697005116444767
2025-04-25,23906.556411743164,1,15248.865264892578,30463.710159301758,-21.524475230593143
2025-04-28,23728.73793029785,1,15248.865264892578,30463.710159301758,-22.10818115648155
2025-04-29,23751.355026245117,1,15248.865264892578,30463.710159301758,-22.033938407226795
2025-04-30,23743.55633544922,1,15248.865264892578,30463.710159301758,-22.059538344841474
2025-05-01,23953.3497467041,1,15248.865264892578,30463.710159301758,-21.370871698008816
2025-05-02,24178.741729736328,1,15248.865264892578,30463.710159301758,-20.631001269050557
2025-05-05,24125.708251953125,1,15248.865264892578,30463.710159301758,-20.805088658622868
2025-05-06,24103.871322631836,1,15248.865264892578,30463.710159301758,-20.876770437392096
2025-05-07,24378.396545410156,1,15248.865264892578,30463.710159301758,-19.975615517841046
2025-05-08,24402.573974609375,0,24402.573974609375,30463.710159301758,-19.896250827615237
2025-05-09,24402.573974609375,0,24402.573974609375,30463.710159301758,-19.896250827615237
2025-05-12,24402.573974609375,0,24402.573974609375,30463.710159301758,-19.896250827615237
2025-05-13,24402.573974609375,0,24402.573974609375,30463.710159301758,-19.896250827615237
2025-05-14,24402.573974609375,0,24402.573974609375,30463.710159301758,-19.896250827615237
2025-05-15,24402.573974609375,0,24402.573974609375,30463.710159301758,-19.896250827615237
2025-05-16,24402.573974609375,0,24402.573974609375,30463.710159301758,-19.896250827615237
2025-05-19,24402.573974609375,0,24402.573974609375,30463.710159301758,-19.896250827615237
2025-05-20,24402.573974609375,0,24402.573974609375,30463.710159301758,-19.896250827615237
2025-05-21,24402.573974609375,0,24402.573974609375,30463.710159301758,-19.896250827615237
2025-05-22,24402.573974609375,0,24402.573974609375,30463.710159301758,-19.896250827615237
2025-05-23,24402.573974609375,0,24402.573974609375,30463.710159301758,-19.896250827615237
2025-05-27,24402.573974609375,0,24402.573974609375,30463.710159301758,-19.896250827615237
2025-05-28,24402.573974609375,0,24402.573974609375,30463.710159301758,-19.896250827615237
2025-05-29,24402.573974609375,0,24402.573974609375,30463.710159301758,-19.896250827615237
2025-05-30,24402.573974609375,0,24402.573974609375,30463.710159301758,-19.896250827615237
2025-06-02,24402.573974609375,0,24402.573974609375,30463.710159301758,-19.896250827615237
2025-06-03,24402.573974609375,0,24402.573974609375,30463.710159301758,-19.896250827615237
2025-06-04,24402.573974609375,0,24402.573974609375,30463.710159301758,-19.896250827615237
2025-06-05,24402.573974609375,1,16430.9736328125,30463.710159301758,-19.896250827615237
2025-06-06,24694.89404296875,1,16430.9736328125,30463.710159301758,-18.936682650164865
2025-06-09,25071.213256835938,1,16430.9736328125,30463.710159301758,-17.70137936012131
2025-06-10,25561.493530273438,1,16430.9736328125,30463.710159301758,-16.091988150469856
2025-06-11,25571.013427734375,1,16430.9736328125,30463.710159301758,-16.060738189742302
2025-06-12,25366.05322265625,1,16430.9736328125,30463.710159301758,-16.733539381738748
2025-06-13,25539.653564453125,1,16430.9736328125,30463.710159301758,-16.163679896833337
2025-06-16,25646.61376953125,0,25646.61376953125,30463.710159301758,-15.812572941971945
2025-06-17,25646.61376953125,0,25646.61376953125,30463.710159301758,-15.812572941971945
2025-06-18,25646.61376953125,0,25646.61376953125,30463.710159301758,-15.812572941971945
2025-06-20,25646.61376953125,0,25646.61376953125,30463.710159301758,-15.812572941971945
2025-06-23,25646.61376953125,0,25646.61376953125,30463.710159301758,-15.812572941971945
2025-06-24,25646.61376953125,0,25646.61376953125,30463.710159301758,-15.812572941971945
2025-06-25,25646.61376953125,0,25646.61376953125,30463.710159301758,-15.812572941971945
2025-06-26,25646.61376953125,0,25646.61376953125,30463.710159301758,-15.812572941971945
2025-06-27,25646.61376953125,0,25646.61376953125,30463.710159301758,-15.812572941971945
2025-06-30,25646.61376953125,0,25646.61376953125,30463.710159301758,-15.812572941971945
2025-07-01,25646.61376953125,0,25646.61376953125,30463.710159301758,-15.812572941971945
2025-07-02,25646.61376953125,0,25646.61376953125,30463.710159301758,-15.812572941971945
2025-07-03,25646.61376953125,0,25646.61376953125,30463.710159301758,-15.812572941971945
2025-07-07,25646.61376953125,0,25646.61376953125,30463.710159301758,-15.812572941971945
2025-07-08,25646.61376953125,0,25646.61376953125,30463.710159301758,-15.812572941971945
2025-07-09,25646.61376953125,0,25646.61376953125,30463.710159301758,-15.812572941971945
2025-07-10,25646.61376953125,0,25646.61376953125,30463.710159301758,-15.812572941971945
2025-07-11,25646.61376953125,0,25646.61376953125,30463.710159301758,-15.812572941971945
2025-07-14,25646.61376953125,0,25646.61376953125,30463.710159301758,-15.812572941971945
2025-07-15,25646.61376953125,0,25646.61376953125,30463.710159301758,-15.812572941971945
2025-07-16,25646.61376953125,0,25646.61376953125,30463.710159301758,-15.812572941971945
2025-07-17,25646.61376953125,0,25646.61376953125,30463.710159301758,-15.812572941971945
2025-07-18,25646.61376953125,0,25646.61376953125,30463.710159301758,-15.812572941971945
2025-07-21,25646.61376953125,0,25646.61376953125,30463.710159301758,-15.812572941971945
2025-07-22,25646.61376953125,0,25646.61376953125,30463.710159301758,-15.812572941971945
2025-07-23,25646.61376953125,0,25646.61376953125,30463.710159301758,-15.812572941971945
2025-07-24,25646.61376953125,0,25646.61376953125,30463.710159301758,-15.812572941971945
2025-07-25,25646.61376953125,0,25646.61376953125,30463.710159301758,-15.812572941971945
2025-07-28,25646.61376953125,0,25646.61376953125,30463.710159301758,-15.812572941971945
2025-07-29,25646.61376953125,0,25646.61376953125,30463.710159301758,-15.812572941971945
2025-07-30,25646.61376953125,0,25646.61376953125,30463.710159301758,-15.812572941971945
2025-07-31,25646.61376953125,0,25646.61376953125,30463.710159301758,-15.812572941971945
2025-08-01,25646.61376953125,1,17149.98370361328,30463.710159301758,-15.812572941971945
2025-08-04,25740.57406616211,1,17149.98370361328,30463.710159301758,-15.504139411914315
2025-08-05,25195.713439941406,1,17149.98370361328,30463.710159301758,-17.29269577412857
2025-08-06,25346.643341064453,1,17149.98370361328,30463.710159301758,-16.797254147570943
2025-08-07,25541.313934326172,1,17149.98370361328,30463.710159301758,-16.15822957622444
2025-08-08,25534.563934326172,1,17149.98370361328,30463.710159301758,-16.18038708745568
2025-08-11,25779.723571777344,1,17149.98370361328,30463.710159301758,-15.375627469637706
2025-08-12,25860.723571777344,1,17149.98370361328,30463.710159301758,-15.109737334862816
2025-08-13,25979.253967285156,1,17149.98370361328,30463.710159301758,-14.72065013935055
2025-08-14,25922.014099121094,1,17149.98370361328,30463.710159301758,-14.908545401827581
2025-08-15,25723.833374023438,1,17149.98370361328,30463.710159301758,-15.559092311778219
2025-08-18,25809.69400024414,1,17149.98370361328,30463.710159301758,-15.277246713288351
2025-08-19,25305.873901367188,1,17149.98370361328,30463.710159301758,-16.931083676161098
2025-08-20,25368.514099121094,1,17149.98370361328,30463.710159301758,-16.725461322789346
2025-08-21,25257.543670654297,1,17149.98370361328,30463.710159301758,-17.089732213913596
2025-08-22,25785.933868408203,1,17149.98370361328,30463.710159301758,-15.35524158558621
2025-08-25,25411.98370361328,1,17149.98370361328,30463.710159301758,-16.58276824875183
2025-08-26,25478.94400024414,1,17149.98370361328,30463.710159301758,-16.36296476361916
2025-08-27,25492.173736572266,2,8687.103637695312,30463.710159301758,-16.31953690713371
2025-08-28,25554.273406982422,2,8687.103637695312,30463.710159301758,-16.115688885716022
2025-08-29,25372.02423095703,2,8687.103637695312,30463.710159301758,-16.71393898418521
2025-09-02,25366.083374023438,3,606.34814453125,30463.710159301758,-16.733440407033996
2025-09-03,25235.399169921875,3,606.34814453125,30463.710159301758,-17.162423624830463
2025-09-04,25551.10366821289,3,606.34814453125,30463.710159301758,-16.126093851995428
2025-09-05,25220.545928955078,3,606.34814453125,30463.710159301758,-17.211180788318188
2025-09-08,25464.866760253906,3,606.34814453125,30463.710159301758,-16.409174630758198
2025-09-09,26397.86700439453,3,606.34814453125,30463.710159301758,-13.346513388047601
2025-09-10,26390.688903808594,3,606.34814453125,30463.710159301758,-13.370076179803437
2025-09-11,26482.767608642578,3,606.34814453125,30463.710159301758,-13.06781915217127
2025-09-12,26891.532196044922,3,606.34814453125,30463.710159301758,-11.726010865311856
2025-09-15,27087.254455566406,3,606.34814453125,30463.710159301758,-11.083534100341314
2025-09-16,27217.177978515625,3,606.34814453125,30463.710159301758,-10.657047890126542
2025-09-17,26878.452728271484,3,606.34814453125,30463.710159301758,-11.76894545110276
2025-09-18,28004.199645996094,1,19427.238342285156,30463.710159301758,-8.073575084729722
2025-09-19,27983.643127441406,0,27983.643127441406,30463.710159301758,-8.141053794470569
2025-09-22,27983.643127441406,0,27983.643127441406,30463.710159301758,-8.141053794470569
2025-09-23,27983.643127441406,0,27983.643127441406,30463.710159301758,-8.141053794470569
2025-09-24,27983.643127441406,0,27983.643127441406,30463.710159301758,-8.141053794470569
2025-09-25,27983.643127441406,0,27983.643127441406,30463.710159301758,-8.141053794470569
2025-09-26,27983.643127441406,0,27983.643127441406,30463.710159301758,-8.141053794470569
2025-09-29,27983.643127441406,0,27983.643127441406,30463.710159301758,-8.141053794470569
2025-09-30,27983.643127441406,0,27983.643127441406,30463.710159301758,-8.141053794470569
2025-10-01,27983.643127441406,0,27983.643127441406,30463.710159301758,-8.141053794470569
2025-10-02,27983.643127441406,0,27983.643127441406,30463.710159301758,-8.141053794470569
2025-10-03,27983.643127441406,1,18746.363159179688,30463.710159301758,-8.141053794470569
2025-10-06,28049.942810058594,1,18746.363159179688,30463.710159301758,-7.923418837104931
2025-10-07,28016.403381347656,1,18746.363159179688,30463.710159301758,-8.03351517315708
2025-10-08,28078.28350830078,1,18746.363159179688,30463.710159301758,-7.83038782383049
2025-10-09,28281.993286132812,1,18746.363159179688,30463.710159301758,-7.161691277130215
2025-10-10,27915.26300048828,1,18746.363159179688,30463.710159301758,-8.36551800646428
2025-10-13,28050.463317871094,1,18746.363159179688,30463.710159301758,-7.921710221149166
2025-10-14,27958.8134765625,1,18746.363159179688,30463.710159301758,-8.222559463836072
2025-10-15,28074.51300048828,1,18746.363159179688,30463.710159301758,-7.842764871119816
2025-10-16,28003.27325439453,1,18746.363159179688,30463.710159301758,-8.076616052480263
2025-10-17,28066.32293701172,1,18746.363159179688,30463.710159301758,-7.869649526448187
