date,equity,peak,dd
2021-04-18,88263.3856272138,89502.86046065835,-1.3848438218233055
2021-04-19,87048.29235602469,89502.86046065835,-2.742446545283982
2021-04-20,88508.68289407933,89502.86046065835,-1.1107774226009428
2021-04-21,89759.11339172254,89759.11339172254,0.0
2021-04-22,97144.98596451472,97144.98596451472,0.0
2021-04-23,94519.53465825578,97144.98596451472,-2.702611236382255
2021-04-24,96292.70060324238,97144.98596451472,-0.8773333515984709
2021-04-25,104932.05114772156,104932.05114772156,0.0
2021-04-26,105076.32010004736,105076.32010004736,0.0
2021-04-27,106304.50695921159,106304.50695921159,0.0
2021-04-28,108985.34445461379,108985.34445461379,0.0
2021-04-29,106986.79739299999,108985.34445461379,-1.8337759738384696
2021-04-30,107704.34993259588,108985.34445461379,-1.175382367627758
2021-05-01,116553.13386546222,116553.13386546222,0.0
2021-05-02,114130.56253897409,116553.13386546222,-2.078512388422364
2021-05-03,120299.41129470189,120299.41129470189,0.0
2021-05-04,114784.08151591512,120299.41129470189,-4.584668968392253
2021-05-05,120588.7468186512,120588.7468186512,0.0
2021-05-06,118740.53609145692,120588.7468186512,-1.5326560528684603
2021-05-07,118367.24234877127,120588.7468186512,-1.8422154044114643
2021-05-08,126419.51822109304,126419.51822109304,0.0
2021-05-09,125596.62341603953,126419.51822109304,-0.6509238578289498
2021-05-10,124050.58524632145,126419.51822109304,-1.8738664789313575
2021-05-11,127688.4385679361,127688.4385679361,0.0
2021-05-12,116481.27371071358,127688.4385679361,-8.776961315303264
2021-05-13,114062.98336437266,127688.4385679361,-10.670860538649373
2021-05-14,120767.27318919354,127688.4385679361,-5.420353993177059
2021-05-15,115447.54657701991,127688.4385679361,-9.586531191235045
2021-05-16,116855.40144174662,127688.4385679361,-8.483960840687862
2021-05-17,106761.09066842568,127688.4385679361,-16.38938351366566
2021-05-18,117136.28867228879,127688.4385679361,-8.263982247721732
2021-05-19,76825.11043776656,127688.4385679361,-39.83393383192474
2021-05-20,81250.29247411899,127688.4385679361,-36.36832481831148
2021-05-21,69047.06785810871,127688.4385679361,-45.925356569089445
2021-05-22,69047.06785810871,127688.4385679361,-45.925356569089445
2021-05-23,65809.48079297214,127688.4385679361,-48.460893146595666
2021-05-24,84973.74606998572,127688.4385679361,-33.45227882571702
2021-05-25,90752.11434794153,127688.4385679361,-28.926913535983722
2021-05-26,97767.95399809431,127688.4385679361,-23.43241479448644
2021-05-27,93003.87530059103,127688.4385679361,-27.163432849788745
2021-05-28,87719.57164639287,127688.4385679361,-31.301868336558886
2021-05-29,84470.30595940904,127688.4385679361,-33.84655109987349
2021-05-30,88801.20496472975,127688.4385679361,-30.45478043222884
2021-05-31,89219.01170709183,127688.4385679361,-30.12757246645848
2021-06-01,87664.24760462195,127688.4385679361,-31.345195706202833
2021-06-02,87664.24760462195,127688.4385679361,-31.345195706202833
2021-06-03,88380.50031837623,127688.4385679361,-30.784257909651114
2021-06-04,83450.81089108431,127688.4385679361,-34.644975044718194
2021-06-05,80781.74129744913,127688.4385679361,-36.73527360547248
2021-06-06,80781.74129744913,127688.4385679361,-36.73527360547248
2021-06-07,80781.74129744913,127688.4385679361,-36.73527360547248
2021-06-08,80781.74129744913,127688.4385679361,-36.73527360547248
2021-06-09,80781.74129744913,127688.4385679361,-36.73527360547248
2021-06-10,79840.23391935672,127688.4385679361,-37.47262100250521
2021-06-11,74742.12891284554,127688.4385679361,-41.46523385272716
2021-06-12,74742.12891284554,127688.4385679361,-41.46523385272716
2021-06-13,74742.12891284554,127688.4385679361,-41.46523385272716
2021-06-14,74742.12891284554,127688.4385679361,-41.46523385272716
2021-06-15,74742.12891284554,127688.4385679361,-41.46523385272716
2021-06-16,73359.53768909893,127688.4385679361,-42.54801882468921
2021-06-17,72940.93063190719,127688.4385679361,-42.875853562028425
2021-06-18,68927.81195328612,127688.4385679361,-46.01875257749873
2021-06-19,67821.24506252544,127688.4385679361,-46.885367365157784
2021-06-20,67876.49178824708,127688.4385679361,-46.84210054606183
2021-06-21,65180.97076291355,127688.4385679361,-48.95311471113785
2021-06-22,65180.97076291355,127688.4385679361,-48.95311471113785
2021-06-23,65180.97076291355,127688.4385679361,-48.95311471113785
2021-06-24,65180.97076291355,127688.4385679361,-48.95311471113785
2021-06-25,65180.97076291355,127688.4385679361,-48.95311471113785
2021-06-26,65180.97076291355,127688.4385679361,-48.95311471113785
2021-06-27,65180.97076291355,127688.4385679361,-48.95311471113785
2021-06-28,65180.97076291355,127688.4385679361,-48.95311471113785
2021-06-29,65180.97076291355,127688.4385679361,-48.95311471113785
2021-06-30,65180.97076291355,127688.4385679361,-48.95311471113785
2021-07-01,65180.97076291355,127688.4385679361,-48.95311471113785
2021-07-02,65180.97076291355,127688.4385679361,-48.95311471113785
2021-07-03,65180.97076291355,127688.4385679361,-48.95311471113785
2021-07-04,65180.97076291355,127688.4385679361,-48.95311471113785
2021-07-05,65180.97076291355,127688.4385679361,-48.95311471113785
2021-07-06,65180.97076291355,127688.4385679361,-48.95311471113785
2021-07-07,65180.97076291355,127688.4385679361,-48.95311471113785
2021-07-08,65180.97076291355,127688.4385679361,-48.95311471113785
2021-07-09,65180.97076291355,127688.4385679361,-48.95311471113785
2021-07-10,65180.97076291355,127688.4385679361,-48.95311471113785
2021-07-11,65180.97076291355,127688.4385679361,-48.95311471113785
2021-07-12,65180.97076291355,127688.4385679361,-48.95311471113785
2021-07-13,65180.97076291355,127688.4385679361,-48.95311471113785
2021-07-14,65180.97076291355,127688.4385679361,-48.95311471113785
2021-07-15,65180.97076291355,127688.4385679361,-48.95311471113785
2021-07-16,65180.97076291355,127688.4385679361,-48.95311471113785
2021-07-17,65180.97076291355,127688.4385679361,-48.95311471113785
2021-07-18,65180.97076291355,127688.4385679361,-48.95311471113785
2021-07-19,65180.97076291355,127688.4385679361,-48.95311471113785
2021-07-20,65180.97076291355,127688.4385679361,-48.95311471113785
2021-07-21,65180.97076291355,127688.4385679361,-48.95311471113785
2021-07-22,65180.97076291355,127688.4385679361,-48.95311471113785
2021-07-23,65180.97076291355,127688.4385679361,-48.95311471113785
2021-07-24,65180.97076291355,127688.4385679361,-48.95311471113785
2021-07-25,65180.97076291355,127688.4385679361,-48.95311471113785
2021-07-26,65180.97076291355,127688.4385679361,-48.95311471113785
2021-07-27,65180.97076291355,127688.4385679361,-48.95311471113785
2021-07-28,65692.41321233317,127688.4385679361,-48.55257535522154
2021-07-29,65703.28147038615,127688.4385679361,-48.544063810891544
2021-07-30,68440.7207670786,127688.4385679361,-46.40022108919047
2021-07-31,68558.49795278836,127688.4385679361,-46.307983148911255
2021-08-01,67364.0989135411,127688.4385679361,-47.24338423349088
2021-08-02,67144.1216504804,127688.4385679361,-47.41566080412468
2021-08-03,65226.1194643548,127688.4385679361,-48.917756222971185
2021-08-04,68687.22291623181,127688.4385679361,-46.2071713879663
2021-08-05,70621.09594956972,127688.4385679361,-44.69264661577324
2021-08-06,72906.04852307533,127688.4385679361,-42.90317170392372
2021-08-07,76904.17390645212,127688.4385679361,-39.77201478148268
2021-08-08,75062.1531744399,127688.4385679361,-41.21460484889288
2021-08-09,78563.19127932972,127688.4385679361,-38.47274494038824
2021-08-10,77669.64897608098,127688.4385679361,-39.172528188793564
2021-08-11,77861.73062315243,127688.4385679361,-39.02209824444958
2021-08-12,76053.69775861943,127688.4385679361,-40.43807050067781
2021-08-13,80696.04775456907,127688.4385679361,-36.80238504002453
2021-08-14,79742.98965040216,127688.4385679361,-37.54877846049058
2021-08-15,80080.02743886961,127688.4385679361,-37.28482520658018
2021-08-16,78083.84630182323,127688.4385679361,-38.84814696024414
2021-08-17,76003.85632141324,127688.4385679361,-40.477104134235525
2021-08-18,78796.9003959746,127688.4385679361,-38.28971418265794
2021-08-19,81541.20657405541,127688.4385679361,-36.14049361981058
2021-08-20,86142.19600237932,127688.4385679361,-32.537199946612446
2021-08-21,83742.60966074374,127688.4385679361,-34.41645101158565
2021-08-22,83726.4078085843,127688.4385679361,-34.42913959352865
2021-08-23,84815.34854751856,127688.4385679361,-33.57632883701299
2021-08-24,81916.98294988163,127688.4385679361,-35.846201998704814
2021-08-25,83613.837753299,127688.4385679361,-34.51729953701908
2021-08-26,82340.438067564,127688.4385679361,-35.514570472443275
2021-08-27,89191.92798133528,127688.4385679361,-30.148783255830104
2021-08-28,88892.01532338321,127688.4385679361,-30.383661731372346
2021-08-29,88715.52064145704,127688.4385679361,-30.521884646387683
2021-08-30,87405.88419331826,127688.4385679361,-31.54753462913221
2021-08-31,88975.56914552598,127688.4385679361,-30.318226032510452
2021-09-01,93049.37220223297,127688.4385679361,-27.12780166645515
2021-09-02,93087.34189025029,127688.4385679361,-27.098065467592384
2021-09-03,94658.54444294817,127688.4385679361,-25.86756835264652
2021-09-04,94224.52471548432,127688.4385679361,-26.20747361919336
2021-09-05,95997.3377449183,127688.4385679361,-24.819083997300726
2021-09-06,96468.62321709967,127688.4385679361,-24.449993829493078
2021-09-07,88664.77843331751,127688.4385679361,-30.561623724340727
2021-09-08,92438.30355577807,127688.4385679361,-27.606363902244247
2021-09-09,92563.99215259882,127688.4385679361,-27.50793009082766
2021-09-10,88612.05582227843,127688.4385679361,-30.602913767221956
2021-09-11,89047.36622146127,127688.4385679361,-30.261997703038716
2021-09-12,90399.51405443477,127688.4385679361,-29.203054663137664
2021-09-13,85616.22960683171,127688.4385679361,-32.94911382185949
2021-09-14,87559.93618460906,127688.4385679361,-31.426887847780232
2021-09-15,88944.17788245116,127688.4385679361,-30.342810296698257
2021-09-16,89729.71200791786,127688.4385679361,-29.72761432885912
2021-09-17,88171.56729716103,127688.4385679361,-30.94788511314615
2021-09-18,93247.20402653552,127688.4385679361,-26.972868434816256
2021-09-19,89452.89605706483,127688.4385679361,-29.944404473650295
2021-09-20,79638.19860714894,127688.4385679361,-37.63084622201111
2021-09-21,80461.83810516667,127688.4385679361,-36.985807793117246
2021-09-22,85802.60774285668,127688.4385679361,-32.803150617895795
2021-09-23,86588.43406966727,127688.4385679361,-32.187725810744986
2021-09-24,81818.33410843971,127688.4385679361,-35.92345945642635
2021-09-25,78546.7170392552,127688.4385679361,-38.4856468446321
2021-09-26,78546.7170392552,127688.4385679361,-38.4856468446321
2021-09-27,78546.7170392552,127688.4385679361,-38.4856468446321
2021-09-28,78546.7170392552,127688.4385679361,-38.4856468446321
2021-09-29,78546.7170392552,127688.4385679361,-38.4856468446321
2021-09-30,78546.7170392552,127688.4385679361,-38.4856468446321
2021-10-01,79043.61278031918,127688.4385679361,-38.09649983442757
2021-10-02,80062.76998212341,127688.4385679361,-37.29834049186344
2021-10-03,79751.82197729332,127688.4385679361,-37.541861368395
2021-10-04,77554.7680234831,127688.4385679361,-39.262497925980654
2021-10-05,77239.94188614446,127688.4385679361,-39.509055986263576
2021-10-06,74438.31864592314,127688.4385679361,-41.703164765133735
2021-10-07,73340.3027993248,127688.4385679361,-42.56308274902712
2021-10-08,73283.12248819282,127688.4385679361,-42.60786386764151
2021-10-09,74073.95231842209,127688.4385679361,-41.988520535466215
2021-10-10,72874.13487504041,127688.4385679361,-42.928165077163165
2021-10-11,75635.45599725631,127688.4385679361,-40.765619154302065
2021-10-12,74242.63816054122,127688.4385679361,-41.85641316222946
2021-10-13,76007.1656039584,127688.4385679361,-40.474512448894025
2021-10-14,77224.02661011751,127688.4385679361,-39.52152013431444
2021-10-15,80782.42537028645,127688.4385679361,-36.7347378695476
2021-10-16,80058.69834606361,127688.4385679361,-37.301529219132306
2021-10-17,80644.00371182634,127688.4385679361,-36.84314365789661
2021-10-18,80281.26223029742,127688.4385679361,-37.12722691993441
2021-10-19,82772.13036015039,127688.4385679361,-35.17648795109056
2021-10-20,85964.54317780139,127688.4385679361,-32.67632986829555
2021-10-21,83288.47187617986,127688.4385679361,-34.77211186049035
2021-10-22,81822.57807372384,127688.4385679361,-35.92013576844666
2021-10-23,83815.71555090822,127688.4385679361,-34.359197676057086
2021-10-24,82898.57698146453,127688.4385679361,-35.0774604880467
2021-10-25,85041.04739417095,127688.4385679361,-33.399571372371966
2021-10-26,82954.89304408956,127688.4385679361,-35.03335621106075
2021-10-27,80356.62308102567,127688.4385679361,-37.06820759792417
2021-10-28,88640.04003721042,127688.4385679361,-30.580997754115497
2021-10-29,89283.73271203956,127688.4385679361,-30.076885806277186
2021-10-30,86623.02813168925,127688.4385679361,-32.16063325451205
2021-10-31,86786.22875535439,127688.4385679361,-32.03282166444526
2021-11-01,86555.24023883155,127688.4385679361,-32.2137217671589
2021-11-02,90234.86496799417,127688.4385679361,-29.332000625894494
2021-11-03,91399.12842757402,127688.4385679361,-28.42020040918153
2021-11-04,89477.74412096894,127688.4385679361,-29.924944556853767
2021-11-05,88806.4535415542,127688.4385679361,-30.450669976432437
2021-11-06,89066.72909113813,127688.4385679361,-30.24683355043883
2021-11-07,90749.29767504576,127688.4385679361,-28.92911943099455
2021-11-08,94616.97578459769,127688.4385679361,-25.90012310765542
2021-11-09,92454.49446503643,127688.4385679361,-27.593683890302717
2021-11-10,89834.48689927909,127688.4385679361,-29.64555921679391
2021-11-11,90331.07801596852,127688.4385679361,-29.25665077507526
2021-11-12,89475.45209783575,127688.4385679361,-29.9267395691187
2021-11-13,89586.77209835521,127688.4385679361,-29.839558613843536
2021-11-14,90078.44425227243,127688.4385679361,-29.45450248861288
2021-11-15,88485.54758870714,127688.4385679361,-30.7019894822907
2021-11-16,85530.77903789574,127688.4385679361,-33.01603496984619
2021-11-17,87883.30058181792,127688.4385679361,-31.173642995830058
2021-11-18,86009.50938432707,127688.4385679361,-32.641114302164425
2021-11-19,88931.1017484776,127688.4385679361,-30.353050952876853
2021-11-20,92343.220672772,127688.4385679361,-27.68082865729368
2021-11-21,91510.82452928403,127688.4385679361,-28.332724907904584
2021-11-22,92996.9038465654,127688.4385679361,-27.168892587650532
2021-11-23,90315.9966179667,127688.4385679361,-29.268461866330643
2021-11-24,89413.29178513966,127688.4385679361,-29.975420807133062
2021-11-25,90019.71397935104,127688.4385679361,-29.500497469505486
2021-11-26,85304.58304695322,127688.4385679361,-33.193181776150176
2021-11-27,85304.58304695322,127688.4385679361,-33.193181776150176
2021-11-28,85304.58304695322,127688.4385679361,-33.193181776150176
2021-11-29,85304.58304695322,127688.4385679361,-33.193181776150176
2021-11-30,85304.58304695322,127688.4385679361,-33.193181776150176
2021-12-01,85083.95894859682,127688.4385679361,-33.365964919895035
2021-12-02,80661.3154283322,127688.4385679361,-36.82958587874291
2021-12-03,82588.92958154393,127688.4385679361,-35.31996278770154
2021-12-04,72876.00894291591,127688.4385679361,-42.92669738917472
2021-12-05,73720.89585924555,127688.4385679361,-42.26501891162006
2021-12-06,76750.10751664714,127688.4385679361,-39.89267283912116
2021-12-07,77872.78878031921,127688.4385679361,-39.013437979439836
2021-12-08,78548.91981463658,127688.4385679361,-38.4839217273027
2021-12-09,72166.62733725064,127688.4385679361,-43.482254034413074
2021-12-10,70852.16280029551,127688.4385679361,-44.511685165138175
2021-12-11,71302.99497589094,127688.4385679361,-44.15861312459039
2021-12-12,70713.90653032136,127688.4385679361,-44.61996142845907
2021-12-13,67262.8337039141,127688.4385679361,-47.32269071633514
2021-12-14,67262.8337039141,127688.4385679361,-47.32269071633514
2021-12-15,67262.8337039141,127688.4385679361,-47.32269071633514
2021-12-16,66441.2557981491,127688.4385679361,-47.96611459635063
2021-12-17,67362.81072525095,127688.4385679361,-47.24439308621442
2021-12-18,69083.57876311502,127688.4385679361,-45.89676282527381
2021-12-19,68929.85005777993,127688.4385679361,-46.017156423205776
2021-12-20,67357.38715335654,127688.4385679361,-47.24864059049534
2021-12-21,67357.38715335654,127688.4385679361,-47.24864059049534
2021-12-22,69219.53470657399,127688.4385679361,-45.79028807706343
2021-12-23,72803.6306987608,127688.4385679361,-42.98338086417595
2021-12-24,68419.87173290829,127688.4385679361,-46.41654914081686
2021-12-25,70954.36546682345,127688.4385679361,-44.431644507053406
2021-12-26,74561.40699488076,127688.4385679361,-41.606767354108825
2021-12-27,71998.01054793461,127688.4385679361,-43.61430732851481
2021-12-28,67348.72823590806,127688.4385679361,-47.25542187590034
2021-12-29,66096.73680368303,127688.4385679361,-48.23592680357154
2021-12-30,67402.67611455542,127688.4385679361,-47.21317225702145
2021-12-31,66946.5914591983,127688.4385679361,-47.57035780997537
2022-01-01,68621.94608471237,127688.4385679361,-46.258293347206724
2022-01-02,68048.93819769536,127688.4385679361,-46.70704806097993
2022-01-03,65318.45695743058,127688.4385679361,-48.84544153723192
2022-01-04,63375.726160802806,127688.4385679361,-50.36690332219544
2022-01-05,64524.58725384588,127688.4385679361,-49.46716556525527
2022-01-06,64424.75426487827,127688.4385679361,-49.54535039552438
2022-01-07,65249.88636780903,127688.4385679361,-48.89914302374909
2022-01-08,64562.770829701374,127688.4385679361,-49.4372618587931
2022-01-09,67520.62896064018,127688.4385679361,-47.1207967472199
2022-01-10,67969.02633941665,127688.4385679361,-46.76963153304282
2022-01-11,66282.75276908359,127688.4385679361,-48.090247235799566
2022-01-12,66405.7872370998,127688.4385679361,-47.99389202197122
2022-01-13,63711.44568391955,127688.4385679361,-50.10398247604685
2022-01-14,64996.91174797653,127688.4385679361,-49.09726168090371
2022-01-15,64248.84545773499,127688.4385679361,-49.683114479035886
2022-01-16,64673.58817196346,127688.4385679361,-49.35047456347886
2022-01-17,62252.196468514,127688.4385679361,-51.24680263405917
2022-01-18,61067.960715381036,127688.4385679361,-52.17424427749574
2022-01-19,61067.960715381036,127688.4385679361,-52.17424427749574
2022-01-20,61067.960715381036,127688.4385679361,-52.17424427749574
2022-01-21,61067.960715381036,127688.4385679361,-52.17424427749574
2022-01-22,61067.960715381036,127688.4385679361,-52.17424427749574
2022-01-23,61067.960715381036,127688.4385679361,-52.17424427749574
2022-01-24,61067.960715381036,127688.4385679361,-52.17424427749574
2022-01-25,61067.960715381036,127688.4385679361,-52.17424427749574
2022-01-26,61067.960715381036,127688.4385679361,-52.17424427749574
2022-01-27,61067.960715381036,127688.4385679361,-52.17424427749574
2022-01-28,61067.960715381036,127688.4385679361,-52.17424427749574
2022-01-29,61067.960715381036,127688.4385679361,-52.17424427749574
2022-01-30,61067.960715381036,127688.4385679361,-52.17424427749574
2022-01-31,61067.960715381036,127688.4385679361,-52.17424427749574
2022-02-01,61067.960715381036,127688.4385679361,-52.17424427749574
2022-02-02,61067.960715381036,127688.4385679361,-52.17424427749574
2022-02-03,61067.960715381036,127688.4385679361,-52.17424427749574
2022-02-04,61067.960715381036,127688.4385679361,-52.17424427749574
2022-02-05,61067.960715381036,127688.4385679361,-52.17424427749574
2022-02-06,61067.960715381036,127688.4385679361,-52.17424427749574
2022-02-07,61067.960715381036,127688.4385679361,-52.17424427749574
2022-02-08,61067.960715381036,127688.4385679361,-52.17424427749574
2022-02-09,61228.0892227475,127688.4385679361,-52.04883863453985
2022-02-10,59623.87181358111,127688.4385679361,-53.30519154100355
2022-02-11,57817.372106298004,127688.4385679361,-54.719963095533885
2022-02-12,57634.11654536777,127688.4385679361,-54.863480835264674
2022-02-13,57381.920834255245,127688.4385679361,-55.06098948517925
2022-02-14,57664.897797804966,127688.4385679361,-54.83937430472642
2022-02-15,59109.77584031581,127688.4385679361,-53.7078090207308
2022-02-16,58342.64788821225,127688.4385679361,-54.3085900786771
2022-02-17,54333.24522241036,127688.4385679361,-57.448578875445655
2022-02-18,52752.54594787945,127688.4385679361,-58.68651340754497
2022-02-19,52935.38806396439,127688.4385679361,-58.54331945973297
2022-02-20,51811.0369062522,127688.4385679361,-59.42386210738542
2022-02-21,49226.65892735956,127688.4385679361,-61.44783389988066
2022-02-22,49226.65892735956,127688.4385679361,-61.44783389988066
2022-02-23,49226.65892735956,127688.4385679361,-61.44783389988066
2022-02-24,49226.65892735956,127688.4385679361,-61.44783389988066
2022-02-25,49226.65892735956,127688.4385679361,-61.44783389988066
2022-02-26,49561.43657715357,127688.4385679361,-61.18565068772095
2022-02-27,47359.0229067723,127688.4385679361,-62.910484740891306
2022-02-28,50347.802063822135,127688.4385679361,-60.56980363415221
2022-03-01,51114.08001335937,127688.4385679361,-59.969688261036765
2022-03-02,50012.87073888068,127688.4385679361,-60.83210719796567
2022-03-03,50012.87073888068,127688.4385679361,-60.83210719796567
2022-03-04,50012.87073888068,127688.4385679361,-60.83210719796567
2022-03-05,50012.87073888068,127688.4385679361,-60.83210719796567
2022-03-06,50012.87073888068,127688.4385679361,-60.83210719796567
2022-03-07,50012.87073888068,127688.4385679361,-60.83210719796567
2022-03-08,50012.87073888068,127688.4385679361,-60.83210719796567
2022-03-09,50012.87073888068,127688.4385679361,-60.83210719796567
2022-03-10,48420.898503460936,127688.4385679361,-62.07887021995433
2022-03-11,48019.07660918338,127688.4385679361,-62.3935595518814
2022-03-12,48087.271289028366,127688.4385679361,-62.34015246145896
2022-03-13,47427.86630869593,127688.4385679361,-62.85656959971193
2022-03-14,48564.30179615352,127688.4385679361,-61.9665630335709
2022-03-15,48564.30179615352,127688.4385679361,-61.9665630335709
2022-03-16,48564.30179615352,127688.4385679361,-61.9665630335709
2022-03-17,48564.30179615352,127688.4385679361,-61.9665630335709
2022-03-18,48890.84129520401,127688.4385679361,-61.71083158073717
2022-03-19,49545.095612420046,127688.4385679361,-61.1984482165472
2022-03-20,48191.162961966525,127688.4385679361,-62.258789047430774
2022-03-21,48336.79525729607,127688.4385679361,-62.144736203678555
2022-03-22,50825.53740207581,127688.4385679361,-60.19566221335357
2022-03-23,52059.45157789539,127688.4385679361,-59.22931460220076
2022-03-24,52811.27297187279,127688.4385679361,-58.64052097107071
2022-03-25,52015.68660206719,127688.4385679361,-59.26358941699138
2022-03-26,52539.19006384259,127688.4385679361,-58.85360440374613
2022-03-27,55579.813588216406,127688.4385679361,-56.472321056189124
2022-03-28,55052.60358824401,127688.4385679361,-56.885208868026446
2022-03-29,55887.72430653834,127688.4385679361,-56.23117884959999
2022-03-30,55703.67835905229,127688.4385679361,-56.375315585509824
2022-03-31,53514.316634118266,127688.4385679361,-58.08992792589738
2022-04-01,54909.80377572235,127688.4385679361,-56.997043435136206
2022-04-02,54695.59456356015,127688.4385679361,-57.16480272060059
2022-04-03,55467.24941536568,127688.4385679361,-56.56047639281409
2022-04-04,55532.514204435516,127688.4385679361,-56.509363864693455
2022-04-05,54337.37359674131,127688.4385679361,-57.445345713244556
2022-04-06,51711.42466040272,127688.4385679361,-59.501874061299695
2022-04-07,52248.209538070514,127688.4385679361,-59.08148762405605
2022-04-08,51433.623111194756,127688.4385679361,-59.71943608361244
2022-04-09,51891.556600451644,127688.4385679361,-59.36080260481613
2022-04-10,51563.3992664589,127688.4385679361,-59.617801075212604
2022-04-11,47854.43980064131,127688.4385679361,-62.522495899125154
2022-04-12,47854.43980064131,127688.4385679361,-62.522495899125154
2022-04-13,47854.43980064131,127688.4385679361,-62.522495899125154
2022-04-14,47854.43980064131,127688.4385679361,-62.522495899125154
2022-04-15,47854.43980064131,127688.4385679361,-62.522495899125154
2022-04-16,47854.43980064131,127688.4385679361,-62.522495899125154
2022-04-17,47854.43980064131,127688.4385679361,-62.522495899125154
2022-04-18,47854.43980064131,127688.4385679361,-62.522495899125154
2022-04-19,47854.43980064131,127688.4385679361,-62.522495899125154
2022-04-20,47854.43980064131,127688.4385679361,-62.522495899125154
2022-04-21,47854.43980064131,127688.4385679361,-62.522495899125154
2022-04-22,47854.43980064131,127688.4385679361,-62.522495899125154
2022-04-23,47854.43980064131,127688.4385679361,-62.522495899125154
2022-04-24,47854.43980064131,127688.4385679361,-62.522495899125154
2022-04-25,47854.43980064131,127688.4385679361,-62.522495899125154
2022-04-26,47854.43980064131,127688.4385679361,-62.522495899125154
2022-04-27,47854.43980064131,127688.4385679361,-62.522495899125154
2022-04-28,47854.43980064131,127688.4385679361,-62.522495899125154
2022-04-29,47854.43980064131,127688.4385679361,-62.522495899125154
2022-04-30,47854.43980064131,127688.4385679361,-62.522495899125154
2022-05-01,47854.43980064131,127688.4385679361,-62.522495899125154
2022-05-02,47854.43980064131,127688.4385679361,-62.522495899125154
2022-05-03,47854.43980064131,127688.4385679361,-62.522495899125154
2022-05-04,47854.43980064131,127688.4385679361,-62.522495899125154
2022-05-05,47854.43980064131,127688.4385679361,-62.522495899125154
2022-05-06,47854.43980064131,127688.4385679361,-62.522495899125154
2022-05-07,47854.43980064131,127688.4385679361,-62.522495899125154
2022-05-08,47854.43980064131,127688.4385679361,-62.522495899125154
2022-05-09,47854.43980064131,127688.4385679361,-62.522495899125154
2022-05-10,47854.43980064131,127688.4385679361,-62.522495899125154
2022-05-11,47854.43980064131,127688.4385679361,-62.522495899125154
2022-05-12,47854.43980064131,127688.4385679361,-62.522495899125154
2022-05-13,47854.43980064131,127688.4385679361,-62.522495899125154
2022-05-14,47854.43980064131,127688.4385679361,-62.522495899125154
2022-05-15,47854.43980064131,127688.4385679361,-62.522495899125154
2022-05-16,47854.43980064131,127688.4385679361,-62.522495899125154
2022-05-17,47854.43980064131,127688.4385679361,-62.522495899125154
2022-05-18,47854.43980064131,127688.4385679361,-62.522495899125154
2022-05-19,47854.43980064131,127688.4385679361,-62.522495899125154
2022-05-20,47854.43980064131,127688.4385679361,-62.522495899125154
2022-05-21,47854.43980064131,127688.4385679361,-62.522495899125154
2022-05-22,47854.43980064131,127688.4385679361,-62.522495899125154
2022-05-23,47854.43980064131,127688.4385679361,-62.522495899125154
2022-05-24,47854.43980064131,127688.4385679361,-62.522495899125154
2022-05-25,47854.43980064131,127688.4385679361,-62.522495899125154
2022-05-26,47854.43980064131,127688.4385679361,-62.522495899125154
2022-05-27,47854.43980064131,127688.4385679361,-62.522495899125154
2022-05-28,47854.43980064131,127688.4385679361,-62.522495899125154
2022-05-29,47854.43980064131,127688.4385679361,-62.522495899125154
2022-05-30,47854.43980064131,127688.4385679361,-62.522495899125154
2022-05-31,47854.43980064131,127688.4385679361,-62.522495899125154
2022-06-01,47854.43980064131,127688.4385679361,-62.522495899125154
2022-06-02,47854.43980064131,127688.4385679361,-62.522495899125154
2022-06-03,47854.43980064131,127688.4385679361,-62.522495899125154
2022-06-04,47854.43980064131,127688.4385679361,-62.522495899125154
2022-06-05,47854.43980064131,127688.4385679361,-62.522495899125154
2022-06-06,47854.43980064131,127688.4385679361,-62.522495899125154
2022-06-07,47682.099603595496,127688.4385679361,-62.65746520329917
2022-06-08,46901.101869762984,127688.4385679361,-63.26910846763197
2022-06-09,47864.75539145721,127688.4385679361,-62.51441717960161
2022-06-10,44741.293321608144,127688.4385679361,-64.96057605262067
2022-06-11,42234.97559367257,127688.4385679361,-66.9234144709181
2022-06-12,40955.06819485327,127688.4385679361,-67.92578196258286
2022-06-13,40955.06819485327,127688.4385679361,-67.92578196258286
2022-06-14,40955.06819485327,127688.4385679361,-67.92578196258286
2022-06-15,40955.06819485327,127688.4385679361,-67.92578196258286
2022-06-16,38053.72363224346,127688.4385679361,-70.19798811934164
2022-06-17,38053.72363224346,127688.4385679361,-70.19798811934164
2022-06-18,38053.72363224346,127688.4385679361,-70.19798811934164
2022-06-19,38053.72363224346,127688.4385679361,-70.19798811934164
2022-06-20,38053.72363224346,127688.4385679361,-70.19798811934164
2022-06-21,38053.72363224346,127688.4385679361,-70.19798811934164
2022-06-22,38053.72363224346,127688.4385679361,-70.19798811934164
2022-06-23,38053.72363224346,127688.4385679361,-70.19798811934164
2022-06-24,38053.72363224346,127688.4385679361,-70.19798811934164
2022-06-25,38053.72363224346,127688.4385679361,-70.19798811934164
2022-06-26,38053.72363224346,127688.4385679361,-70.19798811934164
2022-06-27,38053.72363224346,127688.4385679361,-70.19798811934164
2022-06-28,38053.72363224346,127688.4385679361,-70.19798811934164
2022-06-29,38053.72363224346,127688.4385679361,-70.19798811934164
