week,equity,profit,profit_pct
2023-W52,868168.0693421562,55389.503082657466,6.814833139309573
2023-W53,848975.818823141,-19192.250519015128,-2.2106607230507613
2024-W01,753539.4399546697,-95436.37886847137,-11.241354200260522
2024-W02,823345.8471747204,69806.40722005069,9.263802731314241
2024-W03,1008145.2909205579,184799.44374583755,22.44493542779984
2024-W04,1041572.4314500442,33427.140529486234,3.315706657615114
2024-W05,1219656.5137411037,178084.08229105955,17.09761864982702
2024-W06,1266185.5355735237,46529.021832420025,3.8149283268040346
2024-W07,1251054.3971806492,-15131.138392874505,-1.1950174731715557
2024-W08,1246772.3514544754,-4282.04572617379,-0.34227494310589135
2024-W09,1420364.391264834,173592.03981035855,13.923314838338152
2024-W10,1597511.8235370552,177147.4322722212,12.471970809861798
2024-W11,1490474.7155904095,-107037.1079466457,-6.700238857052998
2024-W12,1651729.616751136,161254.90116072656,10.819029633578857
2024-W13,1641485.665441815,-10243.951309320983,-0.6201954124592346
2024-W14,1574428.8076944184,-67056.85774739669,-4.085132094610644
2024-W15,1546784.5887195582,-27644.218974860152,-1.7558252770629945
2024-W16,1396213.778166289,-150570.81055326923,-9.734439536788575
2024-W17,1396213.778166289,0.0,0.0
2024-W18,1396213.778166289,0.0,0.0
2024-W19,1280841.3365327974,-115372.44163349154,-8.263236148909481
2024-W20,1383628.957401541,102787.62086874363,8.025008089369368
2024-W21,1516199.4641800923,132570.50677855127,9.581362551671301
2024-W22,1555494.8380115086,39295.37383141625,2.5917021315309485
2024-W23,1673626.2692043968,118131.43119288818,7.594459866154457
2024-W24,1710379.2235735608,36752.95436916407,2.1960072595320623
2024-W25,1672328.4337167968,-38050.78985676402,-2.224699021849852
2024-W26,1721885.9738566368,49557.540139839984,2.9633856089916977
2024-W27,2024326.1499195648,302440.17606292805,17.564471785871525
2024-W28,2030218.6523230392,5892.502403474413,0.2910846359272856
2024-W29,1849492.6399772933,-180726.01234574593,-8.901800411446004
2024-W30,1612417.2010079895,-237075.43896930385,-12.818404023073837
2024-W31,1368839.6307359205,-243577.57027206896,-15.106361437957771
2024-W32,1368839.6307359205,0.0,0.0
2024-W33,1395083.6383133763,26244.007577455835,1.9172448684398713
2024-W34,1391731.264592616,-3352.373720760457,-0.24029912104863715
2024-W35,1295516.577850231,-96214.68674238492,-6.913309285363267
2024-W36,1183280.5362836346,-112236.04156659637,-8.663419942710416
2024-W37,1280350.0613091975,97069.52502556285,8.203424466900477
2024-W38,1362712.7775414041,82362.71623220667,6.4328279211380845
2024-W39,1444536.3172453204,81823.53970391629,6.004459710984866
2024-W40,1505279.1588971475,60742.8416518271,4.2050061965670515
2024-W41,1684496.3425748404,179217.1836776929,11.905910117628782
2024-W42,1681001.167553544,-3495.175021296367,-0.20749080499360417
2024-W43,1644015.9897545446,-36985.17779899947,-2.200187514017382
2024-W44,1365539.0969672424,-278476.89278730215,-16.938818997063365
2024-W45,1770823.466980438,405284.37001319556,29.679440955832103
2024-W46,1716308.2435226245,-54515.223457813496,-3.078523888706508
2024-W47,1849058.3018006037,132750.05827797926,7.734628017955414
2024-W48,1796898.8934469805,-52159.408353623236,-2.8208633715243403
2024-W49,2103359.9740208783,306461.0805738978,17.054998569564226
2024-W50,2315605.3485351913,212245.37451431295,10.090777476789903
2024-W51,2299754.25837681,-15851.0901583815,-0.6845333194798742
2024-W52,2158285.2757210904,-141468.9826557194,-6.151482582994305
2025-W01,2086327.4856603956,-71957.7900606948,-3.334025898715054
2025-W02,1821727.6876519565,-264599.79800843913,-12.682563012138248
2025-W03,1848026.5431675143,26298.855515557807,1.4436216616685815
2025-W04,2000789.016676876,152762.47350936173,8.266248884473647
2025-W05,2111500.133655948,110711.1169790721,5.53337288720992
2025-W06,2622331.66758312,510831.53392717196,24.192825081317658
2025-W07,2833249.5253993482,210917.85781622818,8.043141926841813
2025-W08,2369517.2899938524,-463732.23540549586,-16.367504211974847
2025-W09,2281036.4506016676,-88480.83939218475,-3.7341292999138354
2025-W10,2281036.4506016676,0.0,0.0
2025-W11,2281036.4506016676,0.0,0.0
2025-W12,2281036.4506016676,0.0,0.0
2025-W13,2021983.6219704063,-259052.82863126136,-11.35680355142642
2025-W14,2021983.6219704063,0.0,0.0
2025-W15,1855765.979379096,-166217.6425913102,-8.220523686998638
2025-W16,1879861.3054777998,24095.32609870378,1.2984032667074485
2025-W17,2340220.7030953625,460359.3976175627,24.489008645270992
2025-W18,2436344.2770747677,96123.57397940522,4.10745763646414
2025-W19,2448211.5995884254,11867.322513657622,0.48709546615908206
2025-W20,3140131.4123300267,691919.8127416014,28.262255307422013
2025-W21,3004554.054351512,-135577.35797851486,-4.317569559227918
2025-W22,3336036.8372675264,331482.78291601455,11.032678291672804
2025-W23,3387802.5347240916,51765.69745656522,1.5517124055190346
2025-W24,3394165.5745456996,6363.039821607992,0.1878220396964947
2025-W25,3657278.1752913324,263112.6007456328,7.751908236852878
2025-W26,4097842.403708261,440564.22841692856,12.04623239745317
2025-W27,4145721.9735797695,47879.56987150852,1.168409254298819
2025-W28,4534228.662220327,388506.6886405577,9.371267323676502
2025-W29,5097099.151253211,562870.4890328841,12.413809072373883
2025-W30,5325930.45272742,228831.30147420894,4.489441831202101
2025-W31,5297446.385781153,-28484.06694626715,-0.5348186049196402
2025-W32,6317945.283982709,1020498.898201556,19.26397784677296
2025-W33,6075436.238496345,-242509.0454863645,-3.8384163614264777
2025-W34,5751109.240047414,-324326.9984489307,-5.3383326845546915
2025-W35,5740438.94853194,-10670.291515474208,-0.18553449552257684
2025-W36,6160272.979486402,419834.0309544625,7.313622437563438
2025-W37,7142337.5363532575,982064.5568668554,15.941899979710517
2025-W38,7741402.502537756,599064.9661844987,8.387519675951506
2025-W39,7628316.356696468,-113086.14584128838,-1.4607966166882203
2025-W40,7932338.97416448,304022.6174680125,3.985448469256636
2025-W41,7550690.627316787,-381648.34684769344,-4.811296492632467
2025-W42,7659240.662700029,108550.03538324218,1.437617308680772
