date,equity,positions,returns,cummax,drawdown
2023-08-28,58777.22512435913,4,-0.8040759162521363,300000.0,-80.40759162521363
2023-08-29,73060.0274887085,4,0.24299892235692022,300000.0,-75.64665750376383
2023-08-30,72883.93890762329,4,-0.0024101904575989375,300000.0,-75.7053536974589
2023-08-31,70230.98645019531,4,-0.036399685543758276,300000.0,-76.58967118326822
2023-09-01,67682.6388130188,4,-0.03628523200345035,300000.0,-77.4391203956604
2023-09-05,68385.55746078491,4,0.010385508899970697,300000.0,-77.20481417973836
2023-09-06,65766.7780380249,4,-0.038294334651899686,300000.0,-78.0777406539917
2023-09-07,67379.69097137451,4,0.024524736979163908,300000.0,-77.54010300954182
2023-09-08,66741.2223739624,4,-0.009475683076126784,300000.0,-77.75292587534587
2023-09-11,67706.03707122803,4,0.014456053739315688,300000.0,-77.43132097625733
2023-09-12,239138.44104385376,1,2.532010606266552,300000.0,-20.287186318715413
2023-09-13,240097.887008667,1,0.004012094252288323,300000.0,-19.967370997111004
2023-09-14,240247.67259979248,1,0.0006238521837556021,300000.0,-19.917442466735842
2023-09-15,237625.1563949585,1,-0.010915885995709917,300000.0,-20.791614535013835
2023-09-18,237728.12580108643,1,0.00043332704201048955,300000.0,-20.757291399637857
2023-09-19,237032.32605743408,1,-0.0029268717839240344,300000.0,-20.989224647521972
2023-09-20,235033.86685943604,1,-0.00843116730632687,300000.0,-21.65537771352132
2023-09-21,233127.44416046143,1,-0.008111268067230282,300000.0,-22.29085194651286
2023-09-22,160801.43039512634,3,-0.31024238276962857,300000.0,-46.399523201624554
2023-09-25,227152.3544063568,3,0.4126264539325981,300000.0,-24.282548531214395
2023-09-26,224058.3429889679,3,-0.013620864399468191,300000.0,-25.313885670344032
2023-09-27,234076.35515213013,3,0.044711623006403745,300000.0,-21.974548282623292
2023-09-28,242905.51154327393,3,0.03771912966350488,300000.0,-19.031496152242024
2023-09-29,244747.7944984436,3,0.007584360451374339,300000.0,-18.417401833852132
2023-10-02,140110.53874015808,4,-0.4275309445493325,300000.0,-53.29648708661397
2023-10-03,126780.65257263184,4,-0.09513835495449185,300000.0,-57.73978247578939
2023-10-04,135402.82510757446,4,0.0680085830131143,300000.0,-54.86572496414185
2023-10-05,135511.59881401062,4,0.0008033340984556769,300000.0,-54.82946706199646
2023-10-06,148494.56315612793,4,0.0958070339051671,300000.0,-50.50181228129069
2023-10-09,287719.7232131958,2,0.9375774917138606,300000.0,-4.0934255956014
2023-10-10,190039.38958358765,3,-0.33949821909577105,300000.0,-36.65353680547078
2023-10-11,195485.98692703247,3,0.028660360125231765,300000.0,-34.83800435765584
2023-10-12,266352.812046051,2,0.36251613853769715,300000.0,-11.215729317982992
2023-10-13,263059.0309486389,2,-0.012366233613642641,300000.0,-12.313656350453694
2023-10-16,266630.28802871704,2,0.01357587712233066,300000.0,-11.123237323760986
2023-10-17,373925.18098831177,1,0.40241074542903643,373925.18098831177,0.0
2023-10-18,371343.3638191223,1,-0.006904635741207699,373925.18098831177,-0.6904635741207694
2023-10-19,201119.09212112427,2,-0.4584012757015704,373925.18098831177,-46.214081761075384
2023-10-20,196212.71881484985,2,-0.02439536323741731,373925.18098831177,-47.52620877357197
2023-10-23,198660.40983963013,2,0.01247468074223046,373925.18098831177,-46.87161498068784
2023-10-24,200833.410572052,2,0.010938267640623778,373925.18098831177,-46.290482486032495
2023-10-25,187962.14804458618,2,-0.06408924934752358,373925.18098831177,-49.73268514632034
2023-10-26,103183.22214126587,3,-0.4510425465195793,373925.18098831177,-72.40538284462549
2023-10-27,59169.28622817993,4,-0.42656097570618046,373925.18098831177,-84.17616966266056
2023-10-30,69452.78573989868,4,0.1737979307720825,373925.18098831177,-81.42602069314245
2023-10-31,70193.93960952759,4,0.010671333939066718,373925.18098831177,-81.22781155738166
2023-11-01,80887.34683609009,4,0.1523408899122547,373925.18098831177,-78.36803966443263
2023-11-02,83794.29977798462,4,0.035938290172691234,373925.18098831177,-77.59062399688887
2023-11-03,138865.04458999634,4,0.6572134973133401,373925.18098831177,-62.86287962127456
2023-11-06,141555.14334487915,4,0.01937203680613364,373925.18098831177,-62.143457958424065
2023-11-07,146398.92544937134,4,0.03421834057057893,373925.18098831177,-60.84806991002098
2023-11-08,147048.36014175415,4,0.004436061879480091,373925.18098831177,-60.67438952544075
2023-11-09,215536.97052383423,4,0.4657556895980157,373925.18098831177,-42.35826269999946
2023-11-10,293357.9392738342,3,0.36105624274511405,373925.18098831177,-21.546353605160366
2023-11-13,253674.54880142212,3,-0.13527293848137423,373925.18098831177,-32.159008887569
2023-11-14,145105.36821365356,4,-0.4279860991208745,373925.18098831177,-61.19401003427226
2023-11-15,148716.3988456726,4,0.024885575747288335,373925.18098831177,-60.22830063153163
2023-11-16,150329.51135635376,4,0.010846904061704299,373925.18098831177,-59.79690082411091
2023-11-17,152320.96271133423,4,0.013247241589575687,373925.18098831177,-59.26432065667824
2023-11-20,276365.20763778687,3,0.8143609567484862,373925.18098831177,-26.09077385285118
2023-11-21,277332.5510673523,3,0.003500235929962958,373925.18098831177,-25.83207412393518
2023-11-22,279425.9510383606,3,0.007548338494531404,373925.18098831177,-25.272229513985327
2023-11-24,282201.4922142029,3,0.009933011467003094,373925.18098831177,-24.529957712844165
2023-11-27,271744.56552505493,3,-0.03705482422187445,373925.18098831177,-27.326486863812153
2023-11-28,266004.19259262085,3,-0.02112414988444289,373925.18098831177,-28.86165304793002
2023-11-29,392974.2406654358,2,0.4773234843981071,392974.2406654358,0.0
2023-11-30,389809.96702194214,2,-0.008052114658038345,392974.2406654358,-0.8052114658038366
2023-12-01,357137.64725112915,3,-0.083816019432294,392974.2406654358,-9.119323789168316
2023-12-04,361294.2095451355,3,0.011638544202772216,392974.2406654358,-8.06160502191072
2023-12-05,358152.0751686096,3,-0.0086968855118984,392974.2406654358,-8.86118271718286
2023-12-06,353080.319355011,3,-0.01416090025783312,392974.2406654358,-10.151790418341712
2023-12-07,188881.51829910278,4,-0.4650465972044495,392974.2406654358,-51.93539454920412
2023-12-08,195947.12897872925,4,0.03740763386091461,392974.2406654358,-50.13741138683143
2023-12-11,194599.63427352905,4,-0.0068768280108174595,392974.2406654358,-50.48030783289833
2023-12-12,135581.5661354065,4,-0.30327944016157204,392974.2406654358,-65.49861235031031
2023-12-13,204778.55531692505,4,0.5103716615311178,392974.2406654358,-47.890081810408994
2023-12-14,206146.41566848755,4,0.006679705057228924,392974.2406654358,-47.5420029263462
2023-12-15,205064.53145217896,4,-0.005248134986001518,392974.2406654358,-47.81730957608401
2023-12-18,248016.3401374817,3,0.2094550841197962,392974.2406654358,-36.8873797637454
2023-12-19,252088.35414505005,3,0.01641832955567013,392974.2406654358,-35.851175965584716
2023-12-20,247993.98137283325,3,-0.0162418164302065,392974.2406654358,-36.8930693897653
2023-12-21,228595.06187820435,4,-0.07822334795079011,392974.2406654358,-41.82950478099606
2023-12-22,401229.61531448364,3,0.7551980870359272,401229.61531448364,0.0
2023-12-26,401643.43434524536,3,0.0010313770842598213,401643.43434524536,0.0
2023-12-27,525343.042591095,2,0.30798364337139805,525343.042591095,0.0
2023-12-28,568567.0987129211,1,0.08227777398295144,568567.0987129211,0.0
2023-12-29,568316.000415802,1,-0.00044163353399728766,568567.0987129211,-0.044163353399723236
2024-01-02,406647.0782318115,2,-0.28447012237154545,568567.0987129211,-28.478612436008312
2024-01-03,404156.60570526123,2,-0.0061244077724089685,568567.0987129211,-28.916638577898695
2024-01-04,405634.3487434387,2,0.003656362452863604,568567.0987129211,-28.656732044171594
2024-01-05,238200.84456253052,3,-0.41276954158240897,568567.0987129211,-58.10506005328985
2024-01-08,254678.2866897583,3,0.06917457474800126,568567.0987129211,-55.20699539838313
2024-01-09,260874.50527954102,3,0.024329591149365504,568567.0987129211,-54.11719991007414
2024-01-10,266962.731880188,3,0.0233377600242044,568567.0987129211,-53.04639813233691
2024-01-11,269824.71424484253,3,0.010720531455824966,568567.0987129211,-52.54303056655034
2024-01-12,268407.36029434204,3,-0.005252869272806326,568567.0987129211,-52.792315823067824
2024-01-16,276021.40966415405,3,0.028367513325499916,568567.0987129211,-51.453151213112704
2024-01-17,126339.67127227783,4,-0.5422830735267956,568567.0987129211,-77.77928558330653
2024-01-18,135059.1629562378,4,0.06901626065789235,568567.0987129211,-76.24569496511944
2024-01-19,146398.93956756592,4,0.08396154961364943,568567.0987129211,-74.25124670439554
2024-01-22,198725.1449661255,3,0.35742202472996754,568567.0987129211,-65.04807516720817
2024-01-23,108345.7240524292,4,-0.4547961000561972,568567.0987129211,-80.94407427061925
2024-01-24,111708.93999481201,4,0.03104151983658654,568567.0987129211,-80.35254937408615
2024-01-25,115517.1855392456,4,0.03409078579217084,568567.0987129211,-79.68275234343587
2024-01-26,113421.70363616943,4,-0.018140001362518143,568567.0987129211,-80.05130724360858
2024-01-29,117951.30893707275,4,0.03993596600729288,568567.0987129211,-79.25463692779938
2024-01-30,112279.35648345947,4,-0.04808723620557087,568567.0987129211,-80.25222410202262
2024-01-31,92212.69217681885,4,-0.1787208702928108,568567.0987129211,-83.78156379685655
2024-02-01,199667.35005950928,3,1.165291407788474,568567.0987129211,-64.88235944156794
2024-02-02,146173.0991821289,4,-0.26791686703628226,568567.0987129211,-74.29096767768934
2024-02-05,148515.95240020752,4,0.016027936954114086,568567.0987129211,-73.87890492847605
2024-02-06,148406.52001190186,4,-0.0007368392858618789,568567.0987129211,-73.89815197751449
2024-02-07,246940.58275604248,3,0.6639469932738697,568567.0987129211,-56.56790846409373
2024-02-08,207339.3210220337,4,-0.16036757219906483,568567.0987129211,-63.53300753923457
2024-02-09,217414.50275421143,4,0.04859272077536647,568567.0987129211,-61.76097715707121
2024-02-12,365719.26247406006,3,0.6821291028938772,568567.0987129211,-35.67702680968571
2024-02-13,360281.78549957275,3,-0.014867898774877819,568567.0987129211,-36.63337426397849
2024-02-14,370975.4951400757,3,0.029681516165672495,568567.0987129211,-34.752556737830645
2024-02-15,373065.68156433105,3,0.00563429782192526,568567.0987129211,-34.38493321037241
2024-02-16,378415.0991821289,3,0.014339077224597041,568567.0987129211,-33.44407370057885
2024-02-20,272870.5876464844,3,-0.2789119983947749,568567.0987129211,-52.00732010976575
2024-02-21,237304.06966400146,4,-0.130342072735816,568567.0987129211,-58.2627854828054
2024-02-22,272059.2903518677,4,0.14645859524059612,568567.0987129211,-52.15001167536166
2024-02-23,270620.1211013794,4,-0.005289910330306791,568567.0987129211,-52.40313382290523
2024-02-26,279351.06561279297,4,0.03226273226055798,568567.0987129211,-50.86752887299202
2024-02-27,279154.62088012695,4,-0.0007032181253187053,568567.0987129211,-50.90207971723023
2024-02-28,276872.30323028564,4,-0.008175818987504302,568567.0987129211,-51.30349542612507
2024-02-29,287706.95166015625,4,0.03913229421456066,568567.0987129211,-49.39788948191949
2024-03-01,298200.63526153564,4,0.03647351425062095,568567.0987129211,-47.55225268282679
2024-03-04,511585.27520751953,3,0.7155740622713154,568567.0987129211,-10.022005078097681
2024-03-05,223386.1345691681,4,-0.5633452614941786,568567.0987129211,-60.71068215609861
2024-03-06,233575.5351448059,4,0.04561339760540428,568567.0987129211,-58.918562879639644
2024-03-07,145831.42720031738,4,-0.3756562428085256,568567.0987129211,-74.35106119744891
2024-03-08,149980.41778564453,4,0.0284505930236012,568567.0987129211,-73.62133367809028
2024-03-11,152726.82169532776,4,0.01831174996197471,568567.0987129211,-73.1382941360731
2024-03-12,156976.75812911987,4,0.027827046923494914,568567.0987129211,-72.3908121865525
2024-03-13,160068.33646392822,4,0.01969449727242667,568567.0987129211,-71.84706311246664
2024-03-14,165721.86415100098,4,0.03531946299914712,568567.0987129211,-70.85271649975007
2024-03-15,157290.07363319397,4,-0.05087916770067347,568567.0987129211,-72.33570602497836
2024-03-18,175522.99829864502,4,0.11591910566442287,568567.0987129211,-69.12888580855618
2024-03-19,172086.33130264282,4,-0.019579582330030876,568567.0987129211,-69.73332933048734
2024-03-20,438223.1537399292,3,1.546530862868126,568567.0987129211,-22.92498902382052
2024-03-21,507931.99855804443,2,0.15907156941206502,568567.0987129211,-10.664546065387501
2024-03-22,637825.4658966064,1,0.25573003415282636,637825.4658966064,0.0
2024-03-25,353774.6884841919,2,-0.4453424841121977,637825.4658966064,-44.53424841121977
2024-03-26,359695.68882751465,2,0.01673664209469683,637825.4658966064,-43.605937978365
2024-03-27,356025.1025619507,2,-0.01020469908196242,637825.4658966064,-44.181422411305306
2024-03-28,212703.93517303467,3,-0.40255916326567787,637825.4658966064,-66.65170230009056
2024-04-01,221007.1428756714,3,0.039036455512127866,637825.4658966064,-65.34990296052284
2024-04-02,219885.3956375122,3,-0.005075615310724202,637825.4658966064,-65.52577352357449
2024-04-03,222762.01122283936,3,0.01308234035728928,637825.4658966064,-65.07476995925563
2024-04-04,213470.92374420166,3,-0.04170858140324196,637825.4658966064,-66.53145175943696
2024-04-05,138715.69718170166,4,-0.35018926817442286,637825.4658966064,-78.2517781746601
2024-04-08,293600.415473938,3,1.1165623028903147,637825.4658966064,-53.96853352958918
2024-04-09,575123.3017807007,2,0.9588640596857487,637825.4658966064,-9.830614716482641
2024-04-10,576103.4099960327,2,0.0017041705879372593,637825.4658966064,-9.676950702150089
2024-04-11,578613.7712631226,2,0.0043574837842170755,637825.4658966064,-9.283369479493672
2024-04-12,718658.1401901245,1,0.24203428242173186,718658.1401901245,0.0
2024-04-15,717398.1152877808,1,-0.0017533022057057979,718658.1401901245,-0.17533022057057676
2024-04-16,717247.5214157104,1,-0.00020991673780734743,718658.1401901245,-0.19628508960336505
2024-04-17,623760.9951095581,2,-0.1303406753105646,718658.1401901245,-13.204768689527526
2024-04-18,624502.77759552,2,0.0011892094757088856,718658.1401901245,-13.101550978006765
2024-04-19,523925.25745391846,3,-0.16105215821272767,718658.1401901245,-27.09673373833747
2024-04-22,401673.6497306824,4,-0.23333787784412863,718658.1401901245,-44.10782717573927
2024-04-23,413086.24923706055,4,0.028412616844620375,718658.1401901245,-42.51978428467024
2024-04-24,417196.4842300415,4,0.009950064909137524,718658.1401901245,-41.94785240731147
2024-04-25,421200.51303100586,4,0.009597465348621048,718658.1401901245,-41.39069893237761
2024-04-26,433391.0733566284,4,0.028942415663024468,718658.1401901245,-39.69440417915913
2024-04-29,444602.7003746033,4,0.02586953840821038,718658.1401901245,-38.13432625184188
2024-04-30,382793.64056015015,3,-0.13902088260457135,718658.1401901245,-46.73494681923728
2024-05-01,197482.27598190308,4,-0.48410251619404376,718658.1401901245,-72.52069308925407
2024-05-02,216929.52812957764,4,0.0984759368960113,718658.1401901245,-69.81464259596532
2024-05-03,176869.78214645386,4,-0.1846670959390787,718658.1401901245,-75.38888488765157
2024-05-06,196409.68923950195,4,0.11047623203871204,718658.1401901245,-72.66994162376832
2024-05-07,330829.72300338745,4,0.6843859602057296,718658.1401901245,-53.96563337947236
2024-05-08,460065.57761383057,3,0.3906416069184928,718658.1401901245,-35.98269442935441
2024-05-09,463732.47553253174,3,0.007970380956819012,718658.1401901245,-35.47245211612728
2024-05-10,353731.5703201294,4,-0.23720768118748148,718658.1401901245,-50.7788821223749
2024-05-13,352896.93085479736,4,-0.0023595277757557653,718658.1401901245,-50.89502071716091
2024-05-14,356649.4639053345,4,0.010633510020751968,718658.1401901245,-50.37286242788802
2024-05-15,501134.2923965454,4,0.40511718960430443,718658.1401901245,-30.268055926567826
2024-05-16,683037.5032730103,3,0.36298296412037523,718658.1401901245,-4.956548172917188
2024-05-17,684574.3938980103,3,0.002250082341943793,718658.1401901245,-4.74269258024368
2024-05-20,838904.899482727,2,0.22544007920884845,838904.899482727,0.0
2024-05-21,839946.2711257935,2,0.0012413464788540995,839946.2711257935,0.0
2024-05-22,842225.0292434692,2,0.002712980813191157,842225.0292434692,0.0
2024-05-23,846969.0053787231,2,0.005632670569663878,846969.0053787231,0.0
2024-05-24,859522.9661331177,2,0.014822219791597924,859522.9661331177,0.0
2024-05-28,1004312.2495803833,2,0.16845307124096265,1004312.2495803833,0.0
2024-05-29,933778.9820232391,3,-0.07023041647317751,1004312.2495803833,-7.023041647317756
2024-05-30,752398.1066017151,3,-0.19424390451423756,1004312.2495803833,-25.08324906760041
2024-05-31,545239.6029891968,4,-0.2753309741144504,1004312.2495803833,-45.71015107930765
2024-06-03,697222.169013977,4,0.2787445467855929,1004312.2495803833,-30.57715174685095
2024-06-04,850669.968164444,4,0.22008450960111503,1004312.2495803833,-15.298258233944011
2024-06-05,1030538.4749984741,4,0.2114433488490799,1030538.4749984741,0.0
2024-06-06,1194535.8374710083,4,0.15913754454706508,1194535.8374710083,0.0
2024-06-07,1337610.7452259064,4,0.1197744791464832,1337610.7452259064,0.0
2024-06-10,1500498.6035404205,4,0.12177523161792814,1500498.6035404205,0.0
2024-06-11,1662100.9086704254,4,0.10769907066138207,1662100.9086704254,0.0
2024-06-12,1817074.8080863953,4,0.0932397657732702,1817074.8080863953,0.0
2024-06-13,2175447.4612960815,3,0.19722504082652326,2175447.4612960815,0.0
2024-06-14,2133438.4749832153,3,-0.019310503728661943,2175447.4612960815,-1.9310503728661974
2024-06-17,2651014.7047958374,2,0.24260190105397528,2651014.7047958374,0.0
2024-06-18,1466818.2041397095,3,-0.4466955609540183,2651014.7047958374,-44.66955609540184
2024-06-20,1632618.8117752075,3,0.11303419003634496,2651014.7047958374,-38.415324184294164
2024-06-21,1810375.742652893,3,0.108878404190629,2651014.7047958374,-31.71008295888289
2024-06-24,1614380.7900772095,4,-0.10826202978641108,2651014.7047958374,-39.10328799169985
2024-06-25,1834249.8622512817,4,0.13619405875336055,2651014.7047958374,-30.80951761855494
2024-06-26,1994683.6912002563,4,0.08746563499918425,2651014.7047958374,-24.757728141161977
2024-06-27,2183939.327430725,4,0.09488002386813932,2651014.7047958374,-17.618739591302386
2024-06-28,2322236.2499160767,4,0.06332452589149984,2651014.7047958374,-12.40198533357743
2024-07-01,1652278.992012024,4,-0.28849659802195593,2651014.7047958374,-37.67371455831774
2024-07-02,1877592.2330703735,4,0.13636513091773916,2651014.7047958374,-29.174582484446365
2024-07-03,3425954.458137512,3,0.8246530837716268,3425954.458137512,0.0
2024-07-05,3141572.771812439,4,-0.08300801712340178,3425954.458137512,-8.300801712340176
2024-07-08,3797821.5191574097,4,0.20889178606114767,3797821.5191574097,0.0
2024-07-09,4443689.254894257,4,0.17006268790644485,4443689.254894257,0.0
2024-07-10,5161533.844285965,4,0.1615424815317763,5161533.844285965,0.0
2024-07-11,5708557.582073212,4,0.10598084877285552,5708557.582073212,0.0
2024-07-12,6361087.062274933,4,0.11430724326069397,6361087.062274933,0.0
2024-07-15,7022478.409440994,4,0.10397457866730186,7022478.409440994,0.0
2024-07-16,8017360.833116531,4,0.14167112601414633,8017360.833116531,0.0
2024-07-17,8602222.950674057,4,0.07294945677656073,8602222.950674057,0.0
2024-07-18,9159265.6651268,4,0.06475567044087072,9159265.6651268,0.0
2024-07-19,10857785.92272377,3,0.18544284222085117,10857785.92272377,0.0
2024-07-22,11520116.893533707,3,0.06100055531798376,11520116.893533707,0.0
2024-07-23,12098619.638589859,3,0.05021674262531728,12098619.638589859,0.0
2024-07-24,12584845.650445938,3,0.04018855261018439,12584845.650445938,0.0
2024-07-25,7077104.037637711,4,-0.43764872178730796,12584845.650445938,-43.764872178730805
2024-07-26,7339350.322565079,4,0.037055592730116826,12584845.650445938,-41.68104618505979
2024-07-29,7523356.804101944,4,0.025071222035979224,12584845.650445938,-40.2189187450594
2024-07-30,7511286.606622696,4,-0.0016043632906879157,12584845.650445938,-40.31482931730246
2024-07-31,5135731.5898685455,4,-0.3162647281571742,12584845.650445938,-59.19114359828034
2024-08-01,5051533.164880753,4,-0.016394631127898962,12584845.650445938,-59.860189745737934
2024-08-02,4482633.852807999,4,-0.11261913829010439,12584845.650445938,-64.38070058770123
2024-08-05,4107002.007715225,4,-0.08379712852466659,12584845.650445938,-67.3654955985122
2024-08-06,9376499.41605568,4,1.2830520653365687,12584845.650445938,-25.49372732494794
2024-08-07,14392606.1831913,4,0.5349658272837281,14392606.1831913,0.0
2024-08-08,19797719.20083046,4,0.3755478993062169,19797719.20083046,0.0
2024-08-09,25143509.380701065,4,0.2700205071928874,25143509.380701065,0.0
2024-08-12,21395193.39802742,4,-0.14907688206605996,25143509.380701065,-14.907688206605997
2024-08-13,23094479.723337173,4,0.07942374222550486,25143509.380701065,-8.149338369355183
2024-08-14,16479133.701517105,4,-0.2864470687830739,25143509.380701065,-34.45969115923934
2024-08-15,18334869.196359634,4,0.11261122874873486,25143509.380701065,-27.079116448109712
2024-08-16,18500498.266191483,4,0.009033556119655062,25143509.380701065,-26.420381554248884
2024-08-19,20249030.40545082,3,0.09451270523100841,25143509.380701065,-19.46617276507554
2024-08-20,28995727.314455032,2,0.4319563324202276,28995727.314455032,0.0
2024-08-21,29108195.53586006,2,0.003878786008204793,29108195.53586006,0.0
2024-08-22,28848561.358522415,2,-0.008919624612861665,29108195.53586006,-0.8919624612861632
2024-08-23,28962805.73950386,2,0.003960141358927638,29108195.53586006,-0.499480622826953
2024-08-26,28840846.942873,2,-0.004210876450568279,29108195.53586006,-0.9184650166915995
2024-08-27,28680506.886262894,2,-0.0055594780877171734,29108195.53586006,-1.4693066393286855
2024-08-28,23940813.699037552,3,-0.16525834797904193,29108195.53586006,-17.752326249342783
2024-08-29,34344098.99917793,2,0.4345418426842611,34344098.99917793,0.0
2024-08-30,35411953.391527176,2,0.031092805561002024,35411953.391527176,0.0
2024-09-03,26200026.535024643,3,-0.2601360832782136,35411953.391527176,-26.013608327821363
2024-09-04,27214707.195108414,3,0.038728230245390405,35411953.391527176,-23.148246316115596
2024-09-05,28097395.668344498,3,0.03243424472318912,35411953.391527176,-20.655617729726234
2024-09-06,28454682.269247055,3,0.012716004184867957,35411953.391527176,-19.646674232731677
2024-09-09,15830602.4403553,4,-0.44365562438683326,35411953.391527176,-55.29587914756772
2024-09-10,16935922.285303116,4,0.06982171708956186,35411953.391527176,-52.17456066867161
2024-09-11,17932775.089632034,4,0.05886026090199881,35411953.391527176,-49.3595428318769
2024-09-12,23376380.84082985,3,0.3035562384510737,35411953.391527176,-33.98731614047875
2024-09-13,24466114.982141495,3,0.04661688859073876,35411953.391527176,-30.91001021142378
2024-09-16,25502582.093408585,3,0.04236337121866862,35411953.391527176,-27.983125326516305
