date,equity,positions,cash,cummax,drawdown
2024-06-05,26487.80598258972,2,8859.732862472534,30577.72003173828,-13.375470914454757
2024-06-06,26573.641401290894,2,8859.732862472534,30577.72003173828,-13.094758622589703
2024-06-07,26627.67643547058,2,8859.732862472534,30577.72003173828,-12.918044877668233
2024-06-10,26812.976041793823,2,8859.732862472534,30577.72003173828,-12.31204938117304
2024-06-11,26824.258390426636,2,8859.732862472534,30577.72003173828,-12.275152095760323
2024-06-12,26762.741132736206,2,8859.732862472534,30577.72003173828,-12.476335367850517
2024-06-13,26526.2707195282,2,8859.732862472534,30577.72003173828,-13.2496775691741
2024-06-14,26514.988904953003,2,8859.732862472534,30577.72003173828,-13.286573108028815
2024-06-17,26682.452589035034,2,8859.732862472534,30577.72003173828,-12.738907409251365
2024-06-18,26522.570386886597,2,8859.732862472534,30577.72003173828,-13.26177897057931
2024-06-20,26684.28890800476,2,8859.732862472534,30577.72003173828,-12.732901994302766
2024-06-21,26964.058576583862,1,18313.73295402527,30577.72003173828,-11.817955856105696
2024-06-24,26819.37649345398,1,18313.73295402527,30577.72003173828,-12.291117631999091
2024-06-25,26866.676374435425,1,18313.73295402527,30577.72003173828,-12.136430229104597
2024-06-26,26811.029706954956,1,18313.73295402527,30577.72003173828,-12.318414587070823
2024-06-27,26824.941373825073,1,18313.73295402527,30577.72003173828,-12.272918497579266
2024-06-28,26930.670362472534,1,18313.73295402527,30577.72003173828,-11.927147169508634
2024-07-01,26894.500242233276,1,18313.73295402527,30577.72003173828,-12.045436303563479
2024-07-02,26958.494230270386,1,18313.73295402527,30577.72003173828,-11.836153243967516
2024-07-03,27003.011671066284,1,18313.73295402527,30577.72003173828,-11.690565408282936
2024-07-05,27222.817502975464,1,18313.73295402527,30577.72003173828,-10.971722303953928
2024-07-08,27770.94059562683,0,27770.94059562683,30577.72003173828,-9.179165200015374
2024-07-09,27770.94059562683,0,27770.94059562683,30577.72003173828,-9.179165200015374
2024-07-10,27770.94059562683,0,27770.94059562683,30577.72003173828,-9.179165200015374
2024-07-11,27770.94059562683,0,27770.94059562683,30577.72003173828,-9.179165200015374
2024-07-12,27770.94059562683,0,27770.94059562683,30577.72003173828,-9.179165200015374
2024-07-15,27770.94059562683,0,27770.94059562683,30577.72003173828,-9.179165200015374
2024-07-16,27770.94059562683,0,27770.94059562683,30577.72003173828,-9.179165200015374
2024-07-17,27770.94059562683,0,27770.94059562683,30577.72003173828,-9.179165200015374
2024-07-18,27770.94059562683,0,27770.94059562683,30577.72003173828,-9.179165200015374
2024-07-19,27770.94059562683,0,27770.94059562683,30577.72003173828,-9.179165200015374
2024-07-22,27770.94059562683,0,27770.94059562683,30577.72003173828,-9.179165200015374
2024-07-23,27770.94059562683,0,27770.94059562683,30577.72003173828,-9.179165200015374
2024-07-24,27770.94059562683,0,27770.94059562683,30577.72003173828,-9.179165200015374
2024-07-25,27770.94059562683,0,27770.94059562683,30577.72003173828,-9.179165200015374
2024-07-26,27770.94059562683,0,27770.94059562683,30577.72003173828,-9.179165200015374
2024-07-29,27770.94059562683,0,27770.94059562683,30577.72003173828,-9.179165200015374
2024-07-30,27770.94059562683,1,18552.6458568573,30577.72003173828,-9.179165200015374
2024-07-31,27671.32829093933,2,9305.9261302948,30577.72003173828,-9.504932800032991
2024-08-01,26880.139448165894,2,8810.886484146118,30577.72003173828,-12.092401198436207
2024-08-02,24352.822875976562,1,15449.056701660156,30577.72003173828,-20.357623620402563
2024-08-05,24062.052673339844,2,7373.681869506836,30577.72003173828,-21.30854541030355
2024-08-06,24110.586486816406,2,7373.681869506836,30577.72003173828,-21.14982261008762
2024-08-07,24117.828369140625,2,7373.681869506836,30577.72003173828,-21.12613908392314
2024-08-08,24367.37126159668,2,7373.681869506836,30577.72003173828,-20.310045234554906
2024-08-09,24523.117141723633,2,7373.681869506836,30577.72003173828,-19.800700914686402
2024-08-12,24470.357498168945,2,7373.681869506836,30577.72003173828,-19.97324367948353
2024-08-13,24722.12205505371,2,7373.681869506836,30577.72003173828,-19.14988419871307
2024-08-14,24592.05438232422,2,7373.681869506836,30577.72003173828,-19.575251664287638
2024-08-15,24746.647262573242,2,7373.681869506836,30577.72003173828,-19.069678063350214
2024-08-16,24774.924530029297,2,7373.681869506836,30577.72003173828,-18.97720135996388
2024-08-19,25029.872482299805,2,7373.681869506836,30577.72003173828,-18.143431046134452
2024-08-20,25127.1375579834,2,7373.681869506836,30577.72003173828,-17.825339718257037
2024-08-21,25045.28369140625,2,7373.681869506836,30577.72003173828,-18.09303092117272
2024-08-22,24753.758392333984,2,7373.681869506836,30577.72003173828,-19.04642214448719
2024-08-23,24873.124389648438,1,16474.73503112793,30577.72003173828,-18.65605295675653
2024-08-26,24900.50762939453,1,16474.73503112793,30577.72003173828,-18.566500041373466
2024-08-27,24825.45819091797,1,16474.73503112793,30577.72003173828,-18.811938348737993
2024-08-28,24732.661163330078,1,16474.73503112793,30577.72003173828,-19.115417573126116
2024-08-29,24678.402069091797,1,16474.73503112793,30577.72003173828,-19.29286407398348
2024-08-30,24759.537017822266,1,16474.73503112793,30577.72003173828,-19.027523987651815
2024-09-03,24454.270080566406,1,16474.73503112793,30577.72003173828,-20.025855246290476
2024-09-04,24408.125259399414,1,16474.73503112793,30577.72003173828,-20.176765193530155
2024-09-05,24448.185348510742,1,16474.73503112793,30577.72003173828,-20.045754480273093
2024-09-06,24127.70541381836,1,16474.73503112793,30577.72003173828,-21.093837641345072
2024-09-09,24025.646270751953,1,16474.73503112793,30577.72003173828,-21.427607271521794
2024-09-10,24023.107788085938,1,16474.73503112793,30577.72003173828,-21.435909011034685
2024-09-11,24150.047485351562,1,16474.73503112793,30577.72003173828,-21.020771135699743
2024-09-12,24329.28677368164,1,16474.73503112793,30577.72003173828,-20.434595030535473
2024-09-13,24469.936767578125,1,16474.73503112793,30577.72003173828,-19.974619617880453
2024-09-16,24500.40167236328,1,16474.73503112793,30577.72003173828,-19.87498856378769
2024-09-17,24564.379684448242,1,16474.73503112793,30577.72003173828,-19.665757751226927
2024-09-18,24589.25946044922,1,16474.73503112793,30577.72003173828,-19.58439205105323
2024-09-19,24707.568161010742,1,16474.73503112793,30577.72003173828,-19.197480599059016
2024-09-20,24781.1934967041,1,16474.73503112793,30577.72003173828,-18.956699613370944
2024-09-23,24692.843872070312,1,16474.73503112793,30577.72003173828,-19.24563425121211
2024-09-24,24715.18438720703,1,16474.73503112793,30577.72003173828,-19.172572835535824
2024-09-25,24674.563995361328,1,16474.73503112793,30577.72003173828,-19.305415937649197
2024-09-26,24737.525680541992,0,24737.525680541992,30577.72003173828,-19.099508874875017
2024-09-27,24737.525680541992,0,24737.525680541992,30577.72003173828,-19.099508874875017
2024-09-30,24737.525680541992,0,24737.525680541992,30577.72003173828,-19.099508874875017
2024-10-01,24737.525680541992,0,24737.525680541992,30577.72003173828,-19.099508874875017
2024-10-02,24737.525680541992,0,24737.525680541992,30577.72003173828,-19.099508874875017
2024-10-03,24737.525680541992,0,24737.525680541992,30577.72003173828,-19.099508874875017
2024-10-04,24737.525680541992,0,24737.525680541992,30577.72003173828,-19.099508874875017
2024-10-07,24737.525680541992,0,24737.525680541992,30577.72003173828,-19.099508874875017
2024-10-08,24737.525680541992,0,24737.525680541992,30577.72003173828,-19.099508874875017
2024-10-09,24737.525680541992,0,24737.525680541992,30577.72003173828,-19.099508874875017
2024-10-10,24737.525680541992,0,24737.525680541992,30577.72003173828,-19.099508874875017
2024-10-11,24737.525680541992,0,24737.525680541992,30577.72003173828,-19.099508874875017
2024-10-14,24737.525680541992,0,24737.525680541992,30577.72003173828,-19.099508874875017
2024-10-15,24737.525680541992,0,24737.525680541992,30577.72003173828,-19.099508874875017
2024-10-16,24737.525680541992,0,24737.525680541992,30577.72003173828,-19.099508874875017
2024-10-17,24737.525680541992,0,24737.525680541992,30577.72003173828,-19.099508874875017
2024-10-18,24737.525680541992,0,24737.525680541992,30577.72003173828,-19.099508874875017
2024-10-21,24737.525680541992,0,24737.525680541992,30577.72003173828,-19.099508874875017
2024-10-22,24737.525680541992,0,24737.525680541992,30577.72003173828,-19.099508874875017
2024-10-23,24737.525680541992,0,24737.525680541992,30577.72003173828,-19.099508874875017
2024-10-24,24737.525680541992,0,24737.525680541992,30577.72003173828,-19.099508874875017
2024-10-25,24737.525680541992,0,24737.525680541992,30577.72003173828,-19.099508874875017
2024-10-28,24737.525680541992,0,24737.525680541992,30577.72003173828,-19.099508874875017
2024-10-29,24737.525680541992,0,24737.525680541992,30577.72003173828,-19.099508874875017
2024-10-30,24737.525680541992,0,24737.525680541992,30577.72003173828,-19.099508874875017
2024-10-31,24737.525680541992,0,24737.525680541992,30577.72003173828,-19.099508874875017
2024-11-01,24737.525680541992,0,24737.525680541992,30577.72003173828,-19.099508874875017
2024-11-04,24737.525680541992,0,24737.525680541992,30577.72003173828,-19.099508874875017
2024-11-05,24737.525680541992,0,24737.525680541992,30577.72003173828,-19.099508874875017
2024-11-06,24737.525680541992,0,24737.525680541992,30577.72003173828,-19.099508874875017
2024-11-07,24737.525680541992,0,24737.525680541992,30577.72003173828,-19.099508874875017
2024-11-08,24737.525680541992,0,24737.525680541992,30577.72003173828,-19.099508874875017
2024-11-11,24737.525680541992,0,24737.525680541992,30577.72003173828,-19.099508874875017
2024-11-12,24737.525680541992,0,24737.525680541992,30577.72003173828,-19.099508874875017
2024-11-13,24737.525680541992,0,24737.525680541992,30577.72003173828,-19.099508874875017
2024-11-14,24737.525680541992,0,24737.525680541992,30577.72003173828,-19.099508874875017
2024-11-15,24737.525680541992,0,24737.525680541992,30577.72003173828,-19.099508874875017
2024-11-18,24737.525680541992,0,24737.525680541992,30577.72003173828,-19.099508874875017
2024-11-19,24737.525680541992,0,24737.525680541992,30577.72003173828,-19.099508874875017
2024-11-20,24737.525680541992,0,24737.525680541992,30577.72003173828,-19.099508874875017
2024-11-21,24737.525680541992,0,24737.525680541992,30577.72003173828,-19.099508874875017
2024-11-22,24737.525680541992,0,24737.525680541992,30577.72003173828,-19.099508874875017
2024-11-25,24737.525680541992,0,24737.525680541992,30577.72003173828,-19.099508874875017
2024-11-26,24737.525680541992,0,24737.525680541992,30577.72003173828,-19.099508874875017
2024-11-27,24737.525680541992,0,24737.525680541992,30577.72003173828,-19.099508874875017
2024-11-29,24737.525680541992,0,24737.525680541992,30577.72003173828,-19.099508874875017
2024-12-02,24737.525680541992,0,24737.525680541992,30577.72003173828,-19.099508874875017
2024-12-03,24737.525680541992,0,24737.525680541992,30577.72003173828,-19.099508874875017
2024-12-04,24737.525680541992,0,24737.525680541992,30577.72003173828,-19.099508874875017
2024-12-05,24737.525680541992,0,24737.525680541992,30577.72003173828,-19.099508874875017
2024-12-06,24737.525680541992,0,24737.525680541992,30577.72003173828,-19.099508874875017
2024-12-09,24737.525680541992,0,24737.525680541992,30577.72003173828,-19.099508874875017
2024-12-10,24737.525680541992,0,24737.525680541992,30577.72003173828,-19.099508874875017
2024-12-11,24737.525680541992,0,24737.525680541992,30577.72003173828,-19.099508874875017
2024-12-12,24737.525680541992,0,24737.525680541992,30577.72003173828,-19.099508874875017
2024-12-13,24737.525680541992,0,24737.525680541992,30577.72003173828,-19.099508874875017
2024-12-16,24737.525680541992,0,24737.525680541992,30577.72003173828,-19.099508874875017
2024-12-17,24737.525680541992,0,24737.525680541992,30577.72003173828,-19.099508874875017
2024-12-18,24737.525680541992,0,24737.525680541992,30577.72003173828,-19.099508874875017
2024-12-19,24737.525680541992,0,24737.525680541992,30577.72003173828,-19.099508874875017
2024-12-20,24737.525680541992,1,16688.465438842773,30577.72003173828,-19.099508874875017
2024-12-23,24729.785263061523,1,16688.465438842773,30577.72003173828,-19.124822787987032
2024-12-24,24751.385482788086,1,16688.465438842773,30577.72003173828,-19.05418240111665
2024-12-26,24791.345504760742,1,16688.465438842773,30577.72003173828,-18.9234989429282
2024-12-27,24725.10563659668,1,16688.465438842773,30577.72003173828,-19.140126827856538
2024-12-30,24712.86521911621,1,16688.465438842773,30577.72003173828,-19.180157338528243
2024-12-31,24692.705307006836,1,16688.465438842773,30577.72003173828,-19.24608740816211
2025-01-02,24626.465438842773,1,16688.465438842773,30577.72003173828,-19.462715293090447
2025-01-03,24438.72557067871,1,16688.465438842773,30577.72003173828,-20.076691312130446
2025-01-06,24449.705307006836,1,16688.465438842773,30577.72003173828,-20.040783676385438
2025-01-07,24295.8055267334,1,16688.465438842773,30577.72003173828,-20.544090594343007
2025-01-08,24240.905197143555,1,16688.465438842773,30577.72003173828,-20.72363416244704
2025-01-10,23995.025680541992,0,23995.025680541992,30577.72003173828,-21.527747472224064
2025-01-13,23995.025680541992,0,23995.025680541992,30577.72003173828,-21.527747472224064
2025-01-14,23995.025680541992,0,23995.025680541992,30577.72003173828,-21.527747472224064
2025-01-15,23995.025680541992,0,23995.025680541992,30577.72003173828,-21.527747472224064
2025-01-16,23995.025680541992,0,23995.025680541992,30577.72003173828,-21.527747472224064
2025-01-17,23995.025680541992,0,23995.025680541992,30577.72003173828,-21.527747472224064
2025-01-21,23995.025680541992,1,16008.338119506836,30577.72003173828,-21.527747472224064
2025-01-22,24037.7147064209,1,16008.338119506836,30577.72003173828,-21.388139202429596
2025-01-23,24031.61619567871,1,16008.338119506836,30577.72003173828,-21.408083497608757
2025-01-24,24000.048080444336,1,16008.338119506836,30577.72003173828,-21.511322441524815
2025-01-27,24254.02671813965,1,16008.338119506836,30577.72003173828,-20.680722130475807
2025-01-28,24555.356979370117,1,16008.338119506836,30577.72003173828,-19.69526520001238
2025-01-29,24594.817123413086,1,16008.338119506836,30577.72003173828,-19.56621652011731
2025-01-30,24531.322189331055,1,16008.338119506836,30577.72003173828,-19.773867496109393
2025-01-31,24474.2850189209,1,16008.338119506836,30577.72003173828,-19.96039929230268
2025-02-03,24187.662155151367,1,16008.338119506836,30577.72003173828,-20.897757811747656
2025-02-04,24359.49217224121,1,16008.338119506836,30577.72003173828,-20.335812653928524
2025-02-05,24347.654403686523,1,16008.338119506836,30577.72003173828,-20.374526359667215
2025-02-06,24374.558822631836,1,16008.338119506836,30577.72003173828,-20.286539358290437
2025-02-07,24174.030868530273,1,16008.338119506836,30577.72003173828,-20.942336958286198
2025-02-10,24183.726303100586,1,16008.338119506836,30577.72003173828,-20.910629445233393
2025-02-11,24362.210189819336,1,16008.338119506836,30577.72003173828,-20.326923771515762
2025-02-12,24514.83610534668,1,16008.338119506836,30577.72003173828,-19.827782843516797
2025-02-13,24682.18699645996,1,16008.338119506836,30577.72003173828,-19.28048601779016
2025-02-14,24792.43699645996,1,16008.338119506836,30577.72003173828,-18.919929377577727
2025-02-18,24787.768356323242,1,16008.338119506836,30577.72003173828,-18.935197488253973
2025-02-19,24802.13298034668,1,16008.338119506836,30577.72003173828,-18.888220068065262
2025-02-20,24836.608627319336,1,16008.338119506836,30577.72003173828,-18.77547246315269
2025-02-21,24826.55339050293,1,16008.338119506836,30577.72003173828,-18.80835665728479
2025-02-24,24882.21726989746,0,24882.21726989746,30577.72003173828,-18.626316010249123
2025-02-25,24882.21726989746,0,24882.21726989746,30577.72003173828,-18.626316010249123
2025-02-26,24882.21726989746,1,16624.82164001465,30577.72003173828,-18.626316010249123
2025-02-27,24548.246353149414,1,16624.82164001465,30577.72003173828,-19.718519472120708
2025-02-28,24627.508590698242,1,16624.82164001465,30577.72003173828,-19.459303816190317
2025-03-03,24498.809524536133,1,16624.82164001465,30577.72003173828,-19.88019545241606
2025-03-04,24345.123428344727,1,16624.82164001465,30577.72003173828,-20.382803547564706
2025-03-05,24469.522994995117,1,16624.82164001465,30577.72003173828,-19.975972801121642
2025-03-06,24310.462936401367,1,16624.82164001465,30577.72003173828,-20.496155661153896
2025-03-07,24225.560592651367,1,16624.82164001465,30577.72003173828,-20.77381646667463
2025-03-10,23957.145919799805,0,23957.145919799805,30577.72003173828,-21.651627737668544
2025-03-11,23957.145919799805,0,23957.145919799805,30577.72003173828,-21.651627737668544
2025-03-12,23957.145919799805,0,23957.145919799805,30577.72003173828,-21.651627737668544
2025-03-13,23957.145919799805,0,23957.145919799805,30577.72003173828,-21.651627737668544
2025-03-14,23957.145919799805,0,23957.145919799805,30577.72003173828,-21.651627737668544
2025-03-17,23957.145919799805,0,23957.145919799805,30577.72003173828,-21.651627737668544
2025-03-18,23957.145919799805,0,23957.145919799805,30577.72003173828,-21.651627737668544
2025-03-19,23957.145919799805,0,23957.145919799805,30577.72003173828,-21.651627737668544
2025-03-20,23957.145919799805,0,23957.145919799805,30577.72003173828,-21.651627737668544
2025-03-21,23957.145919799805,1,16118.612838745117,30577.72003173828,-21.651627737668544
2025-03-24,24045.48973083496,1,16118.612838745117,30577.72003173828,-21.36271211235881
2025-03-25,24153.944564819336,1,16118.612838745117,30577.72003173828,-21.00802630232522
2025-03-26,24074.218978881836,1,16118.612838745117,30577.72003173828,-21.26875727198139
2025-03-27,24157.535446166992,1,16118.612838745117,30577.72003173828,-20.99628284550787
2025-03-28,23943.858505249023,1,16118.612838745117,30577.72003173828,-21.69508230045802
2025-03-31,24095.767013549805,1,16118.612838745117,30577.72003173828,-21.198287548778993
2025-04-01,24133.833541870117,1,16118.612838745117,30577.72003173828,-21.07379648704908
2025-04-02,24158.971908569336,0,24158.971908569336,30577.72003173828,-20.991585103489
2025-04-03,24158.971908569336,0,24158.971908569336,30577.72003173828,-20.991585103489
2025-04-04,24158.971908569336,0,24158.971908569336,30577.72003173828,-20.991585103489
2025-04-07,24158.971908569336,0,24158.971908569336,30577.72003173828,-20.991585103489
2025-04-08,24158.971908569336,0,24158.971908569336,30577.72003173828,-20.991585103489
2025-04-09,24158.971908569336,0,24158.971908569336,30577.72003173828,-20.991585103489
2025-04-10,24158.971908569336,0,24158.971908569336,30577.72003173828,-20.991585103489
2025-04-11,24158.971908569336,0,24158.971908569336,30577.72003173828,-20.991585103489
2025-04-14,24158.971908569336,0,24158.971908569336,30577.72003173828,-20.991585103489
2025-04-15,24158.971908569336,0,24158.971908569336,30577.72003173828,-20.991585103489
2025-04-16,24158.971908569336,0,24158.971908569336,30577.72003173828,-20.991585103489
2025-04-17,24158.971908569336,0,24158.971908569336,30577.72003173828,-20.991585103489
2025-04-21,24158.971908569336,0,24158.971908569336,30577.72003173828,-20.991585103489
2025-04-22,24158.971908569336,0,24158.971908569336,30577.72003173828,-20.991585103489
2025-04-23,24158.971908569336,0,24158.971908569336,30577.72003173828,-20.991585103489
2025-04-24,24158.971908569336,0,24158.971908569336,30577.72003173828,-20.991585103489
2025-04-25,24158.971908569336,0,24158.971908569336,30577.72003173828,-20.991585103489
2025-04-28,24158.971908569336,0,24158.971908569336,30577.72003173828,-20.991585103489
2025-04-29,24158.971908569336,0,24158.971908569336,30577.72003173828,-20.991585103489
2025-04-30,24158.971908569336,0,24158.971908569336,30577.72003173828,-20.991585103489
2025-05-01,24158.971908569336,0,24158.971908569336,30577.72003173828,-20.991585103489
2025-05-02,24158.971908569336,0,24158.971908569336,30577.72003173828,-20.991585103489
2025-05-05,24158.971908569336,0,24158.971908569336,30577.72003173828,-20.991585103489
2025-05-06,24158.971908569336,0,24158.971908569336,30577.72003173828,-20.991585103489
2025-05-07,24158.971908569336,0,24158.971908569336,30577.72003173828,-20.991585103489
2025-05-08,24158.971908569336,0,24158.971908569336,30577.72003173828,-20.991585103489
